"Estacion","Fecha inicial","Fecha final","DViento"
"COLEGIO GAITÁN","2022-03-26","","237.91666667"
"COLEGIO GAITÁN","2022-03-25","","251.38333333"
"COLEGIO GAITÁN","2022-03-24","","245.57916667"
"COLEGIO GAITÁN","2022-03-23","","246.24583333"
"COLEGIO GAITÁN","2022-03-22","","253.7875"
"COLEGIO GAITÁN","2022-03-21","","243.4125"
"COLEGIO GAITÁN","2022-03-20","","203.325"
"COLEGIO GAITÁN","2022-03-19","","216.07083333"
"COLEGIO GAITÁN","2022-03-18","","211.74166667"
"COLEGIO GAITÁN","2022-03-17","","216.14583333"
"COLEGIO GAITÁN","2022-03-16","","232.6625"
"COLEGIO GAITÁN","2022-03-15","","174.24583333"
"COLEGIO GAITÁN","2022-03-14","","246.65833333"
"COLEGIO GAITÁN","2022-03-13","","227.3"
"COLEGIO GAITÁN","2022-03-12","","208.39166667"
"COLEGIO GAITÁN","2022-03-11","","222.69166667"
"COLEGIO GAITÁN","2022-03-10","","211.44583333"
"COLEGIO GAITÁN","2022-03-09","","250.4375"
"COLEGIO GAITÁN","2022-03-08","","202.5875"
"COLEGIO GAITÁN","2022-03-07","","204.725"
"COLEGIO GAITÁN","2022-03-06","","152.73333333"
"COLEGIO GAITÁN","2022-03-05","","207.9125"
"COLEGIO GAITÁN","2022-03-04","","258.275"
"COLEGIO GAITÁN","2022-03-03","","235.47083333"
"COLEGIO GAITÁN","2022-03-02","","162.69583333"
"COLEGIO GAITÁN","2022-03-01","","221.73333333"
"COLEGIO GAITÁN","2022-02-28","","208.89130435"
"COLEGIO GAITÁN","2022-02-27","","213.07916667"
"COLEGIO GAITÁN","2022-02-26","","288.57916667"
"COLEGIO GAITÁN","2022-02-25","","218.95416667"
"COLEGIO GAITÁN","2022-02-24","","281.98333333"
"COLEGIO GAITÁN","2022-02-23","","253.625"
"COLEGIO GAITÁN","2022-02-22","","255.36666667"
"COLEGIO GAITÁN","2022-02-21","","253.13333333"
"COLEGIO GAITÁN","2022-02-20","","277.55"
"COLEGIO GAITÁN","2022-02-19","","262.73333333"
"COLEGIO GAITÁN","2022-02-18","","243.05833333"
"COLEGIO GAITÁN","2022-02-17","","234.3375"
"COLEGIO GAITÁN","2022-02-16","","228.22083333"
"COLEGIO GAITÁN","2022-02-15","","253.62916667"
"COLEGIO GAITÁN","2022-02-14","","253.98333333"
"COLEGIO GAITÁN","2022-02-13","","238.79166667"
"COLEGIO GAITÁN","2022-02-12","","245.18333333"
"COLEGIO GAITÁN","2022-02-11","","235.67916667"
"COLEGIO GAITÁN","2022-02-10","","259.3875"
"COLEGIO GAITÁN","2022-02-09","","232.12916667"
"COLEGIO GAITÁN","2022-02-08","","188.86666667"
"COLEGIO GAITÁN","2022-02-07","","264.5375"
"COLEGIO GAITÁN","2022-02-06","","245.69583333"
"COLEGIO GAITÁN","2022-02-05","","220.9625"
"COLEGIO GAITÁN","2022-02-04","","215.31666667"
"COLEGIO GAITÁN","2022-02-03","","234.94583333"
"COLEGIO GAITÁN","2022-02-02","","229.67916667"
"COLEGIO GAITÁN","2022-02-01","","221.25"
"COLEGIO GAITÁN","2022-01-31","","242.60833333"
"COLEGIO GAITÁN","2022-01-30","","172.27083333"
"COLEGIO GAITÁN","2022-01-29","","240.3875"
"COLEGIO GAITÁN","2022-01-28","","195.87916667"
"COLEGIO GAITÁN","2022-01-27","","196.1875"
"COLEGIO GAITÁN","2022-01-26","","213.25416667"
"COLEGIO GAITÁN","2022-01-25","","252.04166667"
"COLEGIO GAITÁN","2022-01-24","","223.82916667"
"COLEGIO GAITÁN","2022-01-23","","251.89166667"
"COLEGIO GAITÁN","2022-01-22","","216.77916667"
"COLEGIO GAITÁN","2022-01-21","","255.34583333"
"COLEGIO GAITÁN","2022-01-20","","267.07916667"
"COLEGIO GAITÁN","2022-01-19","","264.5375"
"COLEGIO GAITÁN","2022-01-18","","263.15416667"
"COLEGIO GAITÁN","2022-01-17","","229.14166667"
"COLEGIO GAITÁN","2022-01-16","","216.9625"
"COLEGIO GAITÁN","2022-01-15","","234.27083333"
"COLEGIO GAITÁN","2022-01-14","","282.54583333"
"COLEGIO GAITÁN","2022-01-13","","269.4875"
"COLEGIO GAITÁN","2022-01-12","","230.98333333"
"COLEGIO GAITÁN","2022-01-11","","133.21666667"
"COLEGIO GAITÁN","2022-01-10","","277.575"
"COLEGIO GAITÁN","2022-01-09","","241.67826087"
"COLEGIO GAITÁN","2022-01-08","","203.9"
"COLEGIO GAITÁN","2022-01-07","","248.31666667"
"COLEGIO GAITÁN","2022-01-06","","253.3375"
"COLEGIO GAITÁN","2022-01-05","","218.8375"
"COLEGIO GAITÁN","2022-01-04","","196.24166667"
"COLEGIO GAITÁN","2022-01-03","","242.55"
"COLEGIO GAITÁN","2022-01-02","","251.35"
"COLEGIO GAITÁN","2022-01-01","","246.92916667"
"COLEGIO GAITÁN","2021-12-31","","232.82916667"
"COLEGIO GAITÁN","2021-12-30","","216.84166667"
"COLEGIO GAITÁN","2021-12-29","","245.69166667"
"COLEGIO GAITÁN","2021-12-28","","261.225"
"COLEGIO GAITÁN","2021-12-27","","206.88333333"
"COLEGIO GAITÁN","2021-12-26","","217.9"
"COLEGIO GAITÁN","2021-12-25","","176.56666667"
"COLEGIO GAITÁN","2021-12-24","","237.025"
"COLEGIO GAITÁN","2021-12-23","","218.08333333"
"COLEGIO GAITÁN","2021-12-22","","290.39583333"
"COLEGIO GAITÁN","2021-12-21","","209.72916667"
"COLEGIO GAITÁN","2021-12-20","","207.89166667"
"COLEGIO GAITÁN","2021-12-19","","218.17916667"
"COLEGIO GAITÁN","2021-12-18","","215.05416667"
"COLEGIO GAITÁN","2021-12-17","","207.25"
"COLEGIO GAITÁN","2021-12-16","","221.12916667"
"COLEGIO GAITÁN","2021-12-15","","192.89583333"
"COLEGIO GAITÁN","2021-12-14","","221.75"
"COLEGIO GAITÁN","2021-12-13","","218.34166667"
"COLEGIO GAITÁN","2021-12-12","","233.84166667"
"COLEGIO GAITÁN","2021-12-11","","205.77916667"
"COLEGIO GAITÁN","2021-12-10","","171.5"
"COLEGIO GAITÁN","2021-12-09","","254.4"
"COLEGIO GAITÁN","2021-12-08","","247.87916667"
"COLEGIO GAITÁN","2021-12-07","","196.44166667"
"COLEGIO GAITÁN","2021-12-06","","251.62083333"
"COLEGIO GAITÁN","2021-12-05","","243.79166667"
"COLEGIO GAITÁN","2021-12-04","","263.53333333"
"COLEGIO GAITÁN","2021-12-03","","229.81666667"
"COLEGIO GAITÁN","2021-12-02","","222.08333333"
"COLEGIO GAITÁN","2021-12-01","","198.15416667"
"HOSPITAL DEL NORTE","2023-09-17","","176.70517391"
"HOSPITAL DEL NORTE","2023-09-16","","210.60820833"
"HOSPITAL DEL NORTE","2023-09-15","","201.40304167"
"HOSPITAL DEL NORTE","2023-09-14","","199.85579167"
"HOSPITAL DEL NORTE","2023-09-13","","214.691875"
"HOSPITAL DEL NORTE","2023-09-12","","221.14258333"
"HOSPITAL DEL NORTE","2023-09-11","","217.227375"
"HOSPITAL DEL NORTE","2023-09-10","","188.01456522"
"HOSPITAL DEL NORTE","2023-09-09","","131.79758333"
"HOSPITAL DEL NORTE","2023-09-08","","178.82729167"
"HOSPITAL DEL NORTE","2023-09-07","","208.6815"
"HOSPITAL DEL NORTE","2023-09-06","","221.9405"
"HOSPITAL DEL NORTE","2023-09-05","","233.575625"
"HOSPITAL DEL NORTE","2023-09-04","","224.91075"
"HOSPITAL DEL NORTE","2023-09-03","","135.65791304"
"HOSPITAL DEL NORTE","2023-09-02","","217.91025"
"HOSPITAL DEL NORTE","2023-09-01","","214.749875"
"HOSPITAL DEL NORTE","2023-08-31","","194.78883333"
"HOSPITAL DEL NORTE","2023-08-30","","178.91816667"
"HOSPITAL DEL NORTE","2023-08-29","","206.83604167"
"HOSPITAL DEL NORTE","2023-08-28","","227.51195833"
"HOSPITAL DEL NORTE","2023-08-27","","206.486"
"HOSPITAL DEL NORTE","2023-08-26","","185.5595"
"HOSPITAL DEL NORTE","2023-08-25","","199.450625"
"HOSPITAL DEL NORTE","2023-08-24","","185.00933333"
"HOSPITAL DEL NORTE","2023-08-23","","198.04058333"
"HOSPITAL DEL NORTE","2023-08-22","","189.48941667"
"HOSPITAL DEL NORTE","2023-08-21","","167.72958333"
"HOSPITAL DEL NORTE","2023-08-20","","210.703"
"HOSPITAL DEL NORTE","2023-08-19","","176.44029167"
"HOSPITAL DEL NORTE","2023-08-18","","213.775375"
"HOSPITAL DEL NORTE","2023-08-17","","166.32879167"
"HOSPITAL DEL NORTE","2023-08-16","","147.217125"
"HOSPITAL DEL NORTE","2023-08-15","","183.431"
"HOSPITAL DEL NORTE","2023-08-14","","192.97945833"
"HOSPITAL DEL NORTE","2023-08-13","","245.41856522"
"HOSPITAL DEL NORTE","2023-08-12","","198.13683333"
"HOSPITAL DEL NORTE","2023-08-11","","229.97666667"
"HOSPITAL DEL NORTE","2023-08-10","","197.62779167"
"HOSPITAL DEL NORTE","2023-08-09","","153.13933333"
"HOSPITAL DEL NORTE","2023-08-08","","233.34245833"
"HOSPITAL DEL NORTE","2023-08-07","","177.93920833"
"HOSPITAL DEL NORTE","2023-08-06","","233.85656522"
"HOSPITAL DEL NORTE","2023-08-05","","246.80254167"
"HOSPITAL DEL NORTE","2023-08-04","","165.24920833"
"HOSPITAL DEL NORTE","2023-08-03","","240.05508333"
"HOSPITAL DEL NORTE","2023-08-02","","226.53570833"
"HOSPITAL DEL NORTE","2023-08-01","","186.19725"
"HOSPITAL DEL NORTE","2023-07-31","","159.82675"
"HOSPITAL DEL NORTE","2023-07-30","","203.56456522"
"HOSPITAL DEL NORTE","2023-07-29","","223.02758333"
"HOSPITAL DEL NORTE","2023-07-28","","206.69970833"
"HOSPITAL DEL NORTE","2023-07-27","","163.21758333"
"HOSPITAL DEL NORTE","2023-07-26","","156.17954167"
"HOSPITAL DEL NORTE","2023-07-25","","208.37245833"
"HOSPITAL DEL NORTE","2023-07-24","","225.84991667"
"HOSPITAL DEL NORTE","2023-07-23","","234.38817391"
"HOSPITAL DEL NORTE","2023-07-22","","216.79925"
"HOSPITAL DEL NORTE","2023-07-21","","217.37483333"
"HOSPITAL DEL NORTE","2023-07-20","","224.821625"
"HOSPITAL DEL NORTE","2023-07-19","","266.66291667"
"HOSPITAL DEL NORTE","2023-07-18","","199.90791667"
"HOSPITAL DEL NORTE","2023-07-17","","232.67366667"
"HOSPITAL DEL NORTE","2023-07-16","","230.67782609"
"HOSPITAL DEL NORTE","2023-07-15","","231.33216667"
"HOSPITAL DEL NORTE","2023-07-14","","201.93552174"
"HOSPITAL DEL NORTE","2023-07-13","","234.78041667"
"HOSPITAL DEL NORTE","2023-07-12","","178.65829167"
"HOSPITAL DEL NORTE","2023-07-11","","240.63995833"
"HOSPITAL DEL NORTE","2023-07-10","","206.38879167"
"HOSPITAL DEL NORTE","2023-07-09","","234.74156522"
"HOSPITAL DEL NORTE","2023-07-08","","197.27995833"
"HOSPITAL DEL NORTE","2023-07-07","","185.35269565"
"HOSPITAL DEL NORTE","2023-07-06","","268.06183333"
"HOSPITAL DEL NORTE","2023-07-05","","184.9355"
"HOSPITAL DEL NORTE","2023-07-04","","204.81220833"
"HOSPITAL DEL NORTE","2023-07-03","","211.39525"
"HOSPITAL DEL NORTE","2023-07-02","","157.84822727"
"HOSPITAL DEL NORTE","2023-07-01","","210.65129167"
"HOSPITAL DEL NORTE","2023-06-30","","206.23025"
"HOSPITAL DEL NORTE","2023-06-29","","218.59485185"
"HOSPITAL DEL NORTE","2023-06-28","","204.21491667"
"HOSPITAL DEL NORTE","2023-06-27","","221.86916667"
"HOSPITAL DEL NORTE","2023-06-26","","209.50129167"
"HOSPITAL DEL NORTE","2023-06-25","","210.56673913"
"HOSPITAL DEL NORTE","2023-06-24","","204.47320833"
"HOSPITAL DEL NORTE","2023-06-23","","214.40441667"
"HOSPITAL DEL NORTE","2023-06-22","","190.09383333"
"HOSPITAL DEL NORTE","2023-06-21","","196.94279167"
"HOSPITAL DEL NORTE","2023-06-20","","178.10329167"
"HOSPITAL DEL NORTE","2023-06-19","","253.51433333"
"HOSPITAL DEL NORTE","2023-06-18","","246.09978261"
"HOSPITAL DEL NORTE","2023-06-17","","174.8735"
"HOSPITAL DEL NORTE","2023-06-16","","237.43445833"
"HOSPITAL DEL NORTE","2023-06-15","","166.71579167"
"HOSPITAL DEL NORTE","2023-06-14","","215.59679167"
"HOSPITAL DEL NORTE","2023-06-13","","223.28858333"
"HOSPITAL DEL NORTE","2023-06-12","","200.73454167"
"HOSPITAL DEL NORTE","2023-06-11","","159.2906087"
"HOSPITAL DEL NORTE","2023-06-10","","212.64258333"
"HOSPITAL DEL NORTE","2023-06-09","","208.425875"
"HOSPITAL DEL NORTE","2023-06-08","","213.81695833"
"HOSPITAL DEL NORTE","2023-06-07","","190.12170833"
"HOSPITAL DEL NORTE","2023-06-06","","177.643"
"HOSPITAL DEL NORTE","2023-06-05","","150.76941667"
"HOSPITAL DEL NORTE","2023-06-04","","196.41508696"
"HOSPITAL DEL NORTE","2023-06-03","","221.32754167"
"HOSPITAL DEL NORTE","2023-06-02","","212.38595833"
"HOSPITAL DEL NORTE","2023-06-01","","189.74254167"
"HOSPITAL DEL NORTE","2023-05-31","","247.738125"
"HOSPITAL DEL NORTE","2023-05-30","","225.44191667"
"HOSPITAL DEL NORTE","2023-05-29","","179.29270833"
"HOSPITAL DEL NORTE","2023-05-28","","146.3023913"
"HOSPITAL DEL NORTE","2023-05-27","","176.23858333"
"HOSPITAL DEL NORTE","2023-05-26","","194.408875"
"HOSPITAL DEL NORTE","2023-05-25","","186.572375"
"HOSPITAL DEL NORTE","2023-05-24","","182.52183333"
"HOSPITAL DEL NORTE","2023-05-23","","158.52254167"
"HOSPITAL DEL NORTE","2023-05-22","","205.499"
"HOSPITAL DEL NORTE","2023-05-21","","221.98082609"
"HOSPITAL DEL NORTE","2023-05-20","","189.014625"
"HOSPITAL DEL NORTE","2023-05-19","","179.51566667"
"HOSPITAL DEL NORTE","2023-05-18","","172.20079167"
"HOSPITAL DEL NORTE","2023-05-17","","219.90358333"
"HOSPITAL DEL NORTE","2023-05-16","","186.257375"
"HOSPITAL DEL NORTE","2023-05-15","","207.24558333"
"HOSPITAL DEL NORTE","2023-05-14","","221.43482609"
"HOSPITAL DEL NORTE","2023-05-13","","198.37279167"
"HOSPITAL DEL NORTE","2023-05-12","","171.65695833"
"HOSPITAL DEL NORTE","2023-05-11","","215.26483333"
"HOSPITAL DEL NORTE","2023-05-10","","171.51516667"
"HOSPITAL DEL NORTE","2023-05-09","","219.99129167"
"HOSPITAL DEL NORTE","2023-05-08","","227.74754167"
"HOSPITAL DEL NORTE","2023-05-07","","194.34091304"
"HOSPITAL DEL NORTE","2023-05-06","","185.919"
"HOSPITAL DEL NORTE","2023-05-05","","191.97858333"
"HOSPITAL DEL NORTE","2023-05-04","","210.876"
"HOSPITAL DEL NORTE","2023-05-03","","185.20470833"
"HOSPITAL DEL NORTE","2023-05-02","","224.49325"
"HOSPITAL DEL NORTE","2023-05-01","","224.00929167"
"HOSPITAL DEL NORTE","2023-04-30","","172.54834783"
"HOSPITAL DEL NORTE","2023-04-29","","189.23316667"
"HOSPITAL DEL NORTE","2023-04-28","","151.02858333"
"HOSPITAL DEL NORTE","2023-04-27","","197.89029167"
"HOSPITAL DEL NORTE","2023-04-26","","200.52833333"
"HOSPITAL DEL NORTE","2023-04-25","","201.455125"
"HOSPITAL DEL NORTE","2023-04-24","","192.696375"
"HOSPITAL DEL NORTE","2023-04-23","","200.12713043"
"HOSPITAL DEL NORTE","2023-04-22","","204.31325"
"HOSPITAL DEL NORTE","2023-04-21","","173.44529167"
"HOSPITAL DEL NORTE","2023-04-20","","117.56133333"
"HOSPITAL DEL NORTE","2023-04-19","","178.122"
"HOSPITAL DEL NORTE","2023-04-18","","168.59929167"
"HOSPITAL DEL NORTE","2023-04-17","","225.79983333"
"HOSPITAL DEL NORTE","2023-04-16","","232.8773913"
"HOSPITAL DEL NORTE","2023-04-15","","197.11216667"
"HOSPITAL DEL NORTE","2023-04-14","","220.21683333"
"HOSPITAL DEL NORTE","2023-04-13","","156.57829167"
"HOSPITAL DEL NORTE","2023-04-12","","189.48483333"
"HOSPITAL DEL NORTE","2023-04-11","","200.29108333"
"HOSPITAL DEL NORTE","2023-04-10","","149.70104167"
"HOSPITAL DEL NORTE","2023-04-09","","197.81183333"
"HOSPITAL DEL NORTE","2023-04-08","","242.45129167"
"HOSPITAL DEL NORTE","2023-04-07","","214.92808333"
"HOSPITAL DEL NORTE","2023-04-06","","184.98358333"
"HOSPITAL DEL NORTE","2023-04-05","","176.96666667"
"HOSPITAL DEL NORTE","2023-04-04","","198.83483333"
"HOSPITAL DEL NORTE","2023-04-03","","223.92604167"
"HOSPITAL DEL NORTE","2023-04-02","","251.71873913"
"HOSPITAL DEL NORTE","2023-04-01","","172.479375"
"HOSPITAL DEL NORTE","2023-03-31","","183.05491667"
"HOSPITAL DEL NORTE","2023-03-30","","234.726875"
"HOSPITAL DEL NORTE","2023-03-29","","210.74779167"
"HOSPITAL DEL NORTE","2023-03-28","","161.37729167"
"HOSPITAL DEL NORTE","2023-03-27","","185.089"
"HOSPITAL DEL NORTE","2023-03-26","","244.145625"
"HOSPITAL DEL NORTE","2023-03-25","","172.479375"
"HOSPITAL DEL NORTE","2023-03-24","","183.05491667"
"HOSPITAL DEL NORTE","2023-03-23","","234.726875"
"HOSPITAL DEL NORTE","2023-03-22","","210.74779167"
"HOSPITAL DEL NORTE","2023-03-21","","161.37729167"
"HOSPITAL DEL NORTE","2023-03-20","","185.089"
"HOSPITAL DEL NORTE","2023-03-19","","187.79925"
"HOSPITAL DEL NORTE","2023-03-18","","187.48641667"
"HOSPITAL DEL NORTE","2023-03-17","","190.81075"
"HOSPITAL DEL NORTE","2023-03-16","","167.77520833"
"HOSPITAL DEL NORTE","2023-03-15","","191.347875"
"HOSPITAL DEL NORTE","2023-03-14","","206.23866667"
"HOSPITAL DEL NORTE","2023-03-13","","197.68620833"
"HOSPITAL DEL NORTE","2023-03-12","","234.28158333"
"HOSPITAL DEL NORTE","2023-03-11","","183.324375"
"HOSPITAL DEL NORTE","2023-03-10","","174.894125"
"HOSPITAL DEL NORTE","2023-03-09","","164.28983333"
"HOSPITAL DEL NORTE","2023-03-08","","223.88691667"
"HOSPITAL DEL NORTE","2023-03-07","","196.857"
"HOSPITAL DEL NORTE","2023-03-06","","222.11875"
"HOSPITAL DEL NORTE","2023-03-05","","251.912"
"HOSPITAL DEL NORTE","2023-03-04","","176.89679167"
"HOSPITAL DEL NORTE","2023-03-03","","216.4045"
"HOSPITAL DEL NORTE","2023-03-02","","192.33325"
"HOSPITAL DEL NORTE","2023-03-01","","202.32020833"
"HOSPITAL DEL NORTE","2023-02-28","","229.01708333"
"HOSPITAL DEL NORTE","2023-02-27","","224.848"
"HOSPITAL DEL NORTE","2023-02-26","","235.66530435"
"HOSPITAL DEL NORTE","2023-02-25","","206.43975"
"HOSPITAL DEL NORTE","2023-02-24","","212.13725"
"HOSPITAL DEL NORTE","2023-02-23","","226.52570833"
"HOSPITAL DEL NORTE","2023-02-22","","204.244625"
"HOSPITAL DEL NORTE","2023-02-21","","179.09225"
"HOSPITAL DEL NORTE","2023-02-20","","195.03454167"
"HOSPITAL DEL NORTE","2023-02-19","","197.51813043"
"HOSPITAL DEL NORTE","2023-02-18","","192.076375"
"HOSPITAL DEL NORTE","2023-02-17","","187.31391667"
"HOSPITAL DEL NORTE","2023-02-16","","158.21991667"
"HOSPITAL DEL NORTE","2023-02-15","","220.35820833"
"HOSPITAL DEL NORTE","2023-02-14","","184.19445455"
"HOSPITAL DEL NORTE","2023-02-13","","211.75075"
"HOSPITAL DEL NORTE","2023-02-12","","227.00408333"
"HOSPITAL DEL NORTE","2023-02-11","","223.39625"
"HOSPITAL DEL NORTE","2023-02-10","","206.85420833"
"HOSPITAL DEL NORTE","2023-02-09","","220.01833333"
"HOSPITAL DEL NORTE","2023-02-08","","212.62854167"
"HOSPITAL DEL NORTE","2023-02-07","","172.23091667"
"HOSPITAL DEL NORTE","2023-02-06","","196.82533333"
"HOSPITAL DEL NORTE","2023-02-05","","180.04541667"
"HOSPITAL DEL NORTE","2023-02-04","","225.946375"
"HOSPITAL DEL NORTE","2023-02-03","","226.7985"
"HOSPITAL DEL NORTE","2023-02-02","","206.00725"
"HOSPITAL DEL NORTE","2023-02-01","","183.09320833"
"HOSPITAL DEL NORTE","2023-01-31","","179.34295833"
"HOSPITAL DEL NORTE","2023-01-30","","245.17925"
"HOSPITAL DEL NORTE","2023-01-29","","236.55433333"
"HOSPITAL DEL NORTE","2023-01-28","","189.82"
"HOSPITAL DEL NORTE","2023-01-27","","185.19383333"
"HOSPITAL DEL NORTE","2023-01-26","","208.00716667"
"HOSPITAL DEL NORTE","2023-01-25","","209.80725"
"HOSPITAL DEL NORTE","2023-01-24","","155.90408333"
"HOSPITAL DEL NORTE","2023-01-23","","220.37316667"
"HOSPITAL DEL NORTE","2023-01-22","","190.49345833"
"HOSPITAL DEL NORTE","2023-01-21","","206.7715"
"HOSPITAL DEL NORTE","2023-01-20","","166.07558333"
"HOSPITAL DEL NORTE","2023-01-19","","203.81804167"
"HOSPITAL DEL NORTE","2023-01-18","","185.030625"
"HOSPITAL DEL NORTE","2023-01-17","","175.1035"
"HOSPITAL DEL NORTE","2023-01-16","","170.53121739"
"HOSPITAL DEL NORTE","2023-01-15","","227.64526087"
"HOSPITAL DEL NORTE","2023-01-14","","203.65833333"
"HOSPITAL DEL NORTE","2023-01-13","","180.18333333"
"HOSPITAL DEL NORTE","2023-01-12","","198.28695652"
"HOSPITAL DEL NORTE","2023-01-11","","207.5125"
"HOSPITAL DEL NORTE","2023-01-10","","215.55"
"HOSPITAL DEL NORTE","2023-01-09","","181.92608696"
"HOSPITAL DEL NORTE","2023-01-08","","233.34782609"
"HOSPITAL DEL NORTE","2023-01-07","","227.275"
"HOSPITAL DEL NORTE","2023-01-06","","207.46666667"
"HOSPITAL DEL NORTE","2023-01-05","","221.42083333"
"HOSPITAL DEL NORTE","2023-01-04","","230.57826087"
"HOSPITAL DEL NORTE","2023-01-03","","169.71666667"
"HOSPITAL DEL NORTE","2023-01-02","","209.475"
"HOSPITAL DEL NORTE","2023-01-01","","258.53043478"
"HOSPITAL DEL NORTE","2022-12-31","","212.43478261"
"HOSPITAL DEL NORTE","2022-12-30","","174.36666667"
"HOSPITAL DEL NORTE","2022-12-29","","183.7125"
"HOSPITAL DEL NORTE","2022-12-28","","188.22916667"
"HOSPITAL DEL NORTE","2022-12-27","","238.00416667"
"HOSPITAL DEL NORTE","2022-12-26","","212.32083333"
"HOSPITAL DEL NORTE","2022-12-25","","173.83333333"
"HOSPITAL DEL NORTE","2022-12-24","","184.0"
"HOSPITAL DEL NORTE","2022-12-23","","207.35"
"HOSPITAL DEL NORTE","2022-12-22","","209.32083333"
"HOSPITAL DEL NORTE","2022-12-21","","191.54166667"
"HOSPITAL DEL NORTE","2022-12-20","","217.7"
"HOSPITAL DEL NORTE","2022-12-19","","179.975"
"HOSPITAL DEL NORTE","2022-12-18","","175.40416667"
"HOSPITAL DEL NORTE","2022-12-17","","190.65833333"
"HOSPITAL DEL NORTE","2022-12-16","","210.3"
"HOSPITAL DEL NORTE","2022-12-15","","238.9375"
"HOSPITAL DEL NORTE","2022-12-14","","148.15"
"HOSPITAL DEL NORTE","2022-12-13","","152.90416667"
"HOSPITAL DEL NORTE","2022-12-12","","187.91666667"
"HOSPITAL DEL NORTE","2022-12-11","","154.75416667"
"HOSPITAL DEL NORTE","2022-12-10","","213.39166667"
"HOSPITAL DEL NORTE","2022-12-09","","233.12083333"
"HOSPITAL DEL NORTE","2022-12-08","","218.54583333"
"HOSPITAL DEL NORTE","2022-12-07","","173.1375"
"HOSPITAL DEL NORTE","2022-12-06","","204.1125"
"HOSPITAL DEL NORTE","2022-12-05","","224.14583333"
"HOSPITAL DEL NORTE","2022-12-04","","206.92083333"
"HOSPITAL DEL NORTE","2022-12-03","","187.54166667"
"HOSPITAL DEL NORTE","2022-12-02","","200.22083333"
"HOSPITAL DEL NORTE","2022-12-01","","150.31"
"HOSPITAL DEL NORTE","2022-11-29","","181.13333333"
"HOSPITAL DEL NORTE","2022-11-28","","198.3125"
"HOSPITAL DEL NORTE","2022-11-27","","175.975"
"HOSPITAL DEL NORTE","2022-11-26","","143.9625"
"HOSPITAL DEL NORTE","2022-11-25","","216.17083333"
"HOSPITAL DEL NORTE","2022-11-24","","187.675"
"HOSPITAL DEL NORTE","2022-11-23","","167.55416667"
"HOSPITAL DEL NORTE","2022-11-22","","201.2375"
"HOSPITAL DEL NORTE","2022-11-21","","203.15416667"
"HOSPITAL DEL NORTE","2022-11-20","","220.7875"
"HOSPITAL DEL NORTE","2022-11-19","","232.325"
"HOSPITAL DEL NORTE","2022-11-18","","225.91666667"
"HOSPITAL DEL NORTE","2022-11-17","","177.98333333"
"HOSPITAL DEL NORTE","2022-11-16","","179.47083333"
"HOSPITAL DEL NORTE","2022-11-15","","197.87083333"
"HOSPITAL DEL NORTE","2022-11-14","","203.8375"
"HOSPITAL DEL NORTE","2022-11-13","","255.59583333"
"HOSPITAL DEL NORTE","2022-11-12","","212.99583333"
"HOSPITAL DEL NORTE","2022-11-11","","189.60833333"
"HOSPITAL DEL NORTE","2022-11-10","","204.42916667"
"HOSPITAL DEL NORTE","2022-11-09","","184.775"
"HOSPITAL DEL NORTE","2022-11-08","","272.67083333"
"HOSPITAL DEL NORTE","2022-11-07","","202.6125"
"HOSPITAL DEL NORTE","2022-11-06","","221.42083333"
"HOSPITAL DEL NORTE","2022-11-05","","199.94166667"
"HOSPITAL DEL NORTE","2022-11-04","","212.425"
"HOSPITAL DEL NORTE","2022-11-03","","194.62916667"
"HOSPITAL DEL NORTE","2022-11-02","","193.1875"
"HOSPITAL DEL NORTE","2022-11-01","","203.19583333"
"HOSPITAL DEL NORTE","2022-10-31","","215.2"
"HOSPITAL DEL NORTE","2022-10-30","","231.8875"
"HOSPITAL DEL NORTE","2022-10-29","","183.64583333"
"HOSPITAL DEL NORTE","2022-10-28","","241.51666667"
"HOSPITAL DEL NORTE","2022-10-27","","192.6625"
"HOSPITAL DEL NORTE","2022-10-26","","167.30833333"
"HOSPITAL DEL NORTE","2022-10-25","","207.33846154"
"HOSPITAL DEL NORTE","2022-10-24","","202.43125"
"HOSPITAL DEL NORTE","2022-10-23","","210.75833333"
"HOSPITAL DEL NORTE","2022-10-22","","180.825"
"HOSPITAL DEL NORTE","2022-10-21","","247.6375"
"HOSPITAL DEL NORTE","2022-10-20","","165.3375"
"HOSPITAL DEL NORTE","2022-10-19","","195.58333333"
"HOSPITAL DEL NORTE","2022-10-18","","225.6125"
"HOSPITAL DEL NORTE","2022-10-17","","226.34583333"
"HOSPITAL DEL NORTE","2022-10-16","","207.14166667"
"HOSPITAL DEL NORTE","2022-10-15","","232.42916667"
"HOSPITAL DEL NORTE","2022-10-14","","178.1"
"HOSPITAL DEL NORTE","2022-10-13","","186.3625"
"HOSPITAL DEL NORTE","2022-10-12","","188.69166667"
"HOSPITAL DEL NORTE","2022-10-11","","182.8125"
"HOSPITAL DEL NORTE","2022-10-10","","198.9"
"HOSPITAL DEL NORTE","2022-10-09","","199.23043478"
"HOSPITAL DEL NORTE","2022-10-08","","177.72083333"
"HOSPITAL DEL NORTE","2022-10-07","","252.30416667"
"HOSPITAL DEL NORTE","2022-10-06","","159.075"
"HOSPITAL DEL NORTE","2022-10-05","","193.40416667"
"HOSPITAL DEL NORTE","2022-10-04","","237.15416667"
