"Estacion","Fecha inicial","Fecha final","HAire10"
"CLUB UNIÓN","2023-04-03","","72.24104167"
"CLUB UNIÓN","2023-04-02","","75.30354167"
"CLUB UNIÓN","2023-04-01","","76.74545833"
"CLUB UNIÓN","2023-03-31","","73.467"
"CLUB UNIÓN","2023-03-30","","74.836375"
"CLUB UNIÓN","2023-03-29","","76.31604167"
"CLUB UNIÓN","2023-03-28","","72.96379167"
"CLUB UNIÓN","2023-03-27","","72.78708333"
"CLUB UNIÓN","2023-03-26","","73.84595833"
"CLUB UNIÓN","2023-03-25","","74.03170833"
"CLUB UNIÓN","2023-03-24","","73.72441667"
"CLUB UNIÓN","2023-03-23","","73.08845833"
"CLUB UNIÓN","2023-03-22","","75.33716667"
"CLUB UNIÓN","2023-03-21","","77.85204167"
"CLUB UNIÓN","2023-03-20","","71.60925"
"CLUB UNIÓN","2023-03-19","","77.40520833"
"CLUB UNIÓN","2023-03-18","","77.570875"
"CLUB UNIÓN","2023-03-17","","81.69754167"
"CLUB UNIÓN","2023-03-16","","85.12033333"
"CLUB UNIÓN","2023-03-15","","82.07520833"
"CLUB UNIÓN","2023-03-14","","81.31616667"
"CLUB UNIÓN","2023-03-13","","89.54320833"
"CLUB UNIÓN","2023-03-12","","87.34941667"
"CLUB UNIÓN","2023-03-11","","91.31391667"
"CLUB UNIÓN","2023-03-10","","74.71241667"
"CLUB UNIÓN","2023-03-09","","89.35079167"
"CLUB UNIÓN","2023-03-08","","82.101875"
"CLUB UNIÓN","2023-03-07","","79.62595833"
"CLUB UNIÓN","2023-03-06","","77.461625"
"CLUB UNIÓN","2023-03-05","","77.97782609"
"CLUB UNIÓN","2023-03-04","","81.32354167"
"CLUB UNIÓN","2023-03-03","","68.70891667"
"CLUB UNIÓN","2023-03-02","","71.51116667"
"CLUB UNIÓN","2023-03-01","","73.63740909"
"CLUB UNIÓN","2023-02-28","","67.44929167"
"CLUB UNIÓN","2023-02-27","","66.98775"
"CLUB UNIÓN","2023-02-26","","66.83717391"
"CLUB UNIÓN","2023-02-25","","62.846875"
"CLUB UNIÓN","2023-02-24","","66.01829167"
"CLUB UNIÓN","2023-02-23","","69.69591667"
"CLUB UNIÓN","2023-02-22","","78.28645833"
"CLUB UNIÓN","2023-02-21","","72.86366667"
"CLUB UNIÓN","2023-02-20","","67.67095833"
"CLUB UNIÓN","2023-02-19","","65.9536087"
"CLUB UNIÓN","2023-02-18","","66.46283333"
"CLUB UNIÓN","2023-02-17","","77.3885"
"CLUB UNIÓN","2023-02-16","","80.33466667"
"CLUB UNIÓN","2023-02-15","","84.02504167"
"CLUB UNIÓN","2023-02-14","","73.02154545"
"CLUB UNIÓN","2023-02-13","","76.1305"
"CLUB UNIÓN","2023-02-12","","70.14920833"
"CLUB UNIÓN","2023-02-11","","70.38004167"
"CLUB UNIÓN","2023-02-10","","69.72604167"
"CLUB UNIÓN","2023-02-09","","69.367875"
"CLUB UNIÓN","2023-02-08","","67.83766667"
"CLUB UNIÓN","2023-02-07","","68.77920833"
"CLUB UNIÓN","2023-02-06","","69.67070833"
"CLUB UNIÓN","2023-02-05","","68.60066667"
"CLUB UNIÓN","2023-02-04","","69.07229167"
"CLUB UNIÓN","2023-02-03","","64.26279167"
"CLUB UNIÓN","2023-02-02","","66.19791667"
"CLUB UNIÓN","2023-02-01","","65.72808333"
"CLUB UNIÓN","2023-01-31","","66.19916667"
"CLUB UNIÓN","2023-01-30","","66.06645833"
"CLUB UNIÓN","2023-01-29","","64.49304167"
"CLUB UNIÓN","2023-01-28","","64.56366667"
"CLUB UNIÓN","2023-01-27","","64.86395833"
"CLUB UNIÓN","2023-01-26","","65.57075"
"CLUB UNIÓN","2023-01-25","","68.9135"
"CLUB UNIÓN","2023-01-24","","73.15316667"
"CLUB UNIÓN","2023-01-23","","71.64270833"
"CLUB UNIÓN","2023-01-22","","74.16733333"
"CLUB UNIÓN","2023-01-21","","71.74770833"
"CLUB UNIÓN","2023-01-20","","71.67770833"
"CLUB UNIÓN","2023-01-19","","74.62141667"
"CLUB UNIÓN","2023-01-18","","75.55141667"
"CLUB UNIÓN","2023-01-17","","74.70491667"
"CLUB UNIÓN","2023-01-16","","75.36126087"
"CLUB UNIÓN","2023-01-15","","77.86720833"
"CLUB UNIÓN","2023-01-14","","78.412"
"CLUB UNIÓN","2023-01-13","","76.77758333"
"CLUB UNIÓN","2023-01-12","","77.98729167"
"CLUB UNIÓN","2023-01-11","","78.98675"
"CLUB UNIÓN","2023-01-10","","84.47441667"
"CLUB UNIÓN","2023-01-09","","80.51630435"
"CLUB UNIÓN","2023-01-08","","78.546"
"CLUB UNIÓN","2023-01-07","","80.39583333"
"CLUB UNIÓN","2023-01-06","","77.19166667"
"CLUB UNIÓN","2023-01-05","","76.12083333"
"CLUB UNIÓN","2023-01-04","","78.19583333"
"CLUB UNIÓN","2023-01-03","","80.57916667"
"CLUB UNIÓN","2023-01-02","","77.52083333"
"CLUB UNIÓN","2023-01-01","","79.47826087"
"CLUB UNIÓN","2022-12-31","","74.02608696"
"CLUB UNIÓN","2022-12-30","","73.1"
"CLUB UNIÓN","2022-12-29","","80.4"
"CLUB UNIÓN","2022-12-28","","74.89166667"
"CLUB UNIÓN","2022-12-27","","73.15833333"
"CLUB UNIÓN","2022-12-26","","68.50454545"
"CLUB UNIÓN","2022-12-25","","67.99166667"
"CLUB UNIÓN","2022-12-24","","68.59583333"
"CLUB UNIÓN","2022-12-23","","69.29583333"
"CLUB UNIÓN","2022-12-22","","72.85833333"
"CLUB UNIÓN","2022-12-21","","69.2375"
"CLUB UNIÓN","2022-12-20","","72.59583333"
"CLUB UNIÓN","2022-12-19","","74.50833333"
"CLUB UNIÓN","2022-12-18","","77.03333333"
"CLUB UNIÓN","2022-12-17","","73.08333333"
"CLUB UNIÓN","2022-12-16","","72.82916667"
"CLUB UNIÓN","2022-12-15","","74.0125"
"CLUB UNIÓN","2022-12-14","","77.45833333"
"CLUB UNIÓN","2022-12-13","","82.54583333"
"CLUB UNIÓN","2022-12-12","","79.04166667"
"CLUB UNIÓN","2022-12-11","","87.05"
"CLUB UNIÓN","2022-12-10","","84.4875"
"CLUB UNIÓN","2022-12-09","","82.47916667"
"CLUB UNIÓN","2022-12-08","","79.77083333"
"CLUB UNIÓN","2022-12-07","","78.54583333"
"CLUB UNIÓN","2022-12-06","","83.3125"
"CLUB UNIÓN","2022-12-05","","83.15"
"CLUB UNIÓN","2022-12-04","","77.59166667"
"CLUB UNIÓN","2022-12-03","","73.8"
"CLUB UNIÓN","2022-12-02","","76.975"
"CLUB UNIÓN","2022-12-01","","79.49583333"
"CLUB UNIÓN","2022-11-30","","82.17083333"
"CLUB UNIÓN","2022-11-29","","81.22916667"
"CLUB UNIÓN","2022-11-28","","80.66666667"
"CLUB UNIÓN","2022-11-27","","82.66666667"
"CLUB UNIÓN","2022-11-26","","82.67083333"
"CLUB UNIÓN","2022-11-25","","78.72083333"
"CLUB UNIÓN","2022-11-24","","76.9625"
"CLUB UNIÓN","2022-11-23","","77.68333333"
"CLUB UNIÓN","2022-11-22","","78.87083333"
"CLUB UNIÓN","2022-11-21","","80.34166667"
"CLUB UNIÓN","2022-11-20","","75.57826087"
"CLUB UNIÓN","2022-11-19","","76.85416667"
"CLUB UNIÓN","2022-11-18","","86.96666667"
"CLUB UNIÓN","2022-11-17","","79.975"
"CLUB UNIÓN","2022-11-16","","76.69166667"
"CLUB UNIÓN","2022-11-15","","77.5125"
"CLUB UNIÓN","2022-11-14","","81.15"
"CLUB UNIÓN","2022-11-13","","80.67083333"
"CLUB UNIÓN","2022-11-12","","83.175"
"CLUB UNIÓN","2022-11-11","","82.74583333"
"CLUB UNIÓN","2022-11-10","","79.97916667"
"CLUB UNIÓN","2022-11-09","","77.65"
"CLUB UNIÓN","2022-11-08","","81.125"
"CLUB UNIÓN","2022-11-07","","78.0125"
"CLUB UNIÓN","2022-11-06","","80.3375"
"CLUB UNIÓN","2022-11-05","","82.57916667"
"CLUB UNIÓN","2022-11-04","","82.24166667"
"CLUB UNIÓN","2022-11-03","","83.09166667"
"CLUB UNIÓN","2022-11-02","","76.92083333"
"CLUB UNIÓN","2022-11-01","","71.3875"
"CLUB UNIÓN","2022-10-31","","71.725"
"CLUB UNIÓN","2022-10-30","","85.2"
"CLUB UNIÓN","2022-10-25","","89.41666667"
"CLUB UNIÓN","2022-10-24","","81.47916667"
"CLUB UNIÓN","2022-10-23","","83.10833333"
"CLUB UNIÓN","2022-10-22","","82.07083333"
"CLUB UNIÓN","2022-10-21","","76.83333333"
"CLUB UNIÓN","2022-10-20","","81.87083333"
"CLUB UNIÓN","2022-10-19","","80.575"
"CLUB UNIÓN","2022-10-18","","84.37083333"
"CLUB UNIÓN","2022-10-17","","80.73333333"
"CLUB UNIÓN","2022-10-16","","79.94166667"
"CLUB UNIÓN","2022-10-15","","79.6125"
"CLUB UNIÓN","2022-10-14","","76.38333333"
"CLUB UNIÓN","2022-10-13","","82.20454545"
"CLUB UNIÓN","2022-10-12","","78.15"
"CLUB UNIÓN","2022-10-11","","75.27916667"
"CLUB UNIÓN","2022-10-10","","78.97083333"
"CLUB UNIÓN","2022-10-09","","83.22608696"
"CLUB UNIÓN","2022-10-08","","81.70416667"
"CLUB UNIÓN","2022-10-07","","78.875"
"CLUB UNIÓN","2022-10-06","","83.925"
"CLUB UNIÓN","2022-10-05","","81.1"
"CLUB UNIÓN","2022-10-04","","71.6625"
"CLUB UNIÓN","2022-10-03","","75.89166667"
"CLUB UNIÓN","2022-10-02","","76.4826087"
"CLUB UNIÓN","2022-10-01","","82.95416667"
"CLUB UNIÓN","2022-09-30","","77.64583333"
"CLUB UNIÓN","2022-09-29","","73.7375"
"CLUB UNIÓN","2022-09-28","","82.99583333"
"CLUB UNIÓN","2022-09-27","","75.89583333"
"CLUB UNIÓN","2022-09-26","","76.29583333"
"CLUB UNIÓN","2022-09-25","","76.52173913"
"CLUB UNIÓN","2022-09-24","","78.17083333"
"CLUB UNIÓN","2022-09-23","","80.66666667"
"CLUB UNIÓN","2022-09-22","","81.9375"
"CLUB UNIÓN","2022-09-21","","80.19583333"
"CLUB UNIÓN","2022-09-20","","80.73333333"
"CLUB UNIÓN","2022-09-19","","82.68333333"
"CLUB UNIÓN","2022-09-18","","76.85804348"
"CLUB UNIÓN","2022-09-17","","78.77891667"
"CLUB UNIÓN","2022-09-16","","79.287375"
"CLUB UNIÓN","2022-09-15","","75.73958333"
"CLUB UNIÓN","2022-09-14","","75.86975"
"CLUB UNIÓN","2022-09-13","","84.56616667"
"CLUB UNIÓN","2022-09-12","","76.14095238"
"CLUB UNIÓN","2022-09-11","","74.54782609"
"CLUB UNIÓN","2022-09-10","","74.27916667"
"CLUB UNIÓN","2022-09-09","","75.0125"
"CLUB UNIÓN","2022-09-08","","80.7375"
"CLUB UNIÓN","2022-09-07","","76.95416667"
"CLUB UNIÓN","2022-09-06","","78.75416667"
"CLUB UNIÓN","2022-09-05","","79.37916667"
"CLUB UNIÓN","2022-09-04","","77.81704348"
"CLUB UNIÓN","2022-09-03","","77.42783333"
"CLUB UNIÓN","2022-09-02","","77.296625"
"CLUB UNIÓN","2022-09-01","","80.19583333"
"CLUB UNIÓN","2022-08-31","","75.70416667"
"CLUB UNIÓN","2022-08-30","","74.44583333"
"CLUB UNIÓN","2022-08-29","","79.79583333"
"CLUB UNIÓN","2022-08-28","","80.0625"
"CLUB UNIÓN","2022-08-27","","72.99583333"
"CLUB UNIÓN","2022-08-26","","76.93333333"
"CLUB UNIÓN","2022-08-25","","74.15416667"
"CLUB UNIÓN","2022-08-24","","74.23333333"
"CLUB UNIÓN","2022-08-23","","73.30416667"
"CLUB UNIÓN","2022-08-22","","79.77916667"
"CLUB UNIÓN","2022-08-21","","82.07083333"
"CLUB UNIÓN","2022-08-20","","74.89583333"
"CLUB UNIÓN","2022-08-19","","71.12916667"
"CLUB UNIÓN","2022-08-18","","68.62916667"
"CLUB UNIÓN","2022-08-17","","70.07083333"
"CLUB UNIÓN","2022-08-16","","82.1125"
"CLUB UNIÓN","2022-08-15","","79.8875"
"CLUB UNIÓN","2022-08-14","","83.04166667"
"CLUB UNIÓN","2022-08-13","","79.15"
"CLUB UNIÓN","2022-08-12","","72.42916667"
"CLUB UNIÓN","2022-08-11","","75.48333333"
"CLUB UNIÓN","2022-08-10","","77.2625"
"CLUB UNIÓN","2022-08-09","","73.59583333"
"CLUB UNIÓN","2022-08-08","","73.59583333"
"CLUB UNIÓN","2022-08-07","","80.92083333"
"CLUB UNIÓN","2022-08-06","","86.22083333"
"CLUB UNIÓN","2022-08-05","","83.56666667"
"CLUB UNIÓN","2022-08-04","","81.3125"
"CLUB UNIÓN","2022-08-03","","84.0125"
"CLUB UNIÓN","2022-08-02","","81.8"
"CLUB UNIÓN","2022-08-01","","77.9"
"CLUB UNIÓN","2022-07-31","","75.4875"
"CLUB UNIÓN","2022-07-30","","68.525"
"CLUB UNIÓN","2022-07-29","","76.41666667"
"CLUB UNIÓN","2022-07-28","","80.15833333"
"CLUB UNIÓN","2022-07-27","","81.02916667"
"CLUB UNIÓN","2022-07-26","","83.50833333"
"CLUB UNIÓN","2022-07-25","","81.24166667"
"CLUB UNIÓN","2022-07-24","","76.71666667"
"CLUB UNIÓN","2022-07-23","","77.65833333"
"CLUB UNIÓN","2022-07-22","","82.04583333"
"CLUB UNIÓN","2022-07-21","","81.96666667"
"CLUB UNIÓN","2022-07-20","","79.37083333"
"CLUB UNIÓN","2022-07-19","","76.00416667"
"CLUB UNIÓN","2022-07-18","","83.4125"
"CLUB UNIÓN","2022-07-17","","77.55"
"CLUB UNIÓN","2022-07-16","","75.00416667"
"CLUB UNIÓN","2022-07-15","","73.60416667"
"CLUB UNIÓN","2022-07-14","","72.57083333"
"CLUB UNIÓN","2022-07-13","","77.7"
"CLUB UNIÓN","2022-07-12","","77.84583333"
"CLUB UNIÓN","2022-07-11","","85.00833333"
"CLUB UNIÓN","2022-07-10","","76.425"
"CLUB UNIÓN","2022-07-09","","74.39166667"
"CLUB UNIÓN","2022-07-08","","81.44583333"
"CLUB UNIÓN","2022-07-07","","75.27083333"
"CLUB UNIÓN","2022-07-06","","79.80416667"
"CLUB UNIÓN","2022-07-05","","79.55833333"
"CLUB UNIÓN","2022-07-04","","79.55"
"CLUB UNIÓN","2022-07-03","","77.79583333"
"CLUB UNIÓN","2022-07-02","","77.25"
"CLUB UNIÓN","2022-07-01","","81.87916667"
"CLUB UNIÓN","2022-06-30","","77.43043478"
"CLUB UNIÓN","2022-06-29","","81.09583333"
"CLUB UNIÓN","2022-06-28","","77.84583333"
"CLUB UNIÓN","2022-06-27","","79.22083333"
"CLUB UNIÓN","2022-06-26","","81.40416667"
"CLUB UNIÓN","2022-06-25","","85.62916667"
"CLUB UNIÓN","2022-06-24","","83.6"
"CLUB UNIÓN","2022-06-23","","80.44166667"
"CLUB UNIÓN","2022-06-22","","77.4875"
"CLUB UNIÓN","2022-06-21","","82.77083333"
"CLUB UNIÓN","2022-06-20","","82.15833333"
"CLUB UNIÓN","2022-06-19","","83.825"
"CLUB UNIÓN","2022-06-18","","83.49166667"
"CLUB UNIÓN","2022-06-17","","88.3"
"CLUB UNIÓN","2022-06-16","","81.99583333"
"CLUB UNIÓN","2022-06-15","","85.09166667"
"CLUB UNIÓN","2022-06-14","","85.875"
"CLUB UNIÓN","2022-06-13","","84.98181818"
"CLUB UNIÓN","2022-06-12","","81.74166667"
"CLUB UNIÓN","2022-06-11","","79.52083333"
"CLUB UNIÓN","2022-06-10","","78.5"
"CLUB UNIÓN","2022-06-09","","82.35833333"
"CLUB UNIÓN","2022-06-08","","80.975"
"CLUB UNIÓN","2022-06-07","","80.63333333"
"CLUB UNIÓN","2022-06-06","","77.56666667"
"CLUB UNIÓN","2022-06-05","","81.0125"
"CLUB UNIÓN","2022-06-04","","81.20416667"
"CLUB UNIÓN","2022-06-03","","79.35"
"CLUB UNIÓN","2022-06-02","","77.62083333"
"CLUB UNIÓN","2022-06-01","","75.0125"
"CLUB UNIÓN","2022-05-31","","79.7"
"CLUB UNIÓN","2022-05-30","","77.275"
"CLUB UNIÓN","2022-05-29","","78.9"
"CLUB UNIÓN","2022-05-28","","78.25416667"
"CLUB UNIÓN","2022-05-27","","80.80833333"
"CLUB UNIÓN","2022-05-26","","77.98333333"
"CLUB UNIÓN","2022-05-25","","83.1125"
"CLUB UNIÓN","2022-05-24","","76.62083333"
"CLUB UNIÓN","2022-05-23","","73.05"
"CLUB UNIÓN","2022-05-22","","74.68333333"
"CLUB UNIÓN","2022-05-21","","81.38333333"
"CLUB UNIÓN","2022-05-20","","77.525"
"CLUB UNIÓN","2022-05-19","","80.075"
"CLUB UNIÓN","2022-05-18","","87.425"
"CLUB UNIÓN","2022-05-17","","84.4875"
"CLUB UNIÓN","2022-05-16","","80.25416667"
"CLUB UNIÓN","2022-05-15","","83.06666667"
"CLUB UNIÓN","2022-05-14","","84.03333333"
"CLUB UNIÓN","2022-05-13","","80.22083333"
"CLUB UNIÓN","2022-05-12","","81.84166667"
"CLUB UNIÓN","2022-05-11","","84.36666667"
"CLUB UNIÓN","2022-05-10","","81.23333333"
"CLUB UNIÓN","2022-05-09","","77.46666667"
"CLUB UNIÓN","2022-05-08","","79.54583333"
"CLUB UNIÓN","2022-05-07","","88.40833333"
"CLUB UNIÓN","2022-05-06","","88.92916667"
"CLUB UNIÓN","2022-05-05","","81.07083333"
"CLUB UNIÓN","2022-05-04","","72.15416667"
"CLUB UNIÓN","2022-05-03","","70.39583333"
"CLUB UNIÓN","2022-05-02","","76.8"
"CLUB UNIÓN","2022-05-01","","76.8"
"CLUB UNIÓN","2022-04-30","","84.6"
"CLUB UNIÓN","2022-04-29","","81.98333333"
"CLUB UNIÓN","2022-04-28","","89.0125"
"CLUB UNIÓN","2022-04-27","","75.72083333"
"CLUB UNIÓN","2022-04-26","","76.12083333"
"CLUB UNIÓN","2022-04-25","","86.60833333"
"CLUB UNIÓN","2022-04-24","","78.30833333"
"CLUB UNIÓN","2022-04-23","","77.60833333"
"CLUB UNIÓN","2022-04-22","","84.2625"
"CLUB UNIÓN","2022-04-21","","85.60833333"
"CLUB UNIÓN","2022-04-20","","82.88333333"
"CLUB UNIÓN","2022-04-19","","89.925"
"CLUB UNIÓN","2022-04-18","","82.62916667"
"CLUB UNIÓN","2022-04-17","","84.0875"
"CLUB UNIÓN","2022-04-16","","78.8875"
"CLUB UNIÓN","2022-04-15","","73.76666667"
"CLUB UNIÓN","2022-04-14","","73.425"
"CLUB UNIÓN","2022-04-13","","73.09583333"
"CLUB UNIÓN","2022-04-12","","75.35416667"
"CLUB UNIÓN","2022-04-11","","76.38333333"
"CLUB UNIÓN","2022-04-10","","77.875"
"CLUB UNIÓN","2022-04-09","","80.425"
"CLUB UNIÓN","2022-04-08","","84.8875"
"CLUB UNIÓN","2022-04-07","","88.0375"
"CLUB UNIÓN","2022-04-06","","78.07916667"
"CLUB UNIÓN","2022-04-05","","80.0625"
"CLUB UNIÓN","2022-04-04","","82.05416667"
"CLUB UNIÓN","2022-04-03","","77.125"
"CLUB UNIÓN","2022-04-02","","80.77083333"
"CLUB UNIÓN","2022-04-01","","83.80416667"
"CLUB UNIÓN","2022-03-31","","77.15217391"
"CLUB UNIÓN","2022-03-30","","79.45416667"
"CLUB UNIÓN","2022-03-29","","80.4875"
"CLUB UNIÓN","2022-03-28","","80.4"
"CLUB UNIÓN","2022-03-27","","81.63333333"
"CLUB UNIÓN","2022-03-26","","83.69583333"
"CLUB UNIÓN","2022-03-25","","76.5"
"CLUB UNIÓN","2022-03-24","","81.18181818"
"CLUB UNIÓN","2022-03-23","","72.39583333"
"CLUB UNIÓN","2022-03-22","","78.55"
"CLUB UNIÓN","2022-03-21","","79.94583333"
"CLUB UNIÓN","2022-03-20","","80.60416667"
"CLUB UNIÓN","2022-03-19","","75.95833333"
"CLUB UNIÓN","2022-03-18","","77.7125"
"CLUB UNIÓN","2022-03-17","","81.875"
"CLUB UNIÓN","2022-03-16","","79.17083333"
"CLUB UNIÓN","2022-03-15","","79.03333333"
"CLUB UNIÓN","2022-03-14","","82.3875"
"CLUB UNIÓN","2022-03-13","","77.60833333"
"CLUB UNIÓN","2022-03-12","","78.80833333"
"CLUB UNIÓN","2022-03-11","","73.92916667"
"CLUB UNIÓN","2022-03-10","","78.79583333"
"CLUB UNIÓN","2022-03-09","","74.85416667"
"CLUB UNIÓN","2022-03-08","","77.65833333"
"CLUB UNIÓN","2022-03-07","","84.58333333"
"CLUB UNIÓN","2022-03-06","","83.33333333"
"CLUB UNIÓN","2022-03-05","","80.77083333"
"CLUB UNIÓN","2022-03-04","","82.46666667"
"CLUB UNIÓN","2022-03-03","","83.27916667"
"CLUB UNIÓN","2022-03-02","","86.51666667"
"CLUB UNIÓN","2022-03-01","","80.15833333"
"CLUB UNIÓN","2022-02-28","","88.77391304"
"CLUB UNIÓN","2022-02-27","","89.175"
"CLUB UNIÓN","2022-02-26","","71.47083333"
"CLUB UNIÓN","2022-02-25","","71.35833333"
"CLUB UNIÓN","2022-02-24","","69.375"
"CLUB UNIÓN","2022-02-23","","71.5625"
"CLUB UNIÓN","2022-02-22","","70.6"
"CLUB UNIÓN","2022-02-21","","73.40833333"
"CLUB UNIÓN","2022-02-20","","80.06666667"
"CLUB UNIÓN","2022-02-19","","81.74583333"
"CLUB UNIÓN","2022-02-18","","76.2"
"CLUB UNIÓN","2022-02-17","","76.17083333"
"CLUB UNIÓN","2022-02-16","","74.15"
"CLUB UNIÓN","2022-02-15","","79.53333333"
"CLUB UNIÓN","2022-02-14","","86.00833333"
"CLUB UNIÓN","2022-02-13","","76.7375"
"CLUB UNIÓN","2022-02-12","","74.57083333"
"CLUB UNIÓN","2022-02-11","","75.49583333"
"CLUB UNIÓN","2022-02-10","","80.93333333"
"CLUB UNIÓN","2022-02-09","","86.55416667"
"CLUB UNIÓN","2022-02-08","","88.25833333"
"CLUB UNIÓN","2022-02-07","","88.04583333"
"CLUB UNIÓN","2022-02-06","","80.30416667"
"CLUB UNIÓN","2022-02-05","","79.38333333"
"CLUB UNIÓN","2022-02-04","","77.59583333"
"CLUB UNIÓN","2022-02-03","","71.67083333"
"CLUB UNIÓN","2022-02-02","","73.10416667"
"CLUB UNIÓN","2022-02-01","","74.99166667"
"CLUB UNIÓN","2022-01-31","","73.87916667"
"CLUB UNIÓN","2022-01-30","","74.52083333"
"CLUB UNIÓN","2022-01-29","","82.5625"
"CLUB UNIÓN","2022-01-28","","70.4375"
"CLUB UNIÓN","2022-01-27","","73.89166667"
"CLUB UNIÓN","2022-01-26","","77.02083333"
"CLUB UNIÓN","2022-01-25","","79.20416667"
"CLUB UNIÓN","2022-01-24","","76.95416667"
"CLUB UNIÓN","2022-01-23","","75.9875"
"CLUB UNIÓN","2022-01-22","","76.27916667"
"CLUB UNIÓN","2022-01-21","","71.7125"
"CLUB UNIÓN","2022-01-20","","68.64166667"
"CLUB UNIÓN","2022-01-19","","76.15416667"
"CLUB UNIÓN","2022-01-18","","80.99583333"
"CLUB UNIÓN","2022-01-17","","79.0375"
"CLUB UNIÓN","2022-01-16","","78.44583333"
"CLUB UNIÓN","2022-01-15","","79.66666667"
"CLUB UNIÓN","2022-01-14","","85.09166667"
"CLUB UNIÓN","2022-01-13","","79.07916667"
"CLUB UNIÓN","2022-01-12","","78.90833333"
"CLUB UNIÓN","2022-01-11","","78.82083333"
"CLUB UNIÓN","2022-01-10","","77.2875"
"CLUB UNIÓN","2022-01-09","","78.09166667"
"CLUB UNIÓN","2022-01-08","","76.77083333"
"CLUB UNIÓN","2022-01-07","","79.79583333"
"CLUB UNIÓN","2022-01-06","","68.25"
"CLUB UNIÓN","2022-01-05","","68.25833333"
"CLUB UNIÓN","2022-01-04","","69.2"
"CLUB UNIÓN","2022-01-03","","75.0"
"CLUB UNIÓN","2022-01-02","","78.02083333"
"CLUB UNIÓN","2022-01-01","","79.05"
"CLUB UNIÓN","2021-12-31","","78.625"
"CLUB UNIÓN","2021-12-30","","78.36666667"
"CLUB UNIÓN","2021-12-29","","80.05833333"
"CLUB UNIÓN","2021-12-28","","81.37083333"
"CLUB UNIÓN","2021-12-27","","82.8875"
"CLUB UNIÓN","2021-12-26","","77.275"
"CLUB UNIÓN","2021-12-25","","81.99166667"
"CLUB UNIÓN","2021-12-24","","84.3125"
"CLUB UNIÓN","2021-12-23","","92.74166667"
"CLUB UNIÓN","2021-12-22","","89.94166667"
"CLUB UNIÓN","2021-12-21","","85.75"
"CLUB UNIÓN","2021-12-20","","83.31666667"
"CLUB UNIÓN","2021-12-19","","80.4625"
"CLUB UNIÓN","2021-12-18","","84.52916667"
"CLUB UNIÓN","2021-12-17","","80.81666667"
"CLUB UNIÓN","2021-12-16","","78.57083333"
"CLUB UNIÓN","2021-12-15","","77.35"
"CLUB UNIÓN","2021-12-14","","77.41666667"
"CLUB UNIÓN","2021-12-13","","80.30416667"
"CLUB UNIÓN","2021-12-12","","76.7375"
"CLUB UNIÓN","2021-12-11","","73.07916667"
"CLUB UNIÓN","2021-12-10","","76.85"
"CLUB UNIÓN","2021-12-09","","76.37916667"
"CLUB UNIÓN","2021-12-08","","74.37083333"
"CLUB UNIÓN","2021-12-07","","76.3125"
"CLUB UNIÓN","2021-12-06","","77.2"
"CLUB UNIÓN","2021-12-05","","78.12916667"
"CLUB UNIÓN","2021-12-04","","76.575"
"CLUB UNIÓN","2021-12-03","","74.79166667"
"CLUB UNIÓN","2021-12-02","","77.625"
"CLUB UNIÓN","2021-12-01","","78.87083333"
"COLEGIO GAITÁN","2023-09-17","","74.72573913"
"COLEGIO GAITÁN","2023-09-16","","76.05116667"
"COLEGIO GAITÁN","2023-09-15","","80.32125"
"COLEGIO GAITÁN","2023-09-14","","80.851375"
"COLEGIO GAITÁN","2023-09-13","","81.05375"
"COLEGIO GAITÁN","2023-09-12","","80.41541667"
"COLEGIO GAITÁN","2023-09-11","","82.408125"
"COLEGIO GAITÁN","2023-09-10","","88.40721739"
"COLEGIO GAITÁN","2023-09-09","","77.49570833"
"COLEGIO GAITÁN","2023-09-08","","72.50420833"
"COLEGIO GAITÁN","2023-09-07","","74.87595833"
"COLEGIO GAITÁN","2023-09-06","","75.42770833"
"COLEGIO GAITÁN","2023-09-05","","79.003875"
"COLEGIO GAITÁN","2023-09-04","","83.31391667"
"COLEGIO GAITÁN","2023-09-03","","78.02773913"
"COLEGIO GAITÁN","2023-09-02","","76.76"
"COLEGIO GAITÁN","2023-09-01","","72.67916667"
"COLEGIO GAITÁN","2023-08-31","","71.02858333"
"COLEGIO GAITÁN","2023-08-30","","73.418125"
"COLEGIO GAITÁN","2023-08-29","","76.342625"
"COLEGIO GAITÁN","2023-08-28","","70.19245833"
"COLEGIO GAITÁN","2023-08-27","","68.41852174"
"COLEGIO GAITÁN","2023-08-26","","73.235"
"COLEGIO GAITÁN","2023-08-25","","82.80929167"
"COLEGIO GAITÁN","2023-08-24","","83.98383333"
"COLEGIO GAITÁN","2023-08-23","","82.23770833"
"COLEGIO GAITÁN","2023-08-22","","90.74445833"
"COLEGIO GAITÁN","2023-08-21","","81.72129167"
"COLEGIO GAITÁN","2023-08-20","","84.94295652"
"COLEGIO GAITÁN","2023-08-19","","78.301"
"COLEGIO GAITÁN","2023-08-18","","79.648625"
"COLEGIO GAITÁN","2023-08-17","","79.88416667"
"COLEGIO GAITÁN","2023-08-16","","85.92914286"
"COLEGIO GAITÁN","2023-08-15","","81.24183333"
"COLEGIO GAITÁN","2023-08-14","","79.75070833"
"COLEGIO GAITÁN","2023-08-13","","77.85891304"
"COLEGIO GAITÁN","2023-08-12","","75.1765"
"COLEGIO GAITÁN","2023-08-11","","78.94275"
