"Estacion","Fecha inicial","Fecha final","PM2.5"
"COLEGIO GAITÁN","2023-05-18","","6.52916667"
"COLEGIO GAITÁN","2023-05-17","","7.52916667"
"COLEGIO GAITÁN","2023-05-16","","8.16666667"
"COLEGIO GAITÁN","2023-05-15","","7.08333333"
"COLEGIO GAITÁN","2023-05-14","","10.40869565"
"COLEGIO GAITÁN","2023-05-13","","11.8125"
"COLEGIO GAITÁN","2023-05-12","","9.275"
"COLEGIO GAITÁN","2023-05-11","","8.06666667"
"COLEGIO GAITÁN","2023-05-10","","9.45416667"
"COLEGIO GAITÁN","2023-05-09","","19.72916667"
"COLEGIO GAITÁN","2023-05-08","","20.56666667"
"COLEGIO GAITÁN","2023-05-07","","21.12608696"
"COLEGIO GAITÁN","2023-05-06","","19.9375"
"COLEGIO GAITÁN","2023-05-05","","16.98333333"
"COLEGIO GAITÁN","2023-05-04","","17.15"
"COLEGIO GAITÁN","2023-05-03","","11.14583333"
"COLEGIO GAITÁN","2023-05-02","","10.2625"
"COLEGIO GAITÁN","2023-05-01","","8.68333333"
"COLEGIO GAITÁN","2023-04-30","","5.72608696"
"COLEGIO GAITÁN","2023-04-29","","9.4"
"COLEGIO GAITÁN","2023-04-28","","11.05416667"
"COLEGIO GAITÁN","2023-04-27","","7.15"
"COLEGIO GAITÁN","2023-04-26","","7.7625"
"COLEGIO GAITÁN","2023-04-25","","13.54166667"
"COLEGIO GAITÁN","2023-04-24","","10.025"
"COLEGIO GAITÁN","2023-04-23","","9.76521739"
"COLEGIO GAITÁN","2023-04-22","","9.15833333"
"COLEGIO GAITÁN","2023-04-21","","12.49166667"
"COLEGIO GAITÁN","2023-04-20","","13.79166667"
"COLEGIO GAITÁN","2023-04-19","","10.175"
"COLEGIO GAITÁN","2023-04-18","","7.00416667"
"COLEGIO GAITÁN","2023-04-17","","5.61666667"
"COLEGIO GAITÁN","2023-04-16","","10.38695652"
"COLEGIO GAITÁN","2023-04-15","","17.12916667"
"COLEGIO GAITÁN","2023-04-14","","15.525"
"COLEGIO GAITÁN","2023-04-13","","15.58333333"
"COLEGIO GAITÁN","2023-04-12","","10.43333333"
"COLEGIO GAITÁN","2023-04-11","","11.22916667"
"COLEGIO GAITÁN","2023-04-10","","11.6"
"COLEGIO GAITÁN","2023-04-09","","11.45"
"COLEGIO GAITÁN","2023-04-08","","10.94583333"
"COLEGIO GAITÁN","2023-04-07","","8.6625"
"COLEGIO GAITÁN","2023-04-06","","8.125"
"COLEGIO GAITÁN","2023-04-05","","14.9125"
"COLEGIO GAITÁN","2023-04-04","","13.32916667"
"COLEGIO GAITÁN","2023-04-03","","9.725"
"COLEGIO GAITÁN","2023-04-02","","11.37391304"
"COLEGIO GAITÁN","2023-04-01","","18.36666667"
"COLEGIO GAITÁN","2023-03-31","","20.70416667"
"COLEGIO GAITÁN","2023-03-30","","22.62916667"
"COLEGIO GAITÁN","2023-03-29","","28.13333333"
"COLEGIO GAITÁN","2023-03-28","","16.22083333"
"COLEGIO GAITÁN","2023-03-27","","17.95416667"
"COLEGIO GAITÁN","2023-03-26","","26.84166667"
"COLEGIO GAITÁN","2023-03-25","","26.25"
"COLEGIO GAITÁN","2023-03-24","","36.85833333"
"COLEGIO GAITÁN","2023-03-23","","41.7875"
"COLEGIO GAITÁN","2023-03-22","","32.77083333"
"COLEGIO GAITÁN","2023-03-21","","22.3625"
"COLEGIO GAITÁN","2023-03-20","","17.00416667"
"COLEGIO GAITÁN","2023-03-19","","16.45416667"
"COLEGIO GAITÁN","2023-03-18","","13.85833333"
"COLEGIO GAITÁN","2023-03-17","","10.82916667"
"COLEGIO GAITÁN","2023-03-16","","9.79166667"
"COLEGIO GAITÁN","2023-03-15","","11.17916667"
"COLEGIO GAITÁN","2023-03-14","","14.7625"
"COLEGIO GAITÁN","2023-03-13","","18.17916667"
"COLEGIO GAITÁN","2023-03-12","","13.3"
"COLEGIO GAITÁN","2023-03-03","","17.1125"
"COLEGIO GAITÁN","2023-03-02","","31.57916667"
"COLEGIO GAITÁN","2023-03-01","","23.41666667"
"COLEGIO GAITÁN","2023-02-28","","24.84166667"
"COLEGIO GAITÁN","2023-02-27","","22.22083333"
"COLEGIO GAITÁN","2023-02-26","","32.22173913"
"COLEGIO GAITÁN","2023-02-25","","27.6"
"COLEGIO GAITÁN","2023-02-24","","27.97083333"
"COLEGIO GAITÁN","2023-02-23","","27.325"
"COLEGIO GAITÁN","2023-02-22","","21.5625"
"COLEGIO GAITÁN","2023-02-21","","22.35"
"COLEGIO GAITÁN","2023-02-20","","16.95416667"
"COLEGIO GAITÁN","2023-02-19","","14.65217391"
"COLEGIO GAITÁN","2023-02-18","","11.5125"
"COLEGIO GAITÁN","2023-02-17","","22.23333333"
"COLEGIO GAITÁN","2023-02-16","","23.04583333"
"COLEGIO GAITÁN","2023-02-15","","15.59583333"
"COLEGIO GAITÁN","2023-02-14","","18.17272727"
"COLEGIO GAITÁN","2023-02-13","","18.2625"
"COLEGIO GAITÁN","2023-02-12","","21.0625"
"COLEGIO GAITÁN","2023-02-11","","23.44166667"
"COLEGIO GAITÁN","2023-02-10","","37.18333333"
"COLEGIO GAITÁN","2023-02-09","","16.05416667"
"COLEGIO GAITÁN","2023-02-08","","15.95"
"COLEGIO GAITÁN","2023-02-07","","25.01666667"
"COLEGIO GAITÁN","2023-02-06","","25.43913043"
"COLEGIO GAITÁN","2023-02-05","","28.5125"
"COLEGIO GAITÁN","2023-02-04","","26.91666667"
"COLEGIO GAITÁN","2023-02-03","","25.0375"
"COLEGIO GAITÁN","2023-02-02","","25.0125"
"COLEGIO GAITÁN","2023-02-01","","19.3"
"COLEGIO GAITÁN","2023-01-31","","15.05833333"
"COLEGIO GAITÁN","2023-01-30","","17.15"
"COLEGIO GAITÁN","2023-01-29","","17.1625"
"COLEGIO GAITÁN","2023-01-28","","17.27083333"
"COLEGIO GAITÁN","2023-01-27","","16.20416667"
"COLEGIO GAITÁN","2023-01-26","","12.83333333"
"COLEGIO GAITÁN","2023-01-25","","17.67916667"
"COLEGIO GAITÁN","2023-01-24","","21.26086957"
"COLEGIO GAITÁN","2023-01-23","","20.77916667"
"COLEGIO GAITÁN","2023-01-22","","21.11666667"
"COLEGIO GAITÁN","2023-01-21","","15.38333333"
"COLEGIO GAITÁN","2023-01-20","","13.99166667"
"COLEGIO GAITÁN","2023-01-19","","16.2875"
"COLEGIO GAITÁN","2023-01-18","","14.69166667"
"COLEGIO GAITÁN","2023-01-17","","13.84166667"
"COLEGIO GAITÁN","2023-01-16","","10.22608696"
"COLEGIO GAITÁN","2023-01-15","","10.6173913"
"COLEGIO GAITÁN","2023-01-14","","12.89166667"
"COLEGIO GAITÁN","2023-01-13","","9.4375"
"COLEGIO GAITÁN","2023-01-12","","9.97391304"
"COLEGIO GAITÁN","2023-01-11","","7.00833333"
"COLEGIO GAITÁN","2023-01-10","","5.94166667"
"COLEGIO GAITÁN","2023-01-09","","8.16956522"
"COLEGIO GAITÁN","2023-01-08","","8.6173913"
"COLEGIO GAITÁN","2023-01-07","","15.4625"
"COLEGIO GAITÁN","2023-01-06","","11.2375"
"COLEGIO GAITÁN","2023-01-05","","8.25416667"
"COLEGIO GAITÁN","2023-01-04","","6.55652174"
"COLEGIO GAITÁN","2023-01-03","","6.12083333"
"COLEGIO GAITÁN","2023-01-02","","10.3"
"COLEGIO GAITÁN","2023-01-01","","9.275"
"COLEGIO GAITÁN","2022-12-31","","15.93913043"
"COLEGIO GAITÁN","2022-12-30","","17.85416667"
"COLEGIO GAITÁN","2022-12-29","","10.42916667"
"COLEGIO GAITÁN","2022-12-28","","13.76666667"
"COLEGIO GAITÁN","2022-12-27","","16.48333333"
"COLEGIO GAITÁN","2022-12-26","","13.05833333"
"COLEGIO GAITÁN","2022-12-25","","18.0"
"COLEGIO GAITÁN","2022-12-24","","16.59166667"
"COLEGIO GAITÁN","2022-12-23","","17.36666667"
"COLEGIO GAITÁN","2022-12-22","","16.20833333"
"COLEGIO GAITÁN","2022-12-21","","13.025"
"COLEGIO GAITÁN","2022-12-20","","14.0125"
"COLEGIO GAITÁN","2022-12-19","","12.04166667"
"COLEGIO GAITÁN","2022-12-18","","13.4625"
"COLEGIO GAITÁN","2022-12-17","","12.8875"
"COLEGIO GAITÁN","2022-12-16","","13.375"
"COLEGIO GAITÁN","2022-12-15","","11.35454545"
"COLEGIO GAITÁN","2022-12-14","","10.775"
"COLEGIO GAITÁN","2022-12-13","","9.7125"
"COLEGIO GAITÁN","2022-12-12","","10.075"
"COLEGIO GAITÁN","2022-12-11","","12.08333333"
"COLEGIO GAITÁN","2022-12-10","","12.45416667"
"COLEGIO GAITÁN","2022-12-09","","10.94166667"
"COLEGIO GAITÁN","2022-12-08","","13.5"
"COLEGIO GAITÁN","2022-12-07","","8.73333333"
"COLEGIO GAITÁN","2022-12-06","","6.46666667"
"COLEGIO GAITÁN","2022-12-05","","7.4625"
"COLEGIO GAITÁN","2022-12-04","","6.64583333"
"COLEGIO GAITÁN","2022-12-03","","9.675"
"COLEGIO GAITÁN","2022-12-02","","6.87083333"
"COLEGIO GAITÁN","2022-12-01","","6.82083333"
"COLEGIO GAITÁN","2022-11-30","","4.975"
"COLEGIO GAITÁN","2022-11-29","","5.3375"
"COLEGIO GAITÁN","2022-11-28","","5.12083333"
"COLEGIO GAITÁN","2022-11-27","","9.0625"
"COLEGIO GAITÁN","2022-11-26","","6.66666667"
"COLEGIO GAITÁN","2022-11-25","","7.93333333"
"COLEGIO GAITÁN","2022-11-24","","8.72083333"
"COLEGIO GAITÁN","2022-11-23","","6.47916667"
"COLEGIO GAITÁN","2022-11-22","","5.2"
"COLEGIO GAITÁN","2022-11-21","","5.99166667"
"COLEGIO GAITÁN","2022-11-20","","6.89583333"
"COLEGIO GAITÁN","2022-11-19","","7.87083333"
"COLEGIO GAITÁN","2022-11-18","","8.5625"
"COLEGIO GAITÁN","2022-11-17","","8.70833333"
"COLEGIO GAITÁN","2022-11-16","","7.15"
"COLEGIO GAITÁN","2022-11-15","","7.87083333"
"COLEGIO GAITÁN","2022-11-14","","4.84583333"
"COLEGIO GAITÁN","2022-11-13","","6.00416667"
"COLEGIO GAITÁN","2022-11-12","","10.40416667"
"COLEGIO GAITÁN","2022-11-11","","10.7875"
"COLEGIO GAITÁN","2022-11-10","","6.80416667"
"COLEGIO GAITÁN","2022-11-09","","4.74166667"
"COLEGIO GAITÁN","2022-11-08","","3.99166667"
"COLEGIO GAITÁN","2022-11-07","","5.40833333"
"COLEGIO GAITÁN","2022-11-06","","4.61666667"
"COLEGIO GAITÁN","2022-11-05","","5.88333333"
"COLEGIO GAITÁN","2022-11-04","","8.34583333"
"COLEGIO GAITÁN","2022-11-03","","13.2375"
"COLEGIO GAITÁN","2022-11-02","","10.41666667"
"COLEGIO GAITÁN","2022-11-01","","8.51666667"
"COLEGIO GAITÁN","2022-10-31","","9.92083333"
"COLEGIO GAITÁN","2022-10-30","","8.30416667"
"COLEGIO GAITÁN","2022-10-29","","11.425"
"COLEGIO GAITÁN","2022-10-28","","6.47083333"
"COLEGIO GAITÁN","2022-10-27","","5.54166667"
"COLEGIO GAITÁN","2022-10-26","","5.96666667"
"COLEGIO GAITÁN","2022-10-25","","4.60833333"
"COLEGIO GAITÁN","2022-10-24","","5.175"
"COLEGIO GAITÁN","2022-10-23","","4.74090909"
"COLEGIO GAITÁN","2022-10-22","","5.71666667"
"COLEGIO GAITÁN","2022-10-21","","7.48333333"
"COLEGIO GAITÁN","2022-10-20","","5.53333333"
"COLEGIO GAITÁN","2022-10-19","","8.70416667"
"COLEGIO GAITÁN","2022-10-18","","4.5375"
"COLEGIO GAITÁN","2022-10-17","","4.575"
"COLEGIO GAITÁN","2022-10-16","","5.19583333"
"COLEGIO GAITÁN","2022-10-15","","6.64"
"COLEGIO GAITÁN","2022-10-14","","6.52083333"
"COLEGIO GAITÁN","2022-10-13","","12.51666667"
"COLEGIO GAITÁN","2022-10-12","","10.325"
"COLEGIO GAITÁN","2022-10-11","","8.3"
"COLEGIO GAITÁN","2022-10-10","","5.88333333"
"COLEGIO GAITÁN","2022-10-09","","5.57826087"
"COLEGIO GAITÁN","2022-10-08","","8.27916667"
"COLEGIO GAITÁN","2022-10-07","","10.44166667"
"COLEGIO GAITÁN","2022-10-06","","7.3375"
"COLEGIO GAITÁN","2022-10-05","","5.375"
"COLEGIO GAITÁN","2022-10-04","","8.84583333"
"COLEGIO GAITÁN","2022-10-03","","8.3"
"COLEGIO GAITÁN","2022-10-02","","5.78181818"
"COLEGIO GAITÁN","2022-10-01","","4.81666667"
"COLEGIO GAITÁN","2022-09-30","","6.56666667"
"COLEGIO GAITÁN","2022-09-29","","4.14583333"
"COLEGIO GAITÁN","2022-09-28","","7.43333333"
"COLEGIO GAITÁN","2022-09-27","","7.175"
"COLEGIO GAITÁN","2022-09-26","","11.20833333"
"COLEGIO GAITÁN","2022-09-25","","5.13478261"
"COLEGIO GAITÁN","2022-09-24","","6.47083333"
"COLEGIO GAITÁN","2022-09-23","","7.45416667"
"COLEGIO GAITÁN","2022-09-22","","8.75833333"
"COLEGIO GAITÁN","2022-09-21","","6.5375"
"COLEGIO GAITÁN","2022-09-20","","7.60833333"
"COLEGIO GAITÁN","2022-09-19","","3.20416667"
"COLEGIO GAITÁN","2022-09-18","","4.52777778"
"COLEGIO GAITÁN","2022-09-17","","6.37916667"
"COLEGIO GAITÁN","2022-09-16","","8.54166667"
"COLEGIO GAITÁN","2022-09-15","","8.62916667"
"COLEGIO GAITÁN","2022-09-14","","5.69166667"
"COLEGIO GAITÁN","2022-09-13","","4.6875"
"COLEGIO GAITÁN","2022-09-12","","5.825"
"COLEGIO GAITÁN","2022-09-11","","8.59130435"
"COLEGIO GAITÁN","2022-09-10","","11.2"
"COLEGIO GAITÁN","2022-09-09","","9.46666667"
"COLEGIO GAITÁN","2022-09-08","","12.64583333"
"COLEGIO GAITÁN","2022-09-07","","15.69583333"
"COLEGIO GAITÁN","2022-09-06","","18.08333333"
"COLEGIO GAITÁN","2022-09-05","","9.13333333"
"COLEGIO GAITÁN","2022-09-04","","4.50434783"
"COLEGIO GAITÁN","2022-09-03","","6.60833333"
"COLEGIO GAITÁN","2022-09-02","","9.48333333"
"COLEGIO GAITÁN","2022-09-01","","5.92083333"
"COLEGIO GAITÁN","2022-08-31","","7.89583333"
"COLEGIO GAITÁN","2022-08-30","","8.725"
"COLEGIO GAITÁN","2022-08-29","","9.89166667"
"COLEGIO GAITÁN","2022-08-28","","7.01304348"
"COLEGIO GAITÁN","2022-08-27","","9.59583333"
"COLEGIO GAITÁN","2022-08-26","","12.55833333"
"COLEGIO GAITÁN","2022-08-25","","15.03333333"
"COLEGIO GAITÁN","2022-08-24","","15.59583333"
"COLEGIO GAITÁN","2022-08-23","","7.8173913"
"COLEGIO GAITÁN","2022-08-22","","5.68333333"
"COLEGIO GAITÁN","2022-08-21","","6.0625"
"COLEGIO GAITÁN","2022-08-20","","12.62916667"
"COLEGIO GAITÁN","2022-08-19","","15.48333333"
"COLEGIO GAITÁN","2022-08-18","","8.9173913"
"COLEGIO GAITÁN","2022-08-17","","5.9375"
"COLEGIO GAITÁN","2022-08-16","","3.475"
"COLEGIO GAITÁN","2022-08-15","","4.00416667"
"COLEGIO GAITÁN","2022-08-14","","8.89166667"
"COLEGIO GAITÁN","2022-08-13","","8.50416667"
"COLEGIO GAITÁN","2022-08-12","","5.59583333"
"COLEGIO GAITÁN","2022-08-11","","9.85833333"
"COLEGIO GAITÁN","2022-08-10","","7.3375"
"COLEGIO GAITÁN","2022-08-09","","9.2375"
"COLEGIO GAITÁN","2022-08-08","","6.21666667"
"COLEGIO GAITÁN","2022-08-07","","9.64583333"
"COLEGIO GAITÁN","2022-08-06","","5.12083333"
"COLEGIO GAITÁN","2022-08-05","","6.4125"
"COLEGIO GAITÁN","2022-08-04","","7.32916667"
"COLEGIO GAITÁN","2022-08-03","","7.70416667"
"COLEGIO GAITÁN","2022-08-02","","8.88333333"
"COLEGIO GAITÁN","2022-08-01","","9.19583333"
"COLEGIO GAITÁN","2022-07-31","","7.6173913"
"COLEGIO GAITÁN","2022-07-30","","7.03333333"
"COLEGIO GAITÁN","2022-07-29","","4.5125"
"COLEGIO GAITÁN","2022-07-28","","4.825"
"COLEGIO GAITÁN","2022-07-27","","4.5125"
"COLEGIO GAITÁN","2022-07-26","","4.85416667"
"COLEGIO GAITÁN","2022-07-25","","7.29166667"
"COLEGIO GAITÁN","2022-07-24","","6.35833333"
"COLEGIO GAITÁN","2022-07-23","","6.57916667"
"COLEGIO GAITÁN","2022-07-22","","9.94583333"
"COLEGIO GAITÁN","2022-07-21","","9.6375"
"COLEGIO GAITÁN","2022-07-20","","6.50416667"
"COLEGIO GAITÁN","2022-07-19","","6.75"
"COLEGIO GAITÁN","2022-07-18","","5.30833333"
"COLEGIO GAITÁN","2022-07-17","","9.9375"
"COLEGIO GAITÁN","2022-07-16","","11.62083333"
"COLEGIO GAITÁN","2022-07-15","","11.38333333"
"COLEGIO GAITÁN","2022-07-14","","7.58333333"
"COLEGIO GAITÁN","2022-07-13","","7.2125"
"COLEGIO GAITÁN","2022-07-12","","5.99583333"
"COLEGIO GAITÁN","2022-07-11","","5.60833333"
"COLEGIO GAITÁN","2022-07-10","","8.2875"
"COLEGIO GAITÁN","2022-07-09","","9.90833333"
"COLEGIO GAITÁN","2022-07-08","","6.49583333"
"COLEGIO GAITÁN","2022-07-07","","6.69583333"
"COLEGIO GAITÁN","2022-07-06","","8.70416667"
"COLEGIO GAITÁN","2022-07-05","","6.2875"
"COLEGIO GAITÁN","2022-07-04","","6.6125"
"COLEGIO GAITÁN","2022-07-03","","8.26666667"
"COLEGIO GAITÁN","2022-07-02","","4.6"
"COLEGIO GAITÁN","2022-07-01","","6.9625"
"COLEGIO GAITÁN","2022-06-30","","6.4173913"
"COLEGIO GAITÁN","2022-06-29","","6.74166667"
"COLEGIO GAITÁN","2022-06-28","","5.29130435"
"COLEGIO GAITÁN","2022-06-27","","2.87083333"
"COLEGIO GAITÁN","2022-06-26","","3.28333333"
"COLEGIO GAITÁN","2022-06-25","","10.24583333"
"COLEGIO GAITÁN","2022-06-24","","6.50833333"
"COLEGIO GAITÁN","2022-06-23","","7.95"
"COLEGIO GAITÁN","2022-06-22","","7.77916667"
"COLEGIO GAITÁN","2022-06-21","","8.62916667"
"COLEGIO GAITÁN","2022-06-20","","5.54583333"
"COLEGIO GAITÁN","2022-06-19","","3.36666667"
"COLEGIO GAITÁN","2022-06-18","","11.0375"
"COLEGIO GAITÁN","2022-06-17","","6.62083333"
"COLEGIO GAITÁN","2022-06-16","","8.32916667"
"COLEGIO GAITÁN","2022-06-15","","8.22083333"
"COLEGIO GAITÁN","2022-06-14","","6.0875"
"COLEGIO GAITÁN","2022-06-13","","5.25"
"COLEGIO GAITÁN","2022-06-06","","3.87333333"
"COLEGIO GAITÁN","2022-06-05","","9.4375"
"COLEGIO GAITÁN","2022-06-04","","6.24583333"
"COLEGIO GAITÁN","2022-06-03","","6.34583333"
"COLEGIO GAITÁN","2022-06-02","","6.15"
"COLEGIO GAITÁN","2022-06-01","","5.59166667"
"COLEGIO GAITÁN","2022-05-31","","5.02608696"
"COLEGIO GAITÁN","2022-05-30","","6.74583333"
"COLEGIO GAITÁN","2022-05-29","","6.46666667"
"COLEGIO GAITÁN","2022-05-28","","13.27916667"
"COLEGIO GAITÁN","2022-05-27","","10.20833333"
"COLEGIO GAITÁN","2022-05-26","","8.8375"
"COLEGIO GAITÁN","2022-05-25","","10.67916667"
"COLEGIO GAITÁN","2022-05-24","","8.67083333"
"COLEGIO GAITÁN","2022-05-23","","10.97083333"
"COLEGIO GAITÁN","2022-05-22","","10.61666667"
"COLEGIO GAITÁN","2022-05-21","","6.8375"
"COLEGIO GAITÁN","2022-05-20","","5.34166667"
"COLEGIO GAITÁN","2022-05-19","","10.59166667"
"COLEGIO GAITÁN","2022-05-18","","7.0625"
"COLEGIO GAITÁN","2022-05-17","","9.2875"
"COLEGIO GAITÁN","2022-05-16","","6.54583333"
"COLEGIO GAITÁN","2022-05-15","","6.8375"
"COLEGIO GAITÁN","2022-05-14","","8.49166667"
"COLEGIO GAITÁN","2022-05-13","","10.025"
"COLEGIO GAITÁN","2022-05-12","","8.0375"
"COLEGIO GAITÁN","2022-05-11","","5.09583333"
"COLEGIO GAITÁN","2022-05-10","","5.10416667"
"COLEGIO GAITÁN","2022-05-09","","6.40833333"
"COLEGIO GAITÁN","2022-05-08","","6.59583333"
"COLEGIO GAITÁN","2022-05-07","","11.575"
"COLEGIO GAITÁN","2022-05-06","","11.25416667"
"COLEGIO GAITÁN","2022-05-05","","11.98333333"
"COLEGIO GAITÁN","2022-05-04","","8.0625"
"COLEGIO GAITÁN","2022-05-03","","6.12083333"
"COLEGIO GAITÁN","2022-05-02","","4.94166667"
"COLEGIO GAITÁN","2022-05-01","","7.9"
"COLEGIO GAITÁN","2022-04-30","","10.53043478"
"COLEGIO GAITÁN","2022-04-29","","9.6125"
"COLEGIO GAITÁN","2022-04-28","","9.625"
"COLEGIO GAITÁN","2022-04-27","","7.8875"
"COLEGIO GAITÁN","2022-04-26","","6.60416667"
"COLEGIO GAITÁN","2022-04-25","","5.75"
"COLEGIO GAITÁN","2022-04-24","","7.0375"
"COLEGIO GAITÁN","2022-04-23","","5.15416667"
"COLEGIO GAITÁN","2022-04-22","","3.90416667"
"COLEGIO GAITÁN","2022-04-21","","6.25"
"COLEGIO GAITÁN","2022-04-20","","8.20833333"
"COLEGIO GAITÁN","2022-04-19","","6.58333333"
"COLEGIO GAITÁN","2022-04-18","","8.30416667"
"COLEGIO GAITÁN","2022-04-17","","8.04166667"
"COLEGIO GAITÁN","2022-04-16","","14.72916667"
"COLEGIO GAITÁN","2022-04-15","","17.87083333"
"COLEGIO GAITÁN","2022-04-14","","14.47083333"
"COLEGIO GAITÁN","2022-04-13","","15.85833333"
"COLEGIO GAITÁN","2022-04-12","","11.7375"
"COLEGIO GAITÁN","2022-04-11","","8.46111111"
"COLEGIO GAITÁN","2022-04-10","","6.79166667"
"COLEGIO GAITÁN","2022-04-09","","8.51666667"
"COLEGIO GAITÁN","2022-04-08","","8.25"
"COLEGIO GAITÁN","2022-04-07","","7.45833333"
"COLEGIO GAITÁN","2022-04-06","","11.60833333"
"COLEGIO GAITÁN","2022-04-05","","9.18333333"
"COLEGIO GAITÁN","2022-04-04","","5.225"
"COLEGIO GAITÁN","2022-04-03","","9.51666667"
"COLEGIO GAITÁN","2022-04-02","","12.56666667"
"COLEGIO GAITÁN","2022-04-01","","10.0625"
"COLEGIO GAITÁN","2022-03-31","","10.83913043"
"COLEGIO GAITÁN","2022-03-30","","8.86666667"
"COLEGIO GAITÁN","2022-03-29","","15.1"
"COLEGIO GAITÁN","2022-03-28","","13.92916667"
"COLEGIO GAITÁN","2022-03-27","","17.12916667"
"COLEGIO GAITÁN","2022-03-26","","20.41666667"
"COLEGIO GAITÁN","2022-03-25","","24.93333333"
"COLEGIO GAITÁN","2022-03-24","","20.45"
"COLEGIO GAITÁN","2022-03-23","","28.2125"
"COLEGIO GAITÁN","2022-03-22","","22.8125"
"COLEGIO GAITÁN","2022-03-21","","21.25833333"
"COLEGIO GAITÁN","2022-03-20","","27.15"
"COLEGIO GAITÁN","2022-03-19","","28.56666667"
"COLEGIO GAITÁN","2022-03-18","","28.15833333"
"COLEGIO GAITÁN","2022-03-17","","22.56666667"
"COLEGIO GAITÁN","2022-03-16","","13.9875"
"COLEGIO GAITÁN","2022-03-15","","8.11666667"
"COLEGIO GAITÁN","2022-03-14","","10.24166667"
"COLEGIO GAITÁN","2022-03-13","","11.35"
"COLEGIO GAITÁN","2022-03-12","","16.8875"
"COLEGIO GAITÁN","2022-03-11","","18.0375"
"COLEGIO GAITÁN","2022-03-10","","17.9375"
"COLEGIO GAITÁN","2022-03-09","","13.17083333"
"COLEGIO GAITÁN","2022-03-08","","8.22916667"
"COLEGIO GAITÁN","2022-03-07","","5.43333333"
"COLEGIO GAITÁN","2022-03-06","","7.95"
"COLEGIO GAITÁN","2022-03-05","","10.94166667"
"COLEGIO GAITÁN","2022-03-04","","9.7"
"COLEGIO GAITÁN","2022-03-03","","8.81666667"
"COLEGIO GAITÁN","2022-03-02","","8.53333333"
"COLEGIO GAITÁN","2022-03-01","","9.3"
"COLEGIO GAITÁN","2022-02-28","","25.4826087"
"COLEGIO GAITÁN","2022-02-27","","25.7375"
"COLEGIO GAITÁN","2022-02-26","","19.35"
"COLEGIO GAITÁN","2022-02-25","","17.475"
"COLEGIO GAITÁN","2022-02-24","","13.18333333"
"COLEGIO GAITÁN","2022-02-23","","13.875"
"COLEGIO GAITÁN","2022-02-22","","16.9375"
"COLEGIO GAITÁN","2022-02-21","","22.39166667"
"COLEGIO GAITÁN","2022-02-20","","18.72916667"
"COLEGIO GAITÁN","2022-02-19","","14.07916667"
"COLEGIO GAITÁN","2022-02-18","","14.34583333"
"COLEGIO GAITÁN","2022-02-17","","12.17916667"
"COLEGIO GAITÁN","2022-02-16","","15.10416667"
"COLEGIO GAITÁN","2022-02-15","","14.65"
"COLEGIO GAITÁN","2022-02-14","","12.65416667"
"COLEGIO GAITÁN","2022-02-13","","10.60833333"
"COLEGIO GAITÁN","2022-02-12","","10.95416667"
"COLEGIO GAITÁN","2022-02-11","","12.74583333"
"COLEGIO GAITÁN","2022-02-10","","9.63333333"
"COLEGIO GAITÁN","2022-02-09","","10.6875"
"COLEGIO GAITÁN","2022-02-08","","17.7"
"COLEGIO GAITÁN","2022-02-07","","19.7375"
"COLEGIO GAITÁN","2022-02-06","","19.17916667"
"COLEGIO GAITÁN","2022-02-05","","17.6"
"COLEGIO GAITÁN","2022-02-04","","12.8125"
"COLEGIO GAITÁN","2022-02-03","","10.36666667"
"COLEGIO GAITÁN","2022-02-02","","10.13333333"
"COLEGIO GAITÁN","2022-02-01","","12.95"
"COLEGIO GAITÁN","2022-01-31","","13.24166667"
"COLEGIO GAITÁN","2022-01-30","","13.93333333"
"COLEGIO GAITÁN","2022-01-29","","13.19583333"
"COLEGIO GAITÁN","2022-01-28","","13.24166667"
"COLEGIO GAITÁN","2022-01-27","","14.08333333"
"COLEGIO GAITÁN","2022-01-26","","13.32083333"
"COLEGIO GAITÁN","2022-01-25","","13.05833333"
"COLEGIO GAITÁN","2022-01-24","","14.67916667"
"COLEGIO GAITÁN","2022-01-23","","15.2625"
"COLEGIO GAITÁN","2022-01-22","","15.54166667"
"COLEGIO GAITÁN","2022-01-21","","15.94166667"
"COLEGIO GAITÁN","2022-01-20","","12.72916667"
"COLEGIO GAITÁN","2022-01-19","","13.425"
"COLEGIO GAITÁN","2022-01-18","","12.7125"
"COLEGIO GAITÁN","2022-01-17","","10.99166667"
"COLEGIO GAITÁN","2022-01-16","","7.82083333"
"COLEGIO GAITÁN","2022-01-15","","9.3625"
"COLEGIO GAITÁN","2022-01-14","","11.875"
"COLEGIO GAITÁN","2022-01-13","","13.21666667"
"COLEGIO GAITÁN","2022-01-12","","13.08333333"
"COLEGIO GAITÁN","2022-01-11","","15.27083333"
"COLEGIO GAITÁN","2022-01-10","","17.925"
"COLEGIO GAITÁN","2022-01-09","","18.72173913"
"COLEGIO GAITÁN","2022-01-08","","16.72916667"
"COLEGIO GAITÁN","2022-01-07","","13.29583333"
"COLEGIO GAITÁN","2022-01-06","","14.00833333"
"COLEGIO GAITÁN","2022-01-05","","10.66666667"
"COLEGIO GAITÁN","2022-01-04","","11.7875"
"COLEGIO GAITÁN","2022-01-03","","10.84166667"
"COLEGIO GAITÁN","2022-01-02","","25.65833333"
"COLEGIO GAITÁN","2022-01-01","","13.225"
