"Estacion","Fecha inicial","Fecha final","RGlobal"
"COLEGIO GAITÁN","2022-12-31","","142.30434783"
"COLEGIO GAITÁN","2022-12-30","","142.5375"
"COLEGIO GAITÁN","2022-12-29","","118.54166667"
"COLEGIO GAITÁN","2022-12-28","","133.56666667"
"COLEGIO GAITÁN","2022-12-27","","144.97916667"
"COLEGIO GAITÁN","2022-12-26","","139.44583333"
"COLEGIO GAITÁN","2022-12-25","","156.87916667"
"COLEGIO GAITÁN","2022-12-24","","151.12916667"
"COLEGIO GAITÁN","2022-12-23","","156.05"
"COLEGIO GAITÁN","2022-12-22","","142.10833333"
"COLEGIO GAITÁN","2022-12-21","","152.24166667"
"COLEGIO GAITÁN","2022-12-20","","131.13333333"
"COLEGIO GAITÁN","2022-12-19","","140.31666667"
"COLEGIO GAITÁN","2022-12-18","","111.72916667"
"COLEGIO GAITÁN","2022-12-17","","127.5125"
"COLEGIO GAITÁN","2022-12-16","","150.2375"
"COLEGIO GAITÁN","2022-12-15","","153.01666667"
"COLEGIO GAITÁN","2022-12-14","","117.8375"
"COLEGIO GAITÁN","2022-12-13","","112.91666667"
"COLEGIO GAITÁN","2022-12-12","","124.70833333"
"COLEGIO GAITÁN","2022-12-11","","114.2375"
"COLEGIO GAITÁN","2022-12-10","","138.1375"
"COLEGIO GAITÁN","2022-12-09","","108.26666667"
"COLEGIO GAITÁN","2022-12-08","","152.89166667"
"COLEGIO GAITÁN","2022-12-07","","138.69166667"
"COLEGIO GAITÁN","2022-12-06","","134.27916667"
"COLEGIO GAITÁN","2022-12-05","","130.24583333"
"COLEGIO GAITÁN","2022-12-04","","136.33333333"
"COLEGIO GAITÁN","2022-12-03","","134.08333333"
"COLEGIO GAITÁN","2022-12-02","","134.54166667"
"COLEGIO GAITÁN","2022-12-01","","78.47916667"
"COLEGIO GAITÁN","2022-11-30","","87.12083333"
"COLEGIO GAITÁN","2022-11-29","","104.9875"
"COLEGIO GAITÁN","2022-11-28","","124.88333333"
"COLEGIO GAITÁN","2022-11-27","","93.95833333"
"COLEGIO GAITÁN","2022-11-26","","95.63333333"
"COLEGIO GAITÁN","2022-11-25","","123.4"
"COLEGIO GAITÁN","2022-11-24","","125.83333333"
"COLEGIO GAITÁN","2022-11-23","","142.72083333"
"COLEGIO GAITÁN","2022-11-22","","152.5"
"COLEGIO GAITÁN","2022-11-21","","102.97083333"
"COLEGIO GAITÁN","2022-11-20","","156.975"
"COLEGIO GAITÁN","2022-11-19","","151.4875"
"COLEGIO GAITÁN","2022-11-18","","40.07083333"
"COLEGIO GAITÁN","2022-11-17","","72.00416667"
"COLEGIO GAITÁN","2022-11-16","","115.67083333"
"COLEGIO GAITÁN","2022-11-15","","127.1125"
"COLEGIO GAITÁN","2022-11-14","","118.51666667"
"COLEGIO GAITÁN","2022-11-13","","157.88333333"
"COLEGIO GAITÁN","2022-11-12","","128.49166667"
"COLEGIO GAITÁN","2022-11-11","","107.4125"
"COLEGIO GAITÁN","2022-11-10","","91.88333333"
"COLEGIO GAITÁN","2022-11-09","","133.20416667"
"COLEGIO GAITÁN","2022-11-08","","137.15833333"
"COLEGIO GAITÁN","2022-11-07","","142.65833333"
"COLEGIO GAITÁN","2022-11-06","","138.07916667"
"COLEGIO GAITÁN","2022-11-05","","94.25416667"
"COLEGIO GAITÁN","2022-11-04","","128.10833333"
"COLEGIO GAITÁN","2022-11-03","","94.5375"
"COLEGIO GAITÁN","2022-11-02","","106.82083333"
"COLEGIO GAITÁN","2022-11-01","","167.9375"
"COLEGIO GAITÁN","2022-10-31","","184.4625"
"COLEGIO GAITÁN","2022-10-30","","168.225"
"COLEGIO GAITÁN","2022-10-29","","158.99166667"
"COLEGIO GAITÁN","2022-10-28","","103.72916667"
"COLEGIO GAITÁN","2022-10-27","","91.475"
"COLEGIO GAITÁN","2022-10-26","","79.8375"
"COLEGIO GAITÁN","2022-10-25","","118.05"
"COLEGIO GAITÁN","2022-10-24","","138.85833333"
"COLEGIO GAITÁN","2022-10-23","","142.23333333"
"COLEGIO GAITÁN","2022-10-22","","101.5125"
"COLEGIO GAITÁN","2022-10-21","","182.08333333"
"COLEGIO GAITÁN","2022-10-20","","82.3375"
"COLEGIO GAITÁN","2022-10-19","","137.84583333"
"COLEGIO GAITÁN","2022-10-18","","105.78333333"
"COLEGIO GAITÁN","2022-10-17","","152.14583333"
"COLEGIO GAITÁN","2022-10-16","","147.29166667"
"COLEGIO GAITÁN","2022-10-15","","69.545"
"COLEGIO GAITÁN","2022-10-14","","136.075"
"COLEGIO GAITÁN","2022-10-13","","123.125"
"COLEGIO GAITÁN","2022-10-12","","104.09166667"
"COLEGIO GAITÁN","2022-10-11","","131.275"
"COLEGIO GAITÁN","2022-10-10","","164.75"
"COLEGIO GAITÁN","2022-10-09","","113.38695652"
"COLEGIO GAITÁN","2022-10-08","","125.58333333"
"COLEGIO GAITÁN","2022-10-07","","169.78333333"
"COLEGIO GAITÁN","2022-10-06","","82.7375"
"COLEGIO GAITÁN","2022-10-05","","99.12916667"
"COLEGIO GAITÁN","2022-10-04","","156.79166667"
"COLEGIO GAITÁN","2022-10-03","","127.95416667"
"COLEGIO GAITÁN","2022-10-02","","156.65652174"
"COLEGIO GAITÁN","2022-10-01","","108.425"
"COLEGIO GAITÁN","2022-09-30","","146.31666667"
"COLEGIO GAITÁN","2022-09-29","","177.725"
"COLEGIO GAITÁN","2022-09-28","","99.1125"
"COLEGIO GAITÁN","2022-09-27","","134.7375"
"COLEGIO GAITÁN","2022-09-26","","128.77916667"
"COLEGIO GAITÁN","2022-09-25","","153.39130435"
"COLEGIO GAITÁN","2022-09-24","","117.85833333"
"COLEGIO GAITÁN","2022-09-23","","145.8875"
"COLEGIO GAITÁN","2022-09-22","","107.17916667"
"COLEGIO GAITÁN","2022-09-21","","142.25416667"
"COLEGIO GAITÁN","2022-09-20","","126.6375"
"COLEGIO GAITÁN","2022-09-19","","117.59166667"
"COLEGIO GAITÁN","2022-09-18","","144.465"
"COLEGIO GAITÁN","2022-09-17","","154.80929167"
"COLEGIO GAITÁN","2022-09-16","","127.776625"
"COLEGIO GAITÁN","2022-09-15","","174.382875"
"COLEGIO GAITÁN","2022-09-14","","196.56458333"
"COLEGIO GAITÁN","2022-09-13","","149.97116667"
"COLEGIO GAITÁN","2022-09-12","","154.71425"
"COLEGIO GAITÁN","2022-09-11","","161.95534783"
"COLEGIO GAITÁN","2022-09-10","","171.47116667"
"COLEGIO GAITÁN","2022-09-09","","173.0615"
"COLEGIO GAITÁN","2022-09-08","","117.44104167"
"COLEGIO GAITÁN","2022-09-07","","147.014375"
"COLEGIO GAITÁN","2022-09-06","","107.11041667"
"COLEGIO GAITÁN","2022-09-05","","94.63025"
"COLEGIO GAITÁN","2022-09-04","","144.94578261"
"COLEGIO GAITÁN","2022-09-03","","195.52591667"
"COLEGIO GAITÁN","2022-09-02","","155.69504167"
"COLEGIO GAITÁN","2022-09-01","","174.16629167"
"COLEGIO GAITÁN","2022-08-31","","150.91095833"
"COLEGIO GAITÁN","2022-08-30","","172.72733333"
"COLEGIO GAITÁN","2022-08-29","","124.416625"
"COLEGIO GAITÁN","2022-08-28","","161.69617391"
"COLEGIO GAITÁN","2022-08-27","","210.50429167"
"COLEGIO GAITÁN","2022-08-26","","145.64108333"
"COLEGIO GAITÁN","2022-08-25","","122.030625"
"COLEGIO GAITÁN","2022-08-24","","162.65475"
"COLEGIO GAITÁN","2022-08-23","","186.13913043"
"COLEGIO GAITÁN","2022-08-22","","118.01666667"
"COLEGIO GAITÁN","2022-08-21","","156.66666667"
"COLEGIO GAITÁN","2022-08-20","","129.58333333"
"COLEGIO GAITÁN","2022-08-19","","205.0625"
"COLEGIO GAITÁN","2022-08-18","","234.63478261"
"COLEGIO GAITÁN","2022-08-17","","227.55"
"COLEGIO GAITÁN","2022-08-16","","103.12083333"
"COLEGIO GAITÁN","2022-08-15","","157.29583333"
"COLEGIO GAITÁN","2022-08-14","","141.09583333"
"COLEGIO GAITÁN","2022-08-13","","131.9"
"COLEGIO GAITÁN","2022-08-12","","158.73333333"
"COLEGIO GAITÁN","2022-08-11","","169.47916667"
"COLEGIO GAITÁN","2022-08-10","","145.86666667"
"COLEGIO GAITÁN","2022-08-09","","161.60416667"
"COLEGIO GAITÁN","2022-08-08","","208.39583333"
"COLEGIO GAITÁN","2022-08-07","","164.1875"
"COLEGIO GAITÁN","2022-08-06","","95.72916667"
"COLEGIO GAITÁN","2022-08-05","","103.21666667"
"COLEGIO GAITÁN","2022-08-04","","162.25833333"
"COLEGIO GAITÁN","2022-08-03","","125.64583333"
"COLEGIO GAITÁN","2022-08-02","","118.25"
"COLEGIO GAITÁN","2022-08-01","","170.87916667"
"COLEGIO GAITÁN","2022-07-31","","143.91304348"
"COLEGIO GAITÁN","2022-07-30","","239.93333333"
"COLEGIO GAITÁN","2022-07-29","","209.5125"
"COLEGIO GAITÁN","2022-07-28","","197.49166667"
"COLEGIO GAITÁN","2022-07-27","","129.89583333"
"COLEGIO GAITÁN","2022-07-26","","96.2625"
"COLEGIO GAITÁN","2022-07-25","","129.0625"
"COLEGIO GAITÁN","2022-07-24","","178.75"
"COLEGIO GAITÁN","2022-07-23","","185.7625"
"COLEGIO GAITÁN","2022-07-22","","131.75833333"
"COLEGIO GAITÁN","2022-07-21","","126.06666667"
"COLEGIO GAITÁN","2022-07-20","","128.0625"
"COLEGIO GAITÁN","2022-07-19","","190.49166667"
"COLEGIO GAITÁN","2022-07-18","","113.44166667"
"COLEGIO GAITÁN","2022-07-17","","164.69583333"
"COLEGIO GAITÁN","2022-07-16","","192.84583333"
"COLEGIO GAITÁN","2022-07-15","","214.68333333"
"COLEGIO GAITÁN","2022-07-14","","229.62916667"
"COLEGIO GAITÁN","2022-07-13","","151.725"
"COLEGIO GAITÁN","2022-07-12","","213.09583333"
"COLEGIO GAITÁN","2022-07-11","","81.40416667"
"COLEGIO GAITÁN","2022-07-10","","155.15"
"COLEGIO GAITÁN","2022-07-09","","194.94583333"
"COLEGIO GAITÁN","2022-07-08","","106.9125"
"COLEGIO GAITÁN","2022-07-07","","163.96666667"
"COLEGIO GAITÁN","2022-07-06","","182.25416667"
"COLEGIO GAITÁN","2022-07-05","","204.4"
"COLEGIO GAITÁN","2022-07-04","","109.4"
"COLEGIO GAITÁN","2022-07-03","","179.07916667"
"COLEGIO GAITÁN","2022-07-02","","202.7375"
"COLEGIO GAITÁN","2022-07-01","","164.5875"
"COLEGIO GAITÁN","2022-06-30","","195.5173913"
"COLEGIO GAITÁN","2022-06-29","","16.9875"
"COLEGIO GAITÁN","2022-06-28","","239.4"
"COLEGIO GAITÁN","2022-06-27","","195.64166667"
"COLEGIO GAITÁN","2022-06-26","","130.67916667"
"COLEGIO GAITÁN","2022-06-25","","106.26666667"
"COLEGIO GAITÁN","2022-06-24","","103.05833333"
"COLEGIO GAITÁN","2022-06-23","","189.5375"
"COLEGIO GAITÁN","2022-06-22","","241.275"
"COLEGIO GAITÁN","2022-06-21","","153.27083333"
"COLEGIO GAITÁN","2022-06-20","","122.325"
"COLEGIO GAITÁN","2022-06-19","","106.26666667"
"COLEGIO GAITÁN","2022-06-18","","124.6375"
"COLEGIO GAITÁN","2022-06-17","","69.14583333"
"COLEGIO GAITÁN","2022-06-16","","184.95416667"
"COLEGIO GAITÁN","2022-06-15","","113.42083333"
"COLEGIO GAITÁN","2022-06-14","","131.20416667"
"COLEGIO GAITÁN","2022-06-13","","0.0"
"COLEGIO GAITÁN","2022-06-06","","275.11333333"
"COLEGIO GAITÁN","2022-06-05","","116.55416667"
"COLEGIO GAITÁN","2022-06-04","","107.03333333"
"COLEGIO GAITÁN","2022-06-03","","136.34166667"
"COLEGIO GAITÁN","2022-06-02","","195.3375"
"COLEGIO GAITÁN","2022-06-01","","224.7625"
"COLEGIO GAITÁN","2022-05-31","","159.44782609"
"COLEGIO GAITÁN","2022-05-30","","164.95"
"COLEGIO GAITÁN","2022-05-29","","188.5375"
"COLEGIO GAITÁN","2022-05-28","","149.55"
"COLEGIO GAITÁN","2022-05-27","","155.4625"
"COLEGIO GAITÁN","2022-05-26","","153.96666667"
"COLEGIO GAITÁN","2022-05-25","","139.43333333"
"COLEGIO GAITÁN","2022-05-24","","146.44583333"
"COLEGIO GAITÁN","2022-05-23","","235.775"
"COLEGIO GAITÁN","2022-05-22","","263.49583333"
"COLEGIO GAITÁN","2022-05-21","","236.29166667"
"COLEGIO GAITÁN","2022-05-20","","254.97916667"
"COLEGIO GAITÁN","2022-05-19","","145.14583333"
"COLEGIO GAITÁN","2022-05-18","","74.76666667"
"COLEGIO GAITÁN","2022-05-17","","161.2375"
"COLEGIO GAITÁN","2022-05-16","","198.65416667"
"COLEGIO GAITÁN","2022-05-15","","164.30416667"
"COLEGIO GAITÁN","2022-05-14","","130.19583333"
"COLEGIO GAITÁN","2022-05-13","","163.275"
"COLEGIO GAITÁN","2022-05-12","","195.075"
"COLEGIO GAITÁN","2022-05-11","","190.89166667"
"COLEGIO GAITÁN","2022-05-10","","167.53333333"
"COLEGIO GAITÁN","2022-05-09","","247.44583333"
"COLEGIO GAITÁN","2022-05-08","","177.9125"
"COLEGIO GAITÁN","2022-05-07","","106.59583333"
"COLEGIO GAITÁN","2022-05-06","","112.42916667"
"COLEGIO GAITÁN","2022-05-05","","95.93333333"
"COLEGIO GAITÁN","2022-05-04","","241.67916667"
"COLEGIO GAITÁN","2022-05-03","","269.12916667"
"COLEGIO GAITÁN","2022-05-02","","136.99545455"
"COLEGIO GAITÁN","2022-05-01","","240.7"
"COLEGIO GAITÁN","2022-04-30","","187.05652174"
"COLEGIO GAITÁN","2022-04-29","","207.96666667"
"COLEGIO GAITÁN","2022-04-28","","99.5125"
"COLEGIO GAITÁN","2022-04-27","","235.54583333"
"COLEGIO GAITÁN","2022-04-26","","230.19166667"
"COLEGIO GAITÁN","2022-04-25","","78.32916667"
"COLEGIO GAITÁN","2022-04-24","","211.93333333"
"COLEGIO GAITÁN","2022-04-23","","272.42083333"
"COLEGIO GAITÁN","2022-04-22","","193.38333333"
"COLEGIO GAITÁN","2022-04-21","","143.175"
"COLEGIO GAITÁN","2022-04-20","","138.10833333"
"COLEGIO GAITÁN","2022-04-19","","68.0625"
"COLEGIO GAITÁN","2022-04-18","","151.02916667"
"COLEGIO GAITÁN","2022-04-17","","105.64583333"
"COLEGIO GAITÁN","2022-04-16","","115.525"
"COLEGIO GAITÁN","2022-04-15","","205.96666667"
"COLEGIO GAITÁN","2022-04-14","","214.1125"
"COLEGIO GAITÁN","2022-04-13","","219.50416667"
"COLEGIO GAITÁN","2022-04-12","","233.92916667"
"COLEGIO GAITÁN","2022-04-11","","226.67083333"
"COLEGIO GAITÁN","2022-04-10","","203.31666667"
"COLEGIO GAITÁN","2022-04-09","","262.3125"
"COLEGIO GAITÁN","2022-04-08","","171.325"
"COLEGIO GAITÁN","2022-04-07","","94.0625"
"COLEGIO GAITÁN","2022-04-06","","201.05416667"
"COLEGIO GAITÁN","2022-04-05","","210.80833333"
"COLEGIO GAITÁN","2022-04-04","","209.97916667"
"COLEGIO GAITÁN","2022-04-03","","249.95416667"
"COLEGIO GAITÁN","2022-04-02","","193.65416667"
"COLEGIO GAITÁN","2022-04-01","","198.64782609"
"COLEGIO GAITÁN","2022-03-31","","203.17834783"
"COLEGIO GAITÁN","2022-03-30","","206.7"
"COLEGIO GAITÁN","2022-03-29","","235.15258333"
"COLEGIO GAITÁN","2022-03-28","","168.333875"
"COLEGIO GAITÁN","2022-03-27","","118.99458333"
"COLEGIO GAITÁN","2022-03-26","","148.10641667"
"COLEGIO GAITÁN","2022-03-25","","238.80741667"
"COLEGIO GAITÁN","2022-03-24","","218.88395833"
"COLEGIO GAITÁN","2022-03-23","","261.18266667"
"COLEGIO GAITÁN","2022-03-22","","226.87029167"
"COLEGIO GAITÁN","2022-03-21","","199.73425"
"COLEGIO GAITÁN","2022-03-20","","211.83766667"
"COLEGIO GAITÁN","2022-03-19","","235.095"
"COLEGIO GAITÁN","2022-03-18","","188.02658333"
"COLEGIO GAITÁN","2022-03-17","","221.068375"
"COLEGIO GAITÁN","2022-03-16","","201.3195"
"COLEGIO GAITÁN","2022-03-15","","213.77541667"
"COLEGIO GAITÁN","2022-03-14","","162.64020833"
"COLEGIO GAITÁN","2022-03-13","","161.83545833"
"COLEGIO GAITÁN","2022-03-12","","208.189625"
"COLEGIO GAITÁN","2022-03-11","","269.42791667"
"COLEGIO GAITÁN","2022-03-10","","145.982"
"COLEGIO GAITÁN","2022-03-09","","238.54641667"
"COLEGIO GAITÁN","2022-03-08","","216.15583333"
"COLEGIO GAITÁN","2022-03-07","","171.58945833"
"COLEGIO GAITÁN","2022-03-06","","121.91708333"
"COLEGIO GAITÁN","2022-03-05","","209.96508333"
"COLEGIO GAITÁN","2022-03-04","","159.861125"
"COLEGIO GAITÁN","2022-03-03","","166.48075"
"COLEGIO GAITÁN","2022-03-02","","106.19116667"
"COLEGIO GAITÁN","2022-03-01","","236.18870833"
"COLEGIO GAITÁN","2022-02-28","","111.60434783"
"COLEGIO GAITÁN","2022-02-27","","88.88333333"
"COLEGIO GAITÁN","2022-02-26","","237.75416667"
"COLEGIO GAITÁN","2022-02-25","","267.68333333"
"COLEGIO GAITÁN","2022-02-24","","242.07083333"
"COLEGIO GAITÁN","2022-02-23","","256.25833333"
"COLEGIO GAITÁN","2022-02-22","","257.2125"
"COLEGIO GAITÁN","2022-02-21","","279.44583333"
"COLEGIO GAITÁN","2022-02-20","","241.8"
"COLEGIO GAITÁN","2022-02-19","","214.7625"
"COLEGIO GAITÁN","2022-02-18","","234.07083333"
"COLEGIO GAITÁN","2022-02-17","","261.69583333"
"COLEGIO GAITÁN","2022-02-16","","262.98333333"
"COLEGIO GAITÁN","2022-02-15","","190.55416667"
"COLEGIO GAITÁN","2022-02-14","","153.425"
"COLEGIO GAITÁN","2022-02-13","","194.23333333"
"COLEGIO GAITÁN","2022-02-12","","209.1625"
"COLEGIO GAITÁN","2022-02-11","","136.0875"
"COLEGIO GAITÁN","2022-02-10","","190.95"
"COLEGIO GAITÁN","2022-02-09","","206.60416667"
"COLEGIO GAITÁN","2022-02-08","","198.41666667"
"COLEGIO GAITÁN","2022-02-07","","159.9375"
"COLEGIO GAITÁN","2022-02-06","","238.10416667"
"COLEGIO GAITÁN","2022-02-05","","256.45416667"
"COLEGIO GAITÁN","2022-02-04","","181.15833333"
"COLEGIO GAITÁN","2022-02-03","","237.0125"
"COLEGIO GAITÁN","2022-02-02","","258.45"
"COLEGIO GAITÁN","2022-02-01","","245.82083333"
"COLEGIO GAITÁN","2022-01-31","","172.39166667"
"COLEGIO GAITÁN","2022-01-30","","220.47083333"
"COLEGIO GAITÁN","2022-01-29","","196.55"
"COLEGIO GAITÁN","2022-01-28","","264.5"
"COLEGIO GAITÁN","2022-01-27","","226.03333333"
"COLEGIO GAITÁN","2022-01-26","","192.375"
"COLEGIO GAITÁN","2022-01-25","","215.50416667"
"COLEGIO GAITÁN","2022-01-24","","209.85416667"
"COLEGIO GAITÁN","2022-01-23","","202.45833333"
"COLEGIO GAITÁN","2022-01-22","","216.72083333"
"COLEGIO GAITÁN","2022-01-21","","241.87083333"
"COLEGIO GAITÁN","2022-01-20","","260.325"
"COLEGIO GAITÁN","2022-01-19","","239.23333333"
"COLEGIO GAITÁN","2022-01-18","","174.2625"
"COLEGIO GAITÁN","2022-01-17","","197.25833333"
"COLEGIO GAITÁN","2022-01-16","","240.475"
"COLEGIO GAITÁN","2022-01-15","","236.3625"
"COLEGIO GAITÁN","2022-01-14","","137.52916667"
"COLEGIO GAITÁN","2022-01-13","","175.83333333"
"COLEGIO GAITÁN","2022-01-12","","217.04166667"
"COLEGIO GAITÁN","2022-01-11","","143.04583333"
"COLEGIO GAITÁN","2022-01-10","","217.49583333"
"COLEGIO GAITÁN","2022-01-09","","224.71304348"
"COLEGIO GAITÁN","2022-01-08","","236.54166667"
"COLEGIO GAITÁN","2022-01-07","","102.40833333"
"COLEGIO GAITÁN","2022-01-06","","260.89166667"
"COLEGIO GAITÁN","2022-01-05","","276.54583333"
"COLEGIO GAITÁN","2022-01-04","","259.92083333"
"COLEGIO GAITÁN","2022-01-03","","213.175"
"COLEGIO GAITÁN","2022-01-02","","240.37916667"
"COLEGIO GAITÁN","2022-01-01","","231.625"
"COLEGIO GAITÁN","2021-12-31","","242.63333333"
"COLEGIO GAITÁN","2021-12-30","","236.49166667"
"COLEGIO GAITÁN","2021-12-29","","225.62916667"
"COLEGIO GAITÁN","2021-12-28","","197.04583333"
"COLEGIO GAITÁN","2021-12-27","","156.13333333"
"COLEGIO GAITÁN","2021-12-26","","240.725"
"COLEGIO GAITÁN","2021-12-25","","202.6"
"COLEGIO GAITÁN","2021-12-24","","207.09583333"
"COLEGIO GAITÁN","2021-12-23","","74.19583333"
"COLEGIO GAITÁN","2021-12-22","","121.25416667"
"COLEGIO GAITÁN","2021-12-21","","126.525"
"COLEGIO GAITÁN","2021-12-20","","201.1875"
"COLEGIO GAITÁN","2021-12-19","","199.2625"
"COLEGIO GAITÁN","2021-12-18","","133.34166667"
"COLEGIO GAITÁN","2021-12-17","","183.56666667"
"COLEGIO GAITÁN","2021-12-16","","197.5375"
"COLEGIO GAITÁN","2021-12-15","","213.32083333"
"COLEGIO GAITÁN","2021-12-14","","196.56666667"
"COLEGIO GAITÁN","2021-12-13","","213.525"
"COLEGIO GAITÁN","2021-12-12","","239.09166667"
"COLEGIO GAITÁN","2021-12-11","","233.8375"
"COLEGIO GAITÁN","2021-12-10","","226.2375"
"COLEGIO GAITÁN","2021-12-09","","240.41666667"
"COLEGIO GAITÁN","2021-12-08","","230.2375"
"COLEGIO GAITÁN","2021-12-07","","257.63333333"
"COLEGIO GAITÁN","2021-12-06","","219.66666667"
"COLEGIO GAITÁN","2021-12-05","","227.47083333"
"COLEGIO GAITÁN","2021-12-04","","219.6125"
"COLEGIO GAITÁN","2021-12-03","","245.62916667"
"COLEGIO GAITÁN","2021-12-02","","205.79583333"
"COLEGIO GAITÁN","2021-12-01","","273.62083333"
"HOSPITAL DEL NORTE","2023-09-17","","178.49143478"
"HOSPITAL DEL NORTE","2023-09-16","","194.93333333"
"HOSPITAL DEL NORTE","2023-09-15","","138.83920833"
"HOSPITAL DEL NORTE","2023-09-14","","152.01945833"
"HOSPITAL DEL NORTE","2023-09-13","","180.84708333"
"HOSPITAL DEL NORTE","2023-09-12","","0.0"
"HOSPITAL DEL NORTE","2023-03-05","","116.21522727"
"HOSPITAL DEL NORTE","2023-03-04","","67.52104167"
"HOSPITAL DEL NORTE","2023-03-03","","150.57695833"
"HOSPITAL DEL NORTE","2023-03-02","","146.96183333"
"HOSPITAL DEL NORTE","2023-03-01","","118.62466667"
"HOSPITAL DEL NORTE","2023-02-28","","163.351875"
"HOSPITAL DEL NORTE","2023-02-27","","166.195"
"HOSPITAL DEL NORTE","2023-02-26","","170.33013043"
"HOSPITAL DEL NORTE","2023-02-25","","167.44566667"
"HOSPITAL DEL NORTE","2023-02-24","","160.361625"
"HOSPITAL DEL NORTE","2023-02-23","","165.17145833"
"HOSPITAL DEL NORTE","2023-02-22","","57.44341667"
"HOSPITAL DEL NORTE","2023-02-21","","110.2375"
"HOSPITAL DEL NORTE","2023-02-20","","164.993"
"HOSPITAL DEL NORTE","2023-02-19","","174.51334783"
"HOSPITAL DEL NORTE","2023-02-18","","158.26670833"
"HOSPITAL DEL NORTE","2023-02-17","","132.22745833"
"HOSPITAL DEL NORTE","2023-02-16","","72.41729167"
"HOSPITAL DEL NORTE","2023-02-15","","107.24045833"
"HOSPITAL DEL NORTE","2023-02-14","","155.87681818"
"HOSPITAL DEL NORTE","2023-02-13","","121.72733333"
"HOSPITAL DEL NORTE","2023-02-12","","144.092"
"HOSPITAL DEL NORTE","2023-02-11","","136.60466667"
"HOSPITAL DEL NORTE","2023-02-10","","130.387"
"HOSPITAL DEL NORTE","2023-02-09","","114.238125"
"HOSPITAL DEL NORTE","2023-02-08","","142.68179167"
"HOSPITAL DEL NORTE","2023-02-07","","138.371375"
"HOSPITAL DEL NORTE","2023-02-06","","112.376125"
"HOSPITAL DEL NORTE","2023-02-05","","142.846125"
"HOSPITAL DEL NORTE","2023-02-04","","135.27754167"
"HOSPITAL DEL NORTE","2023-02-03","","136.52216667"
"HOSPITAL DEL NORTE","2023-02-02","","161.89658333"
"HOSPITAL DEL NORTE","2023-02-01","","163.77983333"
"HOSPITAL DEL NORTE","2023-01-31","","154.45729167"
"HOSPITAL DEL NORTE","2023-01-30","","160.93158333"
"HOSPITAL DEL NORTE","2023-01-29","","163.5985"
"HOSPITAL DEL NORTE","2023-01-28","","163.15329167"
"HOSPITAL DEL NORTE","2023-01-27","","163.78808333"
"HOSPITAL DEL NORTE","2023-01-26","","165.94183333"
"HOSPITAL DEL NORTE","2023-01-25","","139.79408333"
"HOSPITAL DEL NORTE","2023-01-24","","103.627875"
"HOSPITAL DEL NORTE","2023-01-23","","149.41033333"
"HOSPITAL DEL NORTE","2023-01-22","","109.87995833"
"HOSPITAL DEL NORTE","2023-01-21","","161.21091667"
"HOSPITAL DEL NORTE","2023-01-20","","152.62141667"
"HOSPITAL DEL NORTE","2023-01-19","","141.04091667"
"HOSPITAL DEL NORTE","2023-01-18","","143.69770833"
"HOSPITAL DEL NORTE","2023-01-17","","160.67729167"
"HOSPITAL DEL NORTE","2023-01-16","","159.27591304"
"HOSPITAL DEL NORTE","2023-01-15","","143.12608696"
"HOSPITAL DEL NORTE","2023-01-14","","137.11666667"
"HOSPITAL DEL NORTE","2023-01-13","","133.45833333"
"HOSPITAL DEL NORTE","2023-01-12","","122.43913043"
"HOSPITAL DEL NORTE","2023-01-11","","113.9375"
"HOSPITAL DEL NORTE","2023-01-10","","140.92083333"
"HOSPITAL DEL NORTE","2023-01-09","","93.3826087"
"HOSPITAL DEL NORTE","2023-01-08","","119.77826087"
"HOSPITAL DEL NORTE","2023-01-07","","98.3375"
"HOSPITAL DEL NORTE","2023-01-06","","125.73333333"
"HOSPITAL DEL NORTE","2023-01-05","","134.95416667"
"HOSPITAL DEL NORTE","2023-01-04","","111.75217391"
"HOSPITAL DEL NORTE","2023-01-03","","106.00416667"
"HOSPITAL DEL NORTE","2023-01-02","","99.09166667"
"HOSPITAL DEL NORTE","2023-01-01","","159.97391304"
"HOSPITAL DEL NORTE","2022-12-31","","150.64782609"
"HOSPITAL DEL NORTE","2022-12-30","","158.75"
"HOSPITAL DEL NORTE","2022-12-29","","137.19583333"
"HOSPITAL DEL NORTE","2022-12-28","","141.22916667"
"HOSPITAL DEL NORTE","2022-12-27","","152.62083333"
"HOSPITAL DEL NORTE","2022-12-26","","151.0375"
"HOSPITAL DEL NORTE","2022-12-25","","163.49166667"
"HOSPITAL DEL NORTE","2022-12-24","","161.8375"
"HOSPITAL DEL NORTE","2022-12-23","","160.85416667"
"HOSPITAL DEL NORTE","2022-12-22","","154.43333333"
"HOSPITAL DEL NORTE","2022-12-21","","161.5"
"HOSPITAL DEL NORTE","2022-12-20","","150.45"
"HOSPITAL DEL NORTE","2022-12-19","","156.75416667"
"HOSPITAL DEL NORTE","2022-12-18","","117.90416667"
"HOSPITAL DEL NORTE","2022-12-17","","151.25416667"
"HOSPITAL DEL NORTE","2022-12-16","","159.49583333"
"HOSPITAL DEL NORTE","2022-12-15","","140.425"
"HOSPITAL DEL NORTE","2022-12-14","","122.17083333"
"HOSPITAL DEL NORTE","2022-12-13","","119.4375"
"HOSPITAL DEL NORTE","2022-12-12","","141.3"
"HOSPITAL DEL NORTE","2022-12-11","","114.6625"
"HOSPITAL DEL NORTE","2022-12-10","","138.47916667"
"HOSPITAL DEL NORTE","2022-12-09","","124.9125"
