"Estacion","Fecha inicial","Fecha final","O3"
"CLUB UNIÓN","2023-01-02","","13.98333333"
"CLUB UNIÓN","2023-01-01","","27.43043478"
"CLUB UNIÓN","2022-12-31","","27.04090909"
"CLUB UNIÓN","2022-12-30","","27.19565217"
"CLUB UNIÓN","2022-12-29","","23.00416667"
"CLUB UNIÓN","2022-12-28","","28.2125"
"CLUB UNIÓN","2022-12-27","","28.0625"
"CLUB UNIÓN","2022-12-26","","23.6"
"CLUB UNIÓN","2022-12-25","","30.24583333"
"CLUB UNIÓN","2022-12-24","","28.36666667"
"CLUB UNIÓN","2022-12-23","","24.98333333"
"CLUB UNIÓN","2022-12-22","","25.375"
"CLUB UNIÓN","2022-12-21","","26.24166667"
"CLUB UNIÓN","2022-12-20","","25.675"
"CLUB UNIÓN","2022-12-19","","19.72916667"
"CLUB UNIÓN","2022-12-18","","21.07272727"
"CLUB UNIÓN","2022-12-17","","24.70833333"
"CLUB UNIÓN","2022-12-16","","22.49565217"
"CLUB UNIÓN","2022-12-15","","20.51304348"
"CLUB UNIÓN","2022-12-14","","16.64285714"
"CLUB UNIÓN","2022-12-13","","19.95"
"CLUB UNIÓN","2022-12-12","","18.45652174"
"CLUB UNIÓN","2022-12-11","","17.54166667"
"CLUB UNIÓN","2022-12-10","","20.1375"
"CLUB UNIÓN","2022-12-09","","20.34583333"
"CLUB UNIÓN","2022-12-08","","24.75833333"
"CLUB UNIÓN","2022-12-07","","19.6875"
"CLUB UNIÓN","2022-12-06","","16.30833333"
"CLUB UNIÓN","2022-12-05","","18.4375"
"CLUB UNIÓN","2022-12-04","","21.4826087"
"CLUB UNIÓN","2022-12-03","","19.71666667"
"CLUB UNIÓN","2022-12-02","","17.81304348"
"CLUB UNIÓN","2022-12-01","","11.39166667"
"CLUB UNIÓN","2022-11-30","","10.96190476"
"CLUB UNIÓN","2022-11-29","","17.58333333"
"CLUB UNIÓN","2022-11-28","","20.24166667"
"CLUB UNIÓN","2022-11-27","","19.47894737"
"CLUB UNIÓN","2022-11-26","","13.45833333"
"CLUB UNIÓN","2022-11-25","","14.25"
"CLUB UNIÓN","2022-11-24","","18.63529412"
"CLUB UNIÓN","2022-11-23","","17.12727273"
"CLUB UNIÓN","2022-11-22","","16.7625"
"CLUB UNIÓN","2022-11-21","","15.88181818"
"CLUB UNIÓN","2022-11-20","","28.30909091"
"CLUB UNIÓN","2022-11-19","","11.16666667"
"CLUB UNIÓN","2022-11-18","","7.1375"
"CLUB UNIÓN","2022-11-17","","10.17083333"
"CLUB UNIÓN","2022-11-16","","15.1125"
"CLUB UNIÓN","2022-11-15","","15.00833333"
"CLUB UNIÓN","2022-11-14","","19.7"
"CLUB UNIÓN","2022-11-13","","22.99130435"
"CLUB UNIÓN","2022-11-12","","12.41666667"
"CLUB UNIÓN","2022-11-11","","11.02083333"
"CLUB UNIÓN","2022-11-10","","16.1"
"CLUB UNIÓN","2022-11-09","","17.0"
"CLUB UNIÓN","2022-11-08","","18.65833333"
"CLUB UNIÓN","2022-11-07","","19.59166667"
"CLUB UNIÓN","2022-11-06","","17.68333333"
"CLUB UNIÓN","2022-11-05","","17.25833333"
"CLUB UNIÓN","2022-11-04","","17.07916667"
"CLUB UNIÓN","2022-11-03","","13.41666667"
"CLUB UNIÓN","2022-11-02","","16.4125"
"CLUB UNIÓN","2022-11-01","","12.9"
"CLUB UNIÓN","2022-10-25","","5.58333333"
"CLUB UNIÓN","2022-10-24","","6.02"
"CLUB UNIÓN","2022-10-23","","7.43529412"
"CLUB UNIÓN","2022-10-22","","5.85714286"
"CLUB UNIÓN","2022-10-21","","10.13529412"
"CLUB UNIÓN","2022-10-20","","5.16315789"
"CLUB UNIÓN","2022-10-19","","7.165"
"CLUB UNIÓN","2022-10-18","","9.66956522"
"CLUB UNIÓN","2022-10-17","","15.36315789"
"CLUB UNIÓN","2022-10-16","","13.87368421"
"CLUB UNIÓN","2022-10-15","","13.44"
"CLUB UNIÓN","2022-10-14","","17.05"
"CLUB UNIÓN","2022-10-13","","12.47857143"
"CLUB UNIÓN","2022-10-12","","11.60526316"
"CLUB UNIÓN","2022-10-11","","10.40454545"
"CLUB UNIÓN","2022-10-10","","12.37083333"
"CLUB UNIÓN","2022-10-09","","10.14347826"
"CLUB UNIÓN","2022-10-08","","12.975"
"CLUB UNIÓN","2022-10-07","","14.51666667"
"CLUB UNIÓN","2022-10-06","","9.21666667"
"CLUB UNIÓN","2022-10-05","","12.58333333"
"CLUB UNIÓN","2022-10-04","","15.22916667"
"CLUB UNIÓN","2022-10-03","","11.875"
"CLUB UNIÓN","2022-10-02","","14.13913043"
"CLUB UNIÓN","2022-10-01","","10.79583333"
"CLUB UNIÓN","2022-09-30","","13.84583333"
"CLUB UNIÓN","2022-09-29","","18.90952381"
"CLUB UNIÓN","2022-09-28","","11.6875"
"CLUB UNIÓN","2022-09-27","","12.89583333"
"CLUB UNIÓN","2022-09-26","","10.09583333"
"CLUB UNIÓN","2022-09-25","","15.909"
"CLUB UNIÓN","2022-09-24","","9.11933333"
"CLUB UNIÓN","2022-09-23","","14.82395833"
"CLUB UNIÓN","2022-09-22","","8.55020833"
"CLUB UNIÓN","2022-09-21","","5.84654167"
"CLUB UNIÓN","2022-09-20","","8.54958333"
"CLUB UNIÓN","2022-09-19","","10.81920833"
"CLUB UNIÓN","2022-09-18","","11.74452174"
"CLUB UNIÓN","2022-09-17","","9.32041667"
"CLUB UNIÓN","2022-09-16","","11.04954167"
"CLUB UNIÓN","2022-09-15","","11.39779167"
"CLUB UNIÓN","2022-09-14","","9.62786957"
"CLUB UNIÓN","2022-09-13","","7.1304"
"CLUB UNIÓN","2022-09-12","","6.83052381"
"CLUB UNIÓN","2022-09-11","","11.56582609"
"CLUB UNIÓN","2022-09-10","","11.875875"
"CLUB UNIÓN","2022-09-09","","12.70183333"
"CLUB UNIÓN","2022-09-08","","10.26316667"
"CLUB UNIÓN","2022-09-07","","9.895625"
"CLUB UNIÓN","2022-09-06","","8.21979167"
"CLUB UNIÓN","2022-09-05","","5.8875"
"CLUB UNIÓN","2022-08-31","","9.52083333"
"CLUB UNIÓN","2022-08-30","","11.18333333"
"CLUB UNIÓN","2022-08-29","","7.875"
"CLUB UNIÓN","2022-08-28","","11.525"
"CLUB UNIÓN","2022-08-27","","8.0375"
"CLUB UNIÓN","2022-08-26","","5.32083333"
"CLUB UNIÓN","2022-08-25","","5.9375"
"CLUB UNIÓN","2022-08-24","","7.21666667"
"CLUB UNIÓN","2022-08-23","","6.85"
"CLUB UNIÓN","2022-08-22","","5.84583333"
"CLUB UNIÓN","2022-08-21","","6.2"
"CLUB UNIÓN","2022-08-20","","6.8"
"CLUB UNIÓN","2022-08-19","","10.74166667"
"CLUB UNIÓN","2022-08-18","","7.52916667"
"CLUB UNIÓN","2022-08-17","","6.3625"
"CLUB UNIÓN","2022-08-16","","6.16666667"
"CLUB UNIÓN","2022-08-15","","8.79583333"
"CLUB UNIÓN","2022-08-14","","8.62083333"
"CLUB UNIÓN","2022-08-13","","10.04166667"
"CLUB UNIÓN","2022-08-12","","11.1875"
"CLUB UNIÓN","2022-08-11","","9.55833333"
"CLUB UNIÓN","2022-08-10","","10.0"
"CLUB UNIÓN","2022-08-09","","11.125"
"CLUB UNIÓN","2022-08-08","","11.93333333"
"CLUB UNIÓN","2022-08-07","","11.1875"
"CLUB UNIÓN","2022-08-06","","6.075"
"CLUB UNIÓN","2022-08-05","","6.45416667"
"CLUB UNIÓN","2022-08-04","","9.2"
"CLUB UNIÓN","2022-08-03","","8.02916667"
"CLUB UNIÓN","2022-08-02","","9.66666667"
"CLUB UNIÓN","2022-08-01","","5.32083333"
"CLUB UNIÓN","2022-07-27","","6.27857143"
"CLUB UNIÓN","2022-07-26","","6.35833333"
"CLUB UNIÓN","2022-07-25","","8.02083333"
"CLUB UNIÓN","2022-07-24","","10.88333333"
"CLUB UNIÓN","2022-07-23","","8.675"
"CLUB UNIÓN","2022-07-22","","5.16666667"
"CLUB UNIÓN","2022-07-21","","8.45"
"CLUB UNIÓN","2022-07-20","","10.32083333"
"CLUB UNIÓN","2022-07-19","","10.37083333"
"CLUB UNIÓN","2022-07-18","","8.65833333"
"CLUB UNIÓN","2022-07-17","","12.49583333"
"CLUB UNIÓN","2022-07-16","","11.6625"
"CLUB UNIÓN","2022-07-15","","12.33333333"
"CLUB UNIÓN","2022-07-14","","9.8375"
"CLUB UNIÓN","2022-07-13","","7.5"
"CLUB UNIÓN","2022-07-12","","11.47083333"
"CLUB UNIÓN","2022-07-11","","6.5"
"CLUB UNIÓN","2022-07-08","","4.3"
"CLUB UNIÓN","2022-07-07","","9.26666667"
"CLUB UNIÓN","2022-07-06","","6.90833333"
"CLUB UNIÓN","2022-07-05","","9.14545455"
"CLUB UNIÓN","2022-07-03","","10.25"
"CLUB UNIÓN","2022-07-02","","9.0125"
"CLUB UNIÓN","2022-07-01","","7.05416667"
"CLUB UNIÓN","2022-06-30","","7.12173913"
"CLUB UNIÓN","2022-06-29","","7.4375"
"CLUB UNIÓN","2022-06-28","","9.06666667"
"CLUB UNIÓN","2022-06-27","","8.28333333"
"CLUB UNIÓN","2022-06-26","","7.49583333"
"CLUB UNIÓN","2022-06-25","","8.35"
"CLUB UNIÓN","2022-06-24","","7.5375"
"CLUB UNIÓN","2022-06-23","","9.175"
"CLUB UNIÓN","2022-06-22","","16.45714286"
"CLUB UNIÓN","2022-06-20","","3.95"
"CLUB UNIÓN","2022-06-19","","6.43333333"
"CLUB UNIÓN","2022-06-18","","7.5625"
"CLUB UNIÓN","2022-06-17","","5.08333333"
"CLUB UNIÓN","2022-06-16","","7.88333333"
"CLUB UNIÓN","2022-06-15","","5.99166667"
"CLUB UNIÓN","2022-06-14","","5.89473684"
"CLUB UNIÓN","2022-06-13","","8.03181818"
"CLUB UNIÓN","2022-06-12","","9.85833333"
"CLUB UNIÓN","2022-06-11","","9.77083333"
"CLUB UNIÓN","2022-06-10","","9.0375"
"CLUB UNIÓN","2022-06-09","","7.5875"
"CLUB UNIÓN","2022-06-08","","9.13333333"
"CLUB UNIÓN","2022-06-07","","7.85"
"CLUB UNIÓN","2022-06-06","","7.67916667"
"CLUB UNIÓN","2022-06-05","","4.1"
"CLUB UNIÓN","2022-06-04","","7.91578947"
"CLUB UNIÓN","2022-06-03","","4.92272727"
"CLUB UNIÓN","2022-06-02","","7.92608696"
"CLUB UNIÓN","2022-06-01","","4.29583333"
"CLUB UNIÓN","2022-05-31","","1.2125"
"CLUB UNIÓN","2022-05-30","","1.71666667"
"CLUB UNIÓN","2022-05-29","","1.57083333"
"CLUB UNIÓN","2022-05-28","","1.71666667"
"CLUB UNIÓN","2022-05-27","","1.225"
"CLUB UNIÓN","2022-05-26","","1.19565217"
"CLUB UNIÓN","2022-05-25","","1.125"
"CLUB UNIÓN","2022-05-24","","3.29166667"
"CLUB UNIÓN","2022-05-23","","6.44583333"
"CLUB UNIÓN","2022-05-22","","6.325"
"CLUB UNIÓN","2022-05-21","","2.63333333"
"CLUB UNIÓN","2022-05-20","","3.65833333"
"CLUB UNIÓN","2022-05-19","","2.75"
"CLUB UNIÓN","2022-05-18","","6.66666667"
"CLUB UNIÓN","2022-05-17","","8.41052632"
"CLUB UNIÓN","2022-05-16","","7.51666667"
"CLUB UNIÓN","2022-05-15","","7.99166667"
"CLUB UNIÓN","2022-05-14","","2.07142857"
"CLUB UNIÓN","2022-05-13","","8.55416667"
"CLUB UNIÓN","2022-05-12","","7.875"
"CLUB UNIÓN","2022-05-11","","9.40555556"
"CLUB UNIÓN","2022-05-09","","16.61818182"
"CLUB UNIÓN","2022-05-07","","2.2047619"
"CLUB UNIÓN","2022-05-06","","3.5625"
"CLUB UNIÓN","2022-05-05","","6.42916667"
"CLUB UNIÓN","2022-05-04","","11.55217391"
"CLUB UNIÓN","2022-05-03","","10.27916667"
"CLUB UNIÓN","2022-05-02","","7.3"
"CLUB UNIÓN","2022-05-01","","8.03333333"
"CLUB UNIÓN","2022-04-30","","5.93043478"
"CLUB UNIÓN","2022-04-29","","8.39583333"
"CLUB UNIÓN","2022-04-28","","5.69166667"
"CLUB UNIÓN","2022-04-27","","10.4375"
"CLUB UNIÓN","2022-04-26","","9.1"
"CLUB UNIÓN","2022-04-25","","4.51666667"
"CLUB UNIÓN","2022-04-24","","7.35"
"CLUB UNIÓN","2022-04-23","","7.92083333"
"CLUB UNIÓN","2022-04-22","","7.60833333"
"CLUB UNIÓN","2022-04-21","","3.49545455"
"CLUB UNIÓN","2022-04-20","","0.0"
"CLUB UNIÓN","2022-04-19","","0.71904762"
"CLUB UNIÓN","2022-04-18","","2.51818182"
"CLUB UNIÓN","2022-04-17","","2.22916667"
"CLUB UNIÓN","2022-04-16","","2.92083333"
"CLUB UNIÓN","2022-04-15","","4.4375"
"CLUB UNIÓN","2022-04-14","","5.2625"
"CLUB UNIÓN","2022-04-13","","4.53333333"
"CLUB UNIÓN","2022-04-12","","4.1625"
"CLUB UNIÓN","2022-04-11","","5.1625"
"CLUB UNIÓN","2022-04-10","","3.3"
"CLUB UNIÓN","2022-04-09","","3.01666667"
"CLUB UNIÓN","2022-04-08","","1.32916667"
"CLUB UNIÓN","2022-04-07","","3.06666667"
"CLUB UNIÓN","2022-04-06","","10.07083333"
"CLUB UNIÓN","2022-04-05","","10.275"
"CLUB UNIÓN","2022-04-04","","12.5625"
"CLUB UNIÓN","2022-04-03","","11.78333333"
"CLUB UNIÓN","2022-04-02","","9.7875"
"CLUB UNIÓN","2022-04-01","","7.34782609"
"CLUB UNIÓN","2022-03-31","","11.56956522"
"CLUB UNIÓN","2022-03-30","","10.33333333"
"CLUB UNIÓN","2022-03-29","","10.2625"
"CLUB UNIÓN","2022-03-28","","8.23333333"
"CLUB UNIÓN","2022-03-27","","9.48333333"
"CLUB UNIÓN","2022-03-26","","12.37083333"
"CLUB UNIÓN","2022-03-25","","14.78333333"
"CLUB UNIÓN","2022-03-24","","9.70952381"
"CLUB UNIÓN","2022-03-23","","15.81666667"
"CLUB UNIÓN","2022-03-22","","9.69583333"
"CLUB UNIÓN","2022-03-21","","11.75"
"CLUB UNIÓN","2022-03-20","","11.72083333"
"CLUB UNIÓN","2022-03-19","","13.72083333"
"CLUB UNIÓN","2022-03-18","","10.03333333"
"CLUB UNIÓN","2022-03-17","","12.40833333"
"CLUB UNIÓN","2022-03-16","","11.00833333"
"CLUB UNIÓN","2022-03-15","","7.33333333"
"CLUB UNIÓN","2022-03-14","","8.18333333"
"CLUB UNIÓN","2022-03-13","","11.85416667"
"CLUB UNIÓN","2022-03-12","","12.325"
"CLUB UNIÓN","2022-03-09","","12.065"
"CLUB UNIÓN","2022-03-08","","9.65"
"CLUB UNIÓN","2022-03-07","","7.97083333"
"CLUB UNIÓN","2022-03-06","","8.98333333"
"CLUB UNIÓN","2022-03-05","","8.76666667"
"CLUB UNIÓN","2022-03-04","","6.13333333"
"CLUB UNIÓN","2022-03-03","","6.67083333"
"CLUB UNIÓN","2022-03-02","","8.2875"
"CLUB UNIÓN","2022-03-01","","9.80833333"
"COLEGIO GAITÁN","2023-09-17","","28.61304348"
"COLEGIO GAITÁN","2023-09-16","","32.125"
"COLEGIO GAITÁN","2023-09-15","","34.44545455"
"COLEGIO GAITÁN","2023-09-14","","21.31666667"
"COLEGIO GAITÁN","2023-09-13","","25.37083333"
"COLEGIO GAITÁN","2023-09-12","","23.97083333"
"COLEGIO GAITÁN","2023-09-11","","22.43333333"
"COLEGIO GAITÁN","2023-09-10","","29.45652174"
"COLEGIO GAITÁN","2023-09-09","","27.9875"
"COLEGIO GAITÁN","2023-09-08","","32.13333333"
"COLEGIO GAITÁN","2023-09-07","","40.25416667"
"COLEGIO GAITÁN","2023-09-06","","39.9625"
"COLEGIO GAITÁN","2023-09-05","","32.49583333"
"COLEGIO GAITÁN","2023-09-04","","28.67083333"
"COLEGIO GAITÁN","2023-09-03","","41.91304348"
"COLEGIO GAITÁN","2023-09-02","","36.35416667"
"COLEGIO GAITÁN","2023-09-01","","40.38333333"
"COLEGIO GAITÁN","2023-08-31","","32.14166667"
"COLEGIO GAITÁN","2023-08-30","","38.40833333"
"COLEGIO GAITÁN","2023-08-29","","44.6125"
"COLEGIO GAITÁN","2023-08-28","","37.05"
"COLEGIO GAITÁN","2023-08-27","","37.81304348"
"COLEGIO GAITÁN","2023-08-26","","27.47083333"
"COLEGIO GAITÁN","2023-08-25","","22.24166667"
"COLEGIO GAITÁN","2023-08-24","","22.50416667"
"COLEGIO GAITÁN","2023-08-23","","26.82083333"
"COLEGIO GAITÁN","2023-08-22","","25.55416667"
"COLEGIO GAITÁN","2023-08-21","","27.32083333"
"COLEGIO GAITÁN","2023-08-20","","28.89130435"
"COLEGIO GAITÁN","2023-08-19","","29.96666667"
"COLEGIO GAITÁN","2023-08-18","","24.0125"
"COLEGIO GAITÁN","2023-08-17","","25.90416667"
"COLEGIO GAITÁN","2023-08-16","","18.50714286"
"COLEGIO GAITÁN","2023-08-15","","21.875"
"COLEGIO GAITÁN","2023-08-14","","28.50833333"
"COLEGIO GAITÁN","2023-08-13","","30.09130435"
"COLEGIO GAITÁN","2023-08-12","","34.17916667"
"COLEGIO GAITÁN","2023-08-11","","35.4375"
"COLEGIO GAITÁN","2023-08-10","","31.33333333"
"COLEGIO GAITÁN","2023-08-09","","26.05"
"COLEGIO GAITÁN","2023-08-08","","25.89166667"
"COLEGIO GAITÁN","2023-08-07","","35.425"
"COLEGIO GAITÁN","2023-08-06","","34.7"
"COLEGIO GAITÁN","2023-08-05","","29.1625"
"COLEGIO GAITÁN","2023-08-04","","32.02083333"
"COLEGIO GAITÁN","2023-08-03","","36.3875"
"COLEGIO GAITÁN","2023-08-02","","30.10833333"
"COLEGIO GAITÁN","2023-08-01","","22.13043478"
"COLEGIO GAITÁN","2023-07-31","","21.32916667"
"COLEGIO GAITÁN","2023-07-30","","29.7"
"COLEGIO GAITÁN","2023-07-29","","29.37083333"
"COLEGIO GAITÁN","2023-07-28","","17.94166667"
"COLEGIO GAITÁN","2023-07-27","","20.65"
"COLEGIO GAITÁN","2023-07-26","","27.8625"
"COLEGIO GAITÁN","2023-07-25","","26.00454545"
"COLEGIO GAITÁN","2023-07-24","","32.53333333"
"COLEGIO GAITÁN","2023-07-23","","32.78695652"
"COLEGIO GAITÁN","2023-07-22","","23.1"
"COLEGIO GAITÁN","2023-07-21","","31.6375"
"COLEGIO GAITÁN","2023-07-20","","33.15833333"
"COLEGIO GAITÁN","2023-07-19","","25.6875"
"COLEGIO GAITÁN","2023-07-18","","19.85"
"COLEGIO GAITÁN","2023-07-17","","21.09166667"
"COLEGIO GAITÁN","2023-07-16","","20.31304348"
"COLEGIO GAITÁN","2023-07-15","","28.36666667"
"COLEGIO GAITÁN","2023-07-14","","21.33478261"
"COLEGIO GAITÁN","2023-07-13","","33.49166667"
"COLEGIO GAITÁN","2023-07-12","","26.34545455"
"COLEGIO GAITÁN","2023-07-11","","20.75909091"
"COLEGIO GAITÁN","2023-07-10","","23.54166667"
"COLEGIO GAITÁN","2023-07-09","","22.68695652"
"COLEGIO GAITÁN","2023-07-08","","13.01666667"
"COLEGIO GAITÁN","2023-07-07","","19.35217391"
"COLEGIO GAITÁN","2023-07-06","","23.475"
"COLEGIO GAITÁN","2023-07-05","","20.21304348"
"COLEGIO GAITÁN","2023-07-04","","17.79583333"
"COLEGIO GAITÁN","2023-07-03","","19.53043478"
"COLEGIO GAITÁN","2023-07-02","","20.14545455"
"COLEGIO GAITÁN","2023-07-01","","22.21666667"
"COLEGIO GAITÁN","2023-06-30","","20.4125"
"COLEGIO GAITÁN","2023-06-29","","19.62222222"
"COLEGIO GAITÁN","2023-06-28","","26.67916667"
"COLEGIO GAITÁN","2023-06-27","","38.7"
"COLEGIO GAITÁN","2023-06-25","","19.95"
"COLEGIO GAITÁN","2023-06-24","","23.09583333"
"COLEGIO GAITÁN","2023-06-23","","19.55"
"COLEGIO GAITÁN","2023-06-22","","20.21666667"
"COLEGIO GAITÁN","2023-06-21","","26.67916667"
"COLEGIO GAITÁN","2023-06-20","","38.7"
"COLEGIO GAITÁN","2023-06-16","","21.90555556"
"COLEGIO GAITÁN","2023-06-15","","21.0"
"COLEGIO GAITÁN","2023-06-14","","27.40416667"
"COLEGIO GAITÁN","2023-06-13","","25.775"
"COLEGIO GAITÁN","2023-06-12","","20.92083333"
"COLEGIO GAITÁN","2023-06-11","","21.44545455"
"COLEGIO GAITÁN","2023-06-10","","14.95"
"COLEGIO GAITÁN","2023-06-09","","14.86956522"
"COLEGIO GAITÁN","2023-06-08","","14.7625"
"COLEGIO GAITÁN","2023-06-07","","22.50416667"
"COLEGIO GAITÁN","2023-06-06","","16.0875"
"COLEGIO GAITÁN","2023-06-05","","15.5875"
"COLEGIO GAITÁN","2023-06-04","","18.97391304"
"COLEGIO GAITÁN","2023-06-03","","23.69583333"
"COLEGIO GAITÁN","2023-06-02","","14.64166667"
"COLEGIO GAITÁN","2023-06-01","","12.60833333"
"COLEGIO GAITÁN","2023-05-31","","19.79166667"
"COLEGIO GAITÁN","2023-05-30","","18.42083333"
"COLEGIO GAITÁN","2023-05-29","","19.05217391"
"COLEGIO GAITÁN","2023-05-28","","14.64347826"
"COLEGIO GAITÁN","2023-05-27","","21.27083333"
"COLEGIO GAITÁN","2023-05-26","","22.8125"
"COLEGIO GAITÁN","2023-05-25","","18.92083333"
"COLEGIO GAITÁN","2023-05-24","","21.67083333"
"COLEGIO GAITÁN","2023-05-23","","19.07826087"
"COLEGIO GAITÁN","2023-05-22","","22.025"
"COLEGIO GAITÁN","2023-05-21","","22.15217391"
"COLEGIO GAITÁN","2023-05-20","","24.35416667"
"COLEGIO GAITÁN","2023-05-19","","30.5"
"COLEGIO GAITÁN","2023-05-18","","30.0625"
"COLEGIO GAITÁN","2023-05-17","","20.2125"
"COLEGIO GAITÁN","2023-05-16","","16.82916667"
"COLEGIO GAITÁN","2023-05-15","","16.7125"
"COLEGIO GAITÁN","2023-05-14","","21.46521739"
"COLEGIO GAITÁN","2023-05-13","","28.14166667"
"COLEGIO GAITÁN","2023-05-12","","21.8"
"COLEGIO GAITÁN","2023-05-11","","29.74166667"
"COLEGIO GAITÁN","2023-05-10","","23.49166667"
"COLEGIO GAITÁN","2023-05-09","","32.28333333"
"COLEGIO GAITÁN","2023-05-08","","32.85"
"COLEGIO GAITÁN","2023-05-07","","32.54347826"
"COLEGIO GAITÁN","2023-05-06","","41.08333333"
"COLEGIO GAITÁN","2023-05-05","","40.55"
"COLEGIO GAITÁN","2023-05-04","","42.75416667"
"COLEGIO GAITÁN","2023-05-03","","34.97916667"
"COLEGIO GAITÁN","2023-05-02","","27.5"
"COLEGIO GAITÁN","2023-05-01","","25.4625"
"COLEGIO GAITÁN","2023-04-30","","20.20869565"
"COLEGIO GAITÁN","2023-04-29","","26.52916667"
"COLEGIO GAITÁN","2023-04-28","","23.0125"
"COLEGIO GAITÁN","2023-04-27","","28.59166667"
"COLEGIO GAITÁN","2023-04-26","","26.64583333"
"COLEGIO GAITÁN","2023-04-25","","32.4625"
"COLEGIO GAITÁN","2023-04-24","","28.26666667"
"COLEGIO GAITÁN","2023-04-23","","27.34347826"
"COLEGIO GAITÁN","2023-04-22","","19.32916667"
"COLEGIO GAITÁN","2023-04-21","","22.05"
"COLEGIO GAITÁN","2023-04-20","","22.19166667"
"COLEGIO GAITÁN","2023-04-19","","29.0375"
"COLEGIO GAITÁN","2023-04-18","","34.45833333"
"COLEGIO GAITÁN","2023-04-17","","35.07083333"
"COLEGIO GAITÁN","2023-04-16","","39.50434783"
"COLEGIO GAITÁN","2023-04-15","","39.30416667"
"COLEGIO GAITÁN","2023-04-14","","34.27916667"
"COLEGIO GAITÁN","2023-04-13","","24.62083333"
"COLEGIO GAITÁN","2023-04-12","","29.90833333"
"COLEGIO GAITÁN","2023-04-11","","31.1875"
"COLEGIO GAITÁN","2023-04-10","","26.13684211"
"COLEGIO GAITÁN","2023-04-09","","36.45416667"
"COLEGIO GAITÁN","2023-04-08","","32.09166667"
"COLEGIO GAITÁN","2023-04-07","","27.02916667"
"COLEGIO GAITÁN","2023-04-06","","40.0625"
"COLEGIO GAITÁN","2023-04-05","","28.725"
"COLEGIO GAITÁN","2023-04-04","","36.89583333"
"COLEGIO GAITÁN","2023-04-03","","41.22083333"
"COLEGIO GAITÁN","2023-04-02","","37.58695652"
"COLEGIO GAITÁN","2023-04-01","","36.52916667"
"COLEGIO GAITÁN","2023-03-31","","36.24583333"
"COLEGIO GAITÁN","2023-03-30","","34.65833333"
"COLEGIO GAITÁN","2023-03-29","","34.7625"
"COLEGIO GAITÁN","2023-03-28","","45.78333333"
"COLEGIO GAITÁN","2023-03-27","","46.54166667"
"COLEGIO GAITÁN","2023-03-26","","46.24166667"
"COLEGIO GAITÁN","2023-03-25","","60.38333333"
"COLEGIO GAITÁN","2023-03-24","","50.57083333"
"COLEGIO GAITÁN","2023-03-23","","48.72916667"
"COLEGIO GAITÁN","2023-03-22","","49.87083333"
"COLEGIO GAITÁN","2023-03-21","","44.20833333"
"COLEGIO GAITÁN","2023-03-20","","42.03333333"
"COLEGIO GAITÁN","2023-03-19","","38.13333333"
"COLEGIO GAITÁN","2023-03-18","","32.17916667"
"COLEGIO GAITÁN","2023-03-17","","27.39583333"
"COLEGIO GAITÁN","2023-03-16","","25.4375"
"COLEGIO GAITÁN","2023-03-15","","26.8125"
"COLEGIO GAITÁN","2023-03-14","","24.3875"
"COLEGIO GAITÁN","2023-03-13","","15.32916667"
"COLEGIO GAITÁN","2023-03-12","","24.45833333"
"COLEGIO GAITÁN","2023-03-11","","22.95416667"
"COLEGIO GAITÁN","2023-03-10","","25.975"
"COLEGIO GAITÁN","2023-03-09","","21.825"
"COLEGIO GAITÁN","2023-03-08","","25.825"
"COLEGIO GAITÁN","2023-03-07","","25.87083333"
"COLEGIO GAITÁN","2023-03-06","","28.89166667"
"COLEGIO GAITÁN","2023-03-05","","32.64782609"
"COLEGIO GAITÁN","2023-03-04","","35.07083333"
"COLEGIO GAITÁN","2023-03-03","","50.6125"
"COLEGIO GAITÁN","2023-03-02","","40.175"
"COLEGIO GAITÁN","2023-03-01","","42.7875"
"COLEGIO GAITÁN","2023-02-28","","47.4375"
"COLEGIO GAITÁN","2023-02-27","","57.32916667"
"COLEGIO GAITÁN","2023-02-26","","56.66086957"
"COLEGIO GAITÁN","2023-02-25","","58.60833333"
"COLEGIO GAITÁN","2023-02-24","","48.65416667"
"COLEGIO GAITÁN","2023-02-23","","42.65416667"
"COLEGIO GAITÁN","2023-02-22","","29.85"
"COLEGIO GAITÁN","2023-02-21","","42.8625"
"COLEGIO GAITÁN","2023-02-20","","56.08333333"
"COLEGIO GAITÁN","2023-02-19","","50.6826087"
"COLEGIO GAITÁN","2023-02-18","","40.50833333"
"COLEGIO GAITÁN","2023-02-17","","26.00833333"
"COLEGIO GAITÁN","2023-02-16","","17.57083333"
"COLEGIO GAITÁN","2023-02-15","","25.05"
"COLEGIO GAITÁN","2023-02-14","","27.65909091"
"COLEGIO GAITÁN","2023-02-13","","31.1625"
"COLEGIO GAITÁN","2023-02-12","","33.51666667"
"COLEGIO GAITÁN","2023-02-11","","40.3375"
"COLEGIO GAITÁN","2023-02-10","","46.525"
"COLEGIO GAITÁN","2023-02-09","","38.3375"
"COLEGIO GAITÁN","2023-02-08","","45.85"
"COLEGIO GAITÁN","2023-02-07","","37.05"
"COLEGIO GAITÁN","2023-02-06","","40.56956522"
"COLEGIO GAITÁN","2023-02-05","","51.94583333"
"COLEGIO GAITÁN","2023-02-04","","54.25833333"
"COLEGIO GAITÁN","2023-02-03","","52.3875"
"COLEGIO GAITÁN","2023-02-02","","49.98333333"
