"Estacion","Fecha inicial","Fecha final","PLiquida"
"COLEGIO GAITÁN","2023-09-09","","0.11666667"
"COLEGIO GAITÁN","2023-09-08","","0.0"
"COLEGIO GAITÁN","2023-09-07","","0.025"
"COLEGIO GAITÁN","2023-09-06","","0.0"
"COLEGIO GAITÁN","2023-09-05","","0.0"
"COLEGIO GAITÁN","2023-09-04","","0.0"
"COLEGIO GAITÁN","2023-09-03","","0.0"
"COLEGIO GAITÁN","2023-09-02","","0.01666667"
"COLEGIO GAITÁN","2023-09-01","","0.0"
"COLEGIO GAITÁN","2023-08-31","","0.0"
"COLEGIO GAITÁN","2023-08-30","","0.0"
"COLEGIO GAITÁN","2023-08-29","","0.0"
"COLEGIO GAITÁN","2023-08-28","","0.0"
"COLEGIO GAITÁN","2023-08-27","","0.0"
"COLEGIO GAITÁN","2023-08-26","","0.0"
"COLEGIO GAITÁN","2023-08-25","","0.13333333"
"COLEGIO GAITÁN","2023-08-24","","0.00833333"
"COLEGIO GAITÁN","2023-08-23","","0.06666667"
"COLEGIO GAITÁN","2023-08-22","","2.08333333"
"COLEGIO GAITÁN","2023-08-21","","0.31666667"
"COLEGIO GAITÁN","2023-08-20","","0.03478261"
"COLEGIO GAITÁN","2023-08-19","","0.0"
"COLEGIO GAITÁN","2023-08-18","","0.0"
"COLEGIO GAITÁN","2023-08-17","","0.0"
"COLEGIO GAITÁN","2023-08-16","","0.01428571"
"COLEGIO GAITÁN","2023-08-15","","0.00833333"
"COLEGIO GAITÁN","2023-08-14","","0.025"
"COLEGIO GAITÁN","2023-08-13","","0.10430435"
"COLEGIO GAITÁN","2023-08-12","","0.0"
"COLEGIO GAITÁN","2023-08-11","","0.0"
"COLEGIO GAITÁN","2023-08-10","","0.00833333"
"COLEGIO GAITÁN","2023-08-09","","0.025"
"COLEGIO GAITÁN","2023-08-08","","0.17495833"
"COLEGIO GAITÁN","2023-08-07","","0.0"
"COLEGIO GAITÁN","2023-08-06","","0.0173913"
"COLEGIO GAITÁN","2023-08-05","","0.025"
"COLEGIO GAITÁN","2023-08-04","","0.06666667"
"COLEGIO GAITÁN","2023-08-03","","0.00833333"
"COLEGIO GAITÁN","2023-08-02","","0.00833333"
"COLEGIO GAITÁN","2023-08-01","","0.025"
"COLEGIO GAITÁN","2023-07-31","","0.09166667"
"COLEGIO GAITÁN","2023-07-30","","0.02608696"
"COLEGIO GAITÁN","2023-07-29","","0.00833333"
"COLEGIO GAITÁN","2023-07-28","","0.01666667"
"COLEGIO GAITÁN","2023-07-27","","0.0"
"COLEGIO GAITÁN","2023-07-26","","0.0"
"COLEGIO GAITÁN","2023-07-25","","0.0"
"COLEGIO GAITÁN","2023-07-24","","0.025"
"COLEGIO GAITÁN","2023-07-23","","0.02608696"
"COLEGIO GAITÁN","2023-07-22","","0.00833333"
"COLEGIO GAITÁN","2023-07-21","","0.01666667"
"COLEGIO GAITÁN","2023-07-20","","0.0"
"COLEGIO GAITÁN","2023-07-19","","0.0"
"COLEGIO GAITÁN","2023-07-18","","0.0"
"COLEGIO GAITÁN","2023-07-17","","0.025"
"COLEGIO GAITÁN","2023-07-16","","0.0"
"COLEGIO GAITÁN","2023-07-15","","0.0"
"COLEGIO GAITÁN","2023-07-14","","0.14782609"
"COLEGIO GAITÁN","2023-07-13","","0.0"
"COLEGIO GAITÁN","2023-07-12","","0.00833333"
"COLEGIO GAITÁN","2023-07-11","","0.19995833"
"COLEGIO GAITÁN","2023-07-10","","0.00833333"
"COLEGIO GAITÁN","2023-07-09","","0.0"
"COLEGIO GAITÁN","2023-07-08","","0.14166667"
"COLEGIO GAITÁN","2023-07-07","","0.13043478"
"COLEGIO GAITÁN","2023-07-06","","0.0"
"COLEGIO GAITÁN","2023-07-05","","0.0"
"COLEGIO GAITÁN","2023-07-04","","0.0"
"COLEGIO GAITÁN","2023-07-03","","0.0"
"COLEGIO GAITÁN","2023-07-02","","0.12727273"
"COLEGIO GAITÁN","2023-07-01","","0.391625"
"COLEGIO GAITÁN","2023-06-30","","0.01666667"
"COLEGIO GAITÁN","2023-06-29","","0.42218519"
"COLEGIO GAITÁN","2023-06-28","","0.0"
"COLEGIO GAITÁN","2023-06-27","","0.00833333"
"COLEGIO GAITÁN","2023-06-26","","0.05833333"
"COLEGIO GAITÁN","2023-06-25","","0.4"
"COLEGIO GAITÁN","2023-06-24","","2.29995833"
"COLEGIO GAITÁN","2023-06-23","","0.0"
"COLEGIO GAITÁN","2023-06-22","","1.13329167"
"COLEGIO GAITÁN","2023-06-21","","0.0"
"COLEGIO GAITÁN","2023-06-20","","0.0"
"COLEGIO GAITÁN","2023-06-19","","0.075"
"COLEGIO GAITÁN","2023-06-18","","0.0"
"COLEGIO GAITÁN","2023-06-16","","0.08888889"
"COLEGIO GAITÁN","2023-06-15","","0.01666667"
"COLEGIO GAITÁN","2023-06-14","","0.05"
"COLEGIO GAITÁN","2023-06-13","","0.00833333"
"COLEGIO GAITÁN","2023-06-12","","0.0"
"COLEGIO GAITÁN","2023-06-11","","0.01818182"
"COLEGIO GAITÁN","2023-06-10","","0.0"
"COLEGIO GAITÁN","2023-06-09","","0.05"
"COLEGIO GAITÁN","2023-06-08","","1.70829167"
"COLEGIO GAITÁN","2023-06-07","","0.0"
"COLEGIO GAITÁN","2023-06-06","","0.00833333"
"COLEGIO GAITÁN","2023-06-05","","0.13333333"
"COLEGIO GAITÁN","2023-06-04","","0.40865217"
"COLEGIO GAITÁN","2023-06-03","","0.00833333"
"COLEGIO GAITÁN","2023-06-02","","0.0"
"COLEGIO GAITÁN","2023-06-01","","0.01666667"
"COLEGIO GAITÁN","2023-05-31","","0.00833333"
"COLEGIO GAITÁN","2023-05-30","","0.1"
"COLEGIO GAITÁN","2023-05-29","","0.0"
"COLEGIO GAITÁN","2023-05-28","","0.83478261"
"COLEGIO GAITÁN","2023-05-27","","0.90829167"
"COLEGIO GAITÁN","2023-05-26","","0.191625"
"COLEGIO GAITÁN","2023-05-25","","0.0"
"COLEGIO GAITÁN","2023-05-24","","0.00833333"
"COLEGIO GAITÁN","2023-05-23","","0.0"
"COLEGIO GAITÁN","2023-05-22","","1.07495833"
"COLEGIO GAITÁN","2023-05-21","","0.03478261"
"COLEGIO GAITÁN","2023-05-20","","0.0"
"COLEGIO GAITÁN","2023-05-19","","0.0"
"COLEGIO GAITÁN","2023-05-18","","0.0"
"COLEGIO GAITÁN","2023-05-17","","0.0"
"COLEGIO GAITÁN","2023-05-16","","0.00833333"
"COLEGIO GAITÁN","2023-05-15","","0.05"
"COLEGIO GAITÁN","2023-05-14","","0.23478261"
"COLEGIO GAITÁN","2023-05-13","","0.466625"
"COLEGIO GAITÁN","2023-05-12","","0.09166667"
"COLEGIO GAITÁN","2023-05-11","","0.00833333"
"COLEGIO GAITÁN","2023-05-10","","0.01666667"
"COLEGIO GAITÁN","2023-05-09","","0.0"
"COLEGIO GAITÁN","2023-05-08","","0.0"
"COLEGIO GAITÁN","2023-05-07","","0.0"
"COLEGIO GAITÁN","2023-05-06","","0.0"
"COLEGIO GAITÁN","2023-05-05","","0.0"
"COLEGIO GAITÁN","2023-05-04","","0.00833333"
"COLEGIO GAITÁN","2023-05-03","","0.0"
"COLEGIO GAITÁN","2023-05-02","","0.0"
"COLEGIO GAITÁN","2023-05-01","","0.00833333"
"COLEGIO GAITÁN","2023-04-30","","0.07826087"
"COLEGIO GAITÁN","2023-04-29","","0.175"
"COLEGIO GAITÁN","2023-04-28","","0.025"
"COLEGIO GAITÁN","2023-04-27","","0.04166667"
"COLEGIO GAITÁN","2023-04-26","","0.63329167"
"COLEGIO GAITÁN","2023-04-25","","0.0"
"COLEGIO GAITÁN","2023-04-24","","0.0"
"COLEGIO GAITÁN","2023-04-23","","0.0"
"COLEGIO GAITÁN","2023-04-22","","0.69995833"
"COLEGIO GAITÁN","2023-04-21","","0.0"
"COLEGIO GAITÁN","2023-04-20","","0.05833333"
"COLEGIO GAITÁN","2023-04-19","","0.0"
"COLEGIO GAITÁN","2023-04-18","","0.00833333"
"COLEGIO GAITÁN","2023-04-17","","0.2"
"COLEGIO GAITÁN","2023-04-16","","1.81730435"
"COLEGIO GAITÁN","2023-04-15","","0.51666667"
"COLEGIO GAITÁN","2023-04-14","","0.0"
"COLEGIO GAITÁN","2023-04-13","","0.0"
"COLEGIO GAITÁN","2023-04-12","","0.0"
"COLEGIO GAITÁN","2023-04-11","","0.14166667"
"COLEGIO GAITÁN","2023-04-10","","0.0"
"COLEGIO GAITÁN","2023-04-09","","0.00833333"
"COLEGIO GAITÁN","2023-04-08","","0.0"
"COLEGIO GAITÁN","2023-04-07","","0.0"
"COLEGIO GAITÁN","2023-04-06","","1.05829167"
"COLEGIO GAITÁN","2023-04-05","","0.00833333"
"COLEGIO GAITÁN","2023-04-04","","0.0"
"COLEGIO GAITÁN","2023-04-03","","0.0"
"COLEGIO GAITÁN","2023-04-02","","0.00869565"
"COLEGIO GAITÁN","2023-04-01","","0.13329167"
"COLEGIO GAITÁN","2023-03-31","","0.00833333"
"COLEGIO GAITÁN","2023-03-30","","0.0"
"COLEGIO GAITÁN","2023-03-29","","0.0"
"COLEGIO GAITÁN","2023-03-28","","0.01666667"
"COLEGIO GAITÁN","2023-03-27","","0.0"
"COLEGIO GAITÁN","2023-03-26","","0.0"
"COLEGIO GAITÁN","2023-03-25","","0.0"
"COLEGIO GAITÁN","2023-03-24","","0.0"
"COLEGIO GAITÁN","2023-03-23","","0.0"
"COLEGIO GAITÁN","2023-03-22","","0.08333333"
"COLEGIO GAITÁN","2023-03-21","","2.575"
"COLEGIO GAITÁN","2023-03-20","","0.0"
"COLEGIO GAITÁN","2023-03-19","","1.29158333"
"COLEGIO GAITÁN","2023-03-18","","0.0"
"COLEGIO GAITÁN","2023-03-17","","0.20829167"
"COLEGIO GAITÁN","2023-03-16","","0.25"
"COLEGIO GAITÁN","2023-03-15","","0.19995833"
"COLEGIO GAITÁN","2023-03-14","","0.025"
"COLEGIO GAITÁN","2023-03-13","","0.29166667"
"COLEGIO GAITÁN","2023-03-12","","0.175"
"COLEGIO GAITÁN","2023-03-11","","1.51658333"
"COLEGIO GAITÁN","2023-03-10","","0.01666667"
"COLEGIO GAITÁN","2023-03-09","","1.14166667"
"COLEGIO GAITÁN","2023-03-08","","0.21666667"
"COLEGIO GAITÁN","2023-03-07","","1.39166667"
"COLEGIO GAITÁN","2023-03-06","","0.03333333"
"COLEGIO GAITÁN","2023-03-05","","0.0"
"COLEGIO GAITÁN","2023-03-04","","0.15833333"
"COLEGIO GAITÁN","2023-03-03","","0.0"
"COLEGIO GAITÁN","2023-03-02","","0.0"
"COLEGIO GAITÁN","2023-03-01","","0.53329167"
"COLEGIO GAITÁN","2023-02-28","","0.00833333"
"COLEGIO GAITÁN","2023-02-27","","0.00833333"
"COLEGIO GAITÁN","2023-02-26","","0.0"
"COLEGIO GAITÁN","2023-02-25","","0.0"
"COLEGIO GAITÁN","2023-02-24","","0.0"
"COLEGIO GAITÁN","2023-02-23","","0.0"
"COLEGIO GAITÁN","2023-02-22","","0.0"
"COLEGIO GAITÁN","2023-02-21","","0.13329167"
"COLEGIO GAITÁN","2023-02-20","","0.0"
"COLEGIO GAITÁN","2023-02-19","","0.0"
"COLEGIO GAITÁN","2023-02-18","","0.00833333"
"COLEGIO GAITÁN","2023-02-17","","0.13333333"
"COLEGIO GAITÁN","2023-02-16","","0.00833333"
"COLEGIO GAITÁN","2023-02-15","","2.549875"
"COLEGIO GAITÁN","2023-02-14","","0.1"
"COLEGIO GAITÁN","2023-02-13","","0.35833333"
"COLEGIO GAITÁN","2023-02-12","","0.0"
"COLEGIO GAITÁN","2023-02-11","","0.0"
"COLEGIO GAITÁN","2023-02-10","","0.0"
"COLEGIO GAITÁN","2023-02-09","","0.0"
"COLEGIO GAITÁN","2023-02-08","","0.0"
"COLEGIO GAITÁN","2023-02-07","","0.0"
"COLEGIO GAITÁN","2023-02-06","","0.0"
"COLEGIO GAITÁN","2023-02-05","","0.0"
"COLEGIO GAITÁN","2023-02-04","","0.0"
"COLEGIO GAITÁN","2023-02-03","","0.0"
"COLEGIO GAITÁN","2023-02-02","","0.0"
"COLEGIO GAITÁN","2023-02-01","","0.0"
"COLEGIO GAITÁN","2023-01-31","","0.0"
"COLEGIO GAITÁN","2023-01-30","","0.0"
"COLEGIO GAITÁN","2023-01-29","","0.0"
"COLEGIO GAITÁN","2023-01-28","","0.0"
"COLEGIO GAITÁN","2023-01-27","","0.0"
"COLEGIO GAITÁN","2023-01-26","","0.0"
"COLEGIO GAITÁN","2023-01-25","","0.0"
"COLEGIO GAITÁN","2023-01-24","","0.0"
"COLEGIO GAITÁN","2023-01-23","","0.0"
"COLEGIO GAITÁN","2023-01-22","","0.0"
"COLEGIO GAITÁN","2023-01-21","","0.0"
"COLEGIO GAITÁN","2023-01-20","","0.00833333"
"COLEGIO GAITÁN","2023-01-19","","0.06666667"
"COLEGIO GAITÁN","2023-01-18","","0.00833333"
"COLEGIO GAITÁN","2023-01-17","","0.0"
"COLEGIO GAITÁN","2023-01-16","","0.0"
"COLEGIO GAITÁN","2023-01-15","","0.0"
"COLEGIO GAITÁN","2023-01-14","","0.125"
"COLEGIO GAITÁN","2023-01-13","","0.00833333"
"COLEGIO GAITÁN","2023-01-12","","0.0"
"COLEGIO GAITÁN","2023-01-11","","0.49166667"
"COLEGIO GAITÁN","2023-01-10","","0.94166667"
"COLEGIO GAITÁN","2023-01-09","","0.26956522"
"COLEGIO GAITÁN","2023-01-08","","0.09565217"
"COLEGIO GAITÁN","2023-01-07","","0.01666667"
"COLEGIO GAITÁN","2023-01-06","","0.0"
"COLEGIO GAITÁN","2023-01-05","","0.0"
"COLEGIO GAITÁN","2023-01-04","","0.06956522"
"COLEGIO GAITÁN","2023-01-03","","0.8875"
"COLEGIO GAITÁN","2023-01-02","","0.0"
"COLEGIO GAITÁN","2023-01-01","","0.865"
"COLEGIO GAITÁN","2022-12-31","","0.0"
"COLEGIO GAITÁN","2022-12-30","","0.00833333"
"COLEGIO GAITÁN","2022-12-29","","1.19583333"
"COLEGIO GAITÁN","2022-12-28","","0.0"
"COLEGIO GAITÁN","2022-12-27","","0.0"
"COLEGIO GAITÁN","2022-12-26","","0.0"
"COLEGIO GAITÁN","2022-12-25","","0.0"
"COLEGIO GAITÁN","2022-12-24","","0.0"
"COLEGIO GAITÁN","2022-12-23","","0.0"
"COLEGIO GAITÁN","2022-12-22","","0.0"
"COLEGIO GAITÁN","2022-12-21","","0.0"
"COLEGIO GAITÁN","2022-12-20","","0.0"
"COLEGIO GAITÁN","2022-12-19","","0.0"
"COLEGIO GAITÁN","2022-12-18","","0.0"
"COLEGIO GAITÁN","2022-12-17","","0.0"
"COLEGIO GAITÁN","2022-12-16","","0.0"
"COLEGIO GAITÁN","2022-12-15","","0.0"
"COLEGIO GAITÁN","2022-12-14","","0.00833333"
"COLEGIO GAITÁN","2022-12-13","","1.05416667"
"COLEGIO GAITÁN","2022-12-12","","0.35"
"COLEGIO GAITÁN","2022-12-11","","0.01666667"
"COLEGIO GAITÁN","2022-12-10","","0.3375"
"COLEGIO GAITÁN","2022-12-09","","0.0"
"COLEGIO GAITÁN","2022-12-08","","0.0"
"COLEGIO GAITÁN","2022-12-07","","0.075"
"COLEGIO GAITÁN","2022-12-06","","0.10833333"
"COLEGIO GAITÁN","2022-12-05","","0.025"
"COLEGIO GAITÁN","2022-12-04","","0.0"
"COLEGIO GAITÁN","2022-12-03","","0.0"
"COLEGIO GAITÁN","2022-12-02","","0.00833333"
"COLEGIO GAITÁN","2022-12-01","","0.025"
"COLEGIO GAITÁN","2022-11-30","","0.0"
"COLEGIO GAITÁN","2022-11-29","","0.01666667"
"COLEGIO GAITÁN","2022-11-28","","0.0"
"COLEGIO GAITÁN","2022-11-27","","0.24166667"
"COLEGIO GAITÁN","2022-11-26","","0.875"
"COLEGIO GAITÁN","2022-11-25","","0.025"
"COLEGIO GAITÁN","2022-11-24","","0.025"
"COLEGIO GAITÁN","2022-11-23","","0.06666667"
"COLEGIO GAITÁN","2022-11-22","","0.49583333"
"COLEGIO GAITÁN","2022-11-21","","0.075"
"COLEGIO GAITÁN","2022-11-20","","0.34583333"
"COLEGIO GAITÁN","2022-11-19","","0.10833333"
"COLEGIO GAITÁN","2022-11-18","","0.67083333"
"COLEGIO GAITÁN","2022-11-17","","0.40833333"
"COLEGIO GAITÁN","2022-11-16","","0.55833333"
"COLEGIO GAITÁN","2022-11-15","","0.5875"
"COLEGIO GAITÁN","2022-11-14","","0.08333333"
"COLEGIO GAITÁN","2022-11-13","","0.225"
"COLEGIO GAITÁN","2022-11-12","","0.275"
"COLEGIO GAITÁN","2022-11-11","","0.58333333"
"COLEGIO GAITÁN","2022-11-10","","0.11666667"
"COLEGIO GAITÁN","2022-11-09","","0.95833333"
"COLEGIO GAITÁN","2022-11-08","","0.52916667"
"COLEGIO GAITÁN","2022-11-07","","1.4625"
"COLEGIO GAITÁN","2022-11-06","","0.01666667"
"COLEGIO GAITÁN","2022-11-05","","0.275"
"COLEGIO GAITÁN","2022-11-04","","0.025"
"COLEGIO GAITÁN","2022-11-03","","0.4125"
"COLEGIO GAITÁN","2022-11-02","","0.25833333"
"COLEGIO GAITÁN","2022-11-01","","0.575"
"COLEGIO GAITÁN","2022-10-31","","2.1875"
"COLEGIO GAITÁN","2022-10-30","","1.16666667"
"COLEGIO GAITÁN","2022-10-29","","1.8875"
"COLEGIO GAITÁN","2022-10-28","","0.3375"
"COLEGIO GAITÁN","2022-10-27","","0.5875"
"COLEGIO GAITÁN","2022-10-26","","0.06666667"
"COLEGIO GAITÁN","2022-10-25","","1.65833333"
"COLEGIO GAITÁN","2022-10-24","","0.08333333"
"COLEGIO GAITÁN","2022-10-23","","0.175"
"COLEGIO GAITÁN","2022-10-22","","0.82916667"
"COLEGIO GAITÁN","2022-10-21","","0.42083333"
"COLEGIO GAITÁN","2022-10-20","","0.05833333"
"COLEGIO GAITÁN","2022-10-19","","0.10833333"
"COLEGIO GAITÁN","2022-10-18","","0.2"
"COLEGIO GAITÁN","2022-10-17","","0.59166667"
"COLEGIO GAITÁN","2022-10-16","","1.16666667"
"COLEGIO GAITÁN","2022-10-15","","0.0"
"COLEGIO GAITÁN","2022-10-14","","0.0"
"COLEGIO GAITÁN","2022-10-13","","0.00833333"
"COLEGIO GAITÁN","2022-10-12","","1.44166667"
"COLEGIO GAITÁN","2022-10-11","","0.0"
"COLEGIO GAITÁN","2022-10-10","","0.00833333"
"COLEGIO GAITÁN","2022-10-09","","1.79130435"
"COLEGIO GAITÁN","2022-10-08","","0.00833333"
"COLEGIO GAITÁN","2022-10-07","","0.175"
"COLEGIO GAITÁN","2022-10-06","","0.4125"
"COLEGIO GAITÁN","2022-10-05","","0.10833333"
"COLEGIO GAITÁN","2022-10-04","","0.00833333"
"COLEGIO GAITÁN","2022-10-03","","0.01666667"
"COLEGIO GAITÁN","2022-10-02","","0.03478261"
"COLEGIO GAITÁN","2022-10-01","","0.29166667"
"COLEGIO GAITÁN","2022-09-30","","0.1"
"COLEGIO GAITÁN","2022-09-29","","0.00833333"
"COLEGIO GAITÁN","2022-09-28","","0.85416667"
"COLEGIO GAITÁN","2022-09-27","","0.00833333"
"COLEGIO GAITÁN","2022-09-26","","0.025"
"COLEGIO GAITÁN","2022-09-25","","0.00869565"
"COLEGIO GAITÁN","2022-09-24","","0.04166667"
"COLEGIO GAITÁN","2022-09-23","","0.2"
"COLEGIO GAITÁN","2022-09-22","","0.05"
"COLEGIO GAITÁN","2022-09-21","","0.51666667"
"COLEGIO GAITÁN","2022-09-20","","0.00833333"
"COLEGIO GAITÁN","2022-09-19","","0.1"
"COLEGIO GAITÁN","2022-09-18","","0.66956522"
"COLEGIO GAITÁN","2022-09-17","","0.00833333"
"COLEGIO GAITÁN","2022-09-16","","0.641625"
"COLEGIO GAITÁN","2022-09-15","","0.0"
"COLEGIO GAITÁN","2022-09-14","","0.0"
"COLEGIO GAITÁN","2022-09-13","","0.625"
"COLEGIO GAITÁN","2022-09-12","","0.85"
"COLEGIO GAITÁN","2022-09-11","","0.0"
"COLEGIO GAITÁN","2022-09-10","","0.4"
"COLEGIO GAITÁN","2022-09-09","","0.0"
"COLEGIO GAITÁN","2022-09-08","","0.0"
"COLEGIO GAITÁN","2022-09-07","","0.00833333"
"COLEGIO GAITÁN","2022-09-06","","0.03333333"
"COLEGIO GAITÁN","2022-09-05","","0.025"
"COLEGIO GAITÁN","2022-09-04","","0.19130435"
"COLEGIO GAITÁN","2022-09-03","","0.45829167"
"COLEGIO GAITÁN","2022-09-02","","0.06666667"
"COLEGIO GAITÁN","2022-09-01","","1.141625"
"COLEGIO GAITÁN","2022-08-31","","0.0"
"COLEGIO GAITÁN","2022-08-30","","0.0"
"COLEGIO GAITÁN","2022-08-29","","0.13333333"
"COLEGIO GAITÁN","2022-08-28","","0.0173913"
"COLEGIO GAITÁN","2022-08-27","","0.01666667"
"COLEGIO GAITÁN","2022-08-26","","0.00833333"
"COLEGIO GAITÁN","2022-08-25","","0.0"
"COLEGIO GAITÁN","2022-08-24","","0.0"
"COLEGIO GAITÁN","2022-08-23","","0.0"
"COLEGIO GAITÁN","2022-08-22","","0.025"
"COLEGIO GAITÁN","2022-08-21","","0.15"
"COLEGIO GAITÁN","2022-08-20","","0.19166667"
"COLEGIO GAITÁN","2022-08-19","","0.0"
"COLEGIO GAITÁN","2022-08-18","","0.0"
"COLEGIO GAITÁN","2022-08-17","","0.0"
"COLEGIO GAITÁN","2022-08-16","","0.11666667"
"COLEGIO GAITÁN","2022-08-15","","0.0"
"COLEGIO GAITÁN","2022-08-14","","1.23333333"
"COLEGIO GAITÁN","2022-08-13","","0.00833333"
"COLEGIO GAITÁN","2022-08-12","","0.00833333"
"COLEGIO GAITÁN","2022-08-11","","0.025"
"COLEGIO GAITÁN","2022-08-10","","0.03333333"
"COLEGIO GAITÁN","2022-08-09","","0.5"
"COLEGIO GAITÁN","2022-08-08","","0.0"
"COLEGIO GAITÁN","2022-08-07","","0.0"
"COLEGIO GAITÁN","2022-08-06","","0.20833333"
"COLEGIO GAITÁN","2022-08-05","","0.00833333"
"COLEGIO GAITÁN","2022-08-04","","0.56666667"
"COLEGIO GAITÁN","2022-08-03","","0.175"
"COLEGIO GAITÁN","2022-08-02","","0.83333333"
"COLEGIO GAITÁN","2022-08-01","","0.01666667"
"COLEGIO GAITÁN","2022-07-31","","0.25652174"
"COLEGIO GAITÁN","2022-07-30","","0.0"
"COLEGIO GAITÁN","2022-07-29","","0.0"
"COLEGIO GAITÁN","2022-07-28","","0.01666667"
"COLEGIO GAITÁN","2022-07-27","","0.77083333"
"COLEGIO GAITÁN","2022-07-26","","0.54166667"
"COLEGIO GAITÁN","2022-07-25","","0.05833333"
"COLEGIO GAITÁN","2022-07-24","","0.0"
"COLEGIO GAITÁN","2022-07-23","","0.0"
"COLEGIO GAITÁN","2022-07-22","","0.0"
"COLEGIO GAITÁN","2022-07-21","","0.09166667"
"COLEGIO GAITÁN","2022-07-20","","0.05"
"COLEGIO GAITÁN","2022-07-19","","0.025"
"COLEGIO GAITÁN","2022-07-18","","0.30833333"
"COLEGIO GAITÁN","2022-07-17","","0.05"
"COLEGIO GAITÁN","2022-07-16","","0.0"
"COLEGIO GAITÁN","2022-07-15","","0.0"
"COLEGIO GAITÁN","2022-07-14","","0.0"
"COLEGIO GAITÁN","2022-07-13","","0.0"
"COLEGIO GAITÁN","2022-07-12","","0.0"
"COLEGIO GAITÁN","2022-07-11","","0.39166667"
"COLEGIO GAITÁN","2022-07-10","","0.0"
"COLEGIO GAITÁN","2022-07-09","","0.0"
"COLEGIO GAITÁN","2022-07-08","","0.19583333"
"COLEGIO GAITÁN","2022-07-07","","0.0"
"COLEGIO GAITÁN","2022-07-06","","0.0"
"COLEGIO GAITÁN","2022-07-05","","0.74583333"
"COLEGIO GAITÁN","2022-07-04","","0.0"
"COLEGIO GAITÁN","2022-07-03","","0.04166667"
"COLEGIO GAITÁN","2022-07-02","","0.0"
"COLEGIO GAITÁN","2022-07-01","","0.40833333"
"COLEGIO GAITÁN","2022-06-30","","0.1826087"
"COLEGIO GAITÁN","2022-06-29","","0.00833333"
"COLEGIO GAITÁN","2022-06-28","","0.0"
"COLEGIO GAITÁN","2022-06-27","","0.01666667"
"COLEGIO GAITÁN","2022-06-26","","0.45833333"
"COLEGIO GAITÁN","2022-06-25","","0.16666667"
"COLEGIO GAITÁN","2022-06-24","","0.13333333"
"COLEGIO GAITÁN","2022-06-23","","0.05833333"
"COLEGIO GAITÁN","2022-06-22","","0.0"
"COLEGIO GAITÁN","2022-06-21","","0.025"
"COLEGIO GAITÁN","2022-06-20","","0.74166667"
"COLEGIO GAITÁN","2022-06-19","","0.05833333"
"COLEGIO GAITÁN","2022-06-18","","0.0"
"COLEGIO GAITÁN","2022-06-17","","0.425"
"COLEGIO GAITÁN","2022-06-16","","0.09166667"
"COLEGIO GAITÁN","2022-06-15","","0.15"
"COLEGIO GAITÁN","2022-06-14","","0.08333333"
"COLEGIO GAITÁN","2022-06-13","","4.66666667"
"COLEGIO GAITÁN","2022-06-06","","0.01333333"
"COLEGIO GAITÁN","2022-06-05","","0.0"
"COLEGIO GAITÁN","2022-06-04","","0.175"
"COLEGIO GAITÁN","2022-06-03","","0.48333333"
"COLEGIO GAITÁN","2022-06-02","","0.49166667"
"COLEGIO GAITÁN","2022-06-01","","0.0"
"COLEGIO GAITÁN","2022-05-31","","0.0"
"COLEGIO GAITÁN","2022-05-30","","0.00833333"
"COLEGIO GAITÁN","2022-05-29","","0.00833333"
"COLEGIO GAITÁN","2022-05-28","","0.0"
"COLEGIO GAITÁN","2022-05-27","","0.0"
"COLEGIO GAITÁN","2022-05-26","","0.025"
"COLEGIO GAITÁN","2022-05-25","","0.23333333"
"COLEGIO GAITÁN","2022-05-24","","0.025"
"COLEGIO GAITÁN","2022-05-23","","0.0"
"COLEGIO GAITÁN","2022-05-22","","0.0"
"COLEGIO GAITÁN","2022-05-21","","0.275"
"COLEGIO GAITÁN","2022-05-20","","0.0"
"COLEGIO GAITÁN","2022-05-19","","0.00833333"
"COLEGIO GAITÁN","2022-05-18","","0.14166667"
"COLEGIO GAITÁN","2022-05-17","","0.05833333"
"COLEGIO GAITÁN","2022-05-16","","0.0"
"COLEGIO GAITÁN","2022-05-15","","0.05"
"COLEGIO GAITÁN","2022-05-14","","0.0"
"COLEGIO GAITÁN","2022-05-13","","0.0"
"COLEGIO GAITÁN","2022-05-12","","0.04166667"
"COLEGIO GAITÁN","2022-05-11","","0.34166667"
"COLEGIO GAITÁN","2022-05-10","","0.00833333"
"COLEGIO GAITÁN","2022-05-09","","0.0"
"COLEGIO GAITÁN","2022-05-08","","0.0"
"COLEGIO GAITÁN","2022-05-07","","0.01666667"
"COLEGIO GAITÁN","2022-05-06","","0.5"
"COLEGIO GAITÁN","2022-05-05","","0.2"
"COLEGIO GAITÁN","2022-05-04","","0.0"
"COLEGIO GAITÁN","2022-05-03","","0.0"
"COLEGIO GAITÁN","2022-05-02","","0.0"
"COLEGIO GAITÁN","2022-05-01","","0.0"
"COLEGIO GAITÁN","2022-04-30","","0.28695652"
"COLEGIO GAITÁN","2022-04-29","","0.05833333"
"COLEGIO GAITÁN","2022-04-28","","0.3"
"COLEGIO GAITÁN","2022-04-27","","0.0"
"COLEGIO GAITÁN","2022-04-26","","0.01666667"
"COLEGIO GAITÁN","2022-04-25","","0.03333333"
"COLEGIO GAITÁN","2022-04-24","","0.0"
"COLEGIO GAITÁN","2022-04-23","","0.0"
"COLEGIO GAITÁN","2022-04-22","","1.28333333"
"COLEGIO GAITÁN","2022-04-21","","0.36666667"
