"Estacion","Fecha inicial","Fecha final","VViento"
"COLEGIO GAITÁN","2022-03-27","","1.24166667"
"COLEGIO GAITÁN","2022-03-26","","1.43333333"
"COLEGIO GAITÁN","2022-03-25","","1.57083333"
"COLEGIO GAITÁN","2022-03-24","","1.45833333"
"COLEGIO GAITÁN","2022-03-23","","1.56666667"
"COLEGIO GAITÁN","2022-03-22","","1.4625"
"COLEGIO GAITÁN","2022-03-21","","1.34166667"
"COLEGIO GAITÁN","2022-03-20","","1.52916667"
"COLEGIO GAITÁN","2022-03-19","","1.4625"
"COLEGIO GAITÁN","2022-03-18","","1.37916667"
"COLEGIO GAITÁN","2022-03-17","","1.48333333"
"COLEGIO GAITÁN","2022-03-16","","1.55"
"COLEGIO GAITÁN","2022-03-15","","1.57083333"
"COLEGIO GAITÁN","2022-03-14","","1.69583333"
"COLEGIO GAITÁN","2022-03-13","","1.53333333"
"COLEGIO GAITÁN","2022-03-12","","1.49166667"
"COLEGIO GAITÁN","2022-03-11","","1.48333333"
"COLEGIO GAITÁN","2022-03-10","","1.4625"
"COLEGIO GAITÁN","2022-03-09","","1.37916667"
"COLEGIO GAITÁN","2022-03-08","","1.42916667"
"COLEGIO GAITÁN","2022-03-07","","1.32916667"
"COLEGIO GAITÁN","2022-03-06","","1.325"
"COLEGIO GAITÁN","2022-03-05","","1.52083333"
"COLEGIO GAITÁN","2022-03-04","","1.36666667"
"COLEGIO GAITÁN","2022-03-03","","1.50833333"
"COLEGIO GAITÁN","2022-03-02","","1.325"
"COLEGIO GAITÁN","2022-03-01","","1.55416667"
"COLEGIO GAITÁN","2022-02-28","","1.47391304"
"COLEGIO GAITÁN","2022-02-27","","1.025"
"COLEGIO GAITÁN","2022-02-26","","1.5625"
"COLEGIO GAITÁN","2022-02-25","","1.55833333"
"COLEGIO GAITÁN","2022-02-24","","1.4375"
"COLEGIO GAITÁN","2022-02-23","","1.54166667"
"COLEGIO GAITÁN","2022-02-22","","1.52916667"
"COLEGIO GAITÁN","2022-02-21","","1.44166667"
"COLEGIO GAITÁN","2022-02-20","","1.49583333"
"COLEGIO GAITÁN","2022-02-19","","1.45"
"COLEGIO GAITÁN","2022-02-18","","1.58333333"
"COLEGIO GAITÁN","2022-02-17","","1.45"
"COLEGIO GAITÁN","2022-02-16","","1.37916667"
"COLEGIO GAITÁN","2022-02-15","","1.35833333"
"COLEGIO GAITÁN","2022-02-14","","1.275"
"COLEGIO GAITÁN","2022-02-13","","1.375"
"COLEGIO GAITÁN","2022-02-12","","1.35416667"
"COLEGIO GAITÁN","2022-02-11","","1.31666667"
"COLEGIO GAITÁN","2022-02-10","","1.3"
"COLEGIO GAITÁN","2022-02-09","","1.40416667"
"COLEGIO GAITÁN","2022-02-08","","1.37916667"
"COLEGIO GAITÁN","2022-02-07","","1.21666667"
"COLEGIO GAITÁN","2022-02-06","","1.325"
"COLEGIO GAITÁN","2022-02-05","","1.39166667"
"COLEGIO GAITÁN","2022-02-04","","1.40833333"
"COLEGIO GAITÁN","2022-02-03","","1.35416667"
"COLEGIO GAITÁN","2022-02-02","","1.3375"
"COLEGIO GAITÁN","2022-02-01","","1.43333333"
"COLEGIO GAITÁN","2022-01-31","","1.48333333"
"COLEGIO GAITÁN","2022-01-30","","1.59166667"
"COLEGIO GAITÁN","2022-01-29","","1.39583333"
"COLEGIO GAITÁN","2022-01-28","","1.7125"
"COLEGIO GAITÁN","2022-01-27","","1.52916667"
"COLEGIO GAITÁN","2022-01-26","","1.52916667"
"COLEGIO GAITÁN","2022-01-25","","1.45833333"
"COLEGIO GAITÁN","2022-01-24","","1.55416667"
"COLEGIO GAITÁN","2022-01-23","","1.45833333"
"COLEGIO GAITÁN","2022-01-22","","1.47916667"
"COLEGIO GAITÁN","2022-01-21","","1.45833333"
"COLEGIO GAITÁN","2022-01-20","","1.27916667"
"COLEGIO GAITÁN","2022-01-19","","1.425"
"COLEGIO GAITÁN","2022-01-18","","1.49583333"
"COLEGIO GAITÁN","2022-01-17","","1.37916667"
"COLEGIO GAITÁN","2022-01-16","","1.44166667"
"COLEGIO GAITÁN","2022-01-15","","1.35416667"
"COLEGIO GAITÁN","2022-01-14","","1.25416667"
"COLEGIO GAITÁN","2022-01-13","","1.4125"
"COLEGIO GAITÁN","2022-01-12","","1.47083333"
"COLEGIO GAITÁN","2022-01-11","","1.4375"
"COLEGIO GAITÁN","2022-01-10","","1.325"
"COLEGIO GAITÁN","2022-01-09","","1.44782609"
"COLEGIO GAITÁN","2022-01-08","","1.39583333"
"COLEGIO GAITÁN","2022-01-07","","1.20416667"
"COLEGIO GAITÁN","2022-01-06","","1.35833333"
"COLEGIO GAITÁN","2022-01-05","","1.47916667"
"COLEGIO GAITÁN","2022-01-04","","1.69166667"
"COLEGIO GAITÁN","2022-01-03","","1.47916667"
"COLEGIO GAITÁN","2022-01-02","","1.30833333"
"COLEGIO GAITÁN","2022-01-01","","1.27916667"
"COLEGIO GAITÁN","2021-12-31","","1.3875"
"COLEGIO GAITÁN","2021-12-30","","1.36666667"
"COLEGIO GAITÁN","2021-12-29","","1.675"
"COLEGIO GAITÁN","2021-12-28","","1.32083333"
"COLEGIO GAITÁN","2021-12-27","","1.41666667"
"COLEGIO GAITÁN","2021-12-26","","1.5125"
"COLEGIO GAITÁN","2021-12-25","","1.4"
"COLEGIO GAITÁN","2021-12-24","","1.37916667"
"COLEGIO GAITÁN","2021-12-23","","1.13333333"
"COLEGIO GAITÁN","2021-12-22","","1.35416667"
"COLEGIO GAITÁN","2021-12-21","","1.23333333"
"COLEGIO GAITÁN","2021-12-20","","1.41666667"
"COLEGIO GAITÁN","2021-12-19","","1.53333333"
"COLEGIO GAITÁN","2021-12-18","","1.3625"
"COLEGIO GAITÁN","2021-12-17","","1.47916667"
"COLEGIO GAITÁN","2021-12-16","","1.5"
"COLEGIO GAITÁN","2021-12-15","","1.34583333"
"COLEGIO GAITÁN","2021-12-14","","1.30416667"
"COLEGIO GAITÁN","2021-12-13","","1.5375"
"COLEGIO GAITÁN","2021-12-12","","1.55"
"COLEGIO GAITÁN","2021-12-11","","1.58333333"
"COLEGIO GAITÁN","2021-12-10","","1.5375"
"COLEGIO GAITÁN","2021-12-09","","1.45"
"COLEGIO GAITÁN","2021-12-08","","1.31666667"
"COLEGIO GAITÁN","2021-12-07","","1.41666667"
"COLEGIO GAITÁN","2021-12-06","","1.3375"
"COLEGIO GAITÁN","2021-12-05","","1.3875"
"COLEGIO GAITÁN","2021-12-04","","1.3"
"COLEGIO GAITÁN","2021-12-03","","1.37916667"
"COLEGIO GAITÁN","2021-12-02","","1.45833333"
"COLEGIO GAITÁN","2021-12-01","","1.675"
"HOSPITAL DEL NORTE","2023-09-17","","1.91382609"
"HOSPITAL DEL NORTE","2023-09-16","","2.19179167"
"HOSPITAL DEL NORTE","2023-09-15","","1.6655"
"HOSPITAL DEL NORTE","2023-09-14","","1.659875"
"HOSPITAL DEL NORTE","2023-09-13","","1.65591667"
"HOSPITAL DEL NORTE","2023-09-12","","1.66133333"
"HOSPITAL DEL NORTE","2023-09-11","","1.87658333"
"HOSPITAL DEL NORTE","2023-09-10","","1.5146087"
"HOSPITAL DEL NORTE","2023-09-09","","2.206125"
"HOSPITAL DEL NORTE","2023-09-08","","2.154875"
"HOSPITAL DEL NORTE","2023-09-07","","2.10054167"
"HOSPITAL DEL NORTE","2023-09-06","","2.24920833"
"HOSPITAL DEL NORTE","2023-09-05","","2.13483333"
"HOSPITAL DEL NORTE","2023-09-04","","1.88583333"
"HOSPITAL DEL NORTE","2023-09-03","","2.14047826"
"HOSPITAL DEL NORTE","2023-09-02","","2.16741667"
"HOSPITAL DEL NORTE","2023-09-01","","1.91308333"
"HOSPITAL DEL NORTE","2023-08-31","","1.80791667"
"HOSPITAL DEL NORTE","2023-08-30","","2.203"
"HOSPITAL DEL NORTE","2023-08-29","","2.05579167"
"HOSPITAL DEL NORTE","2023-08-28","","2.27595833"
"HOSPITAL DEL NORTE","2023-08-27","","2.46121739"
"HOSPITAL DEL NORTE","2023-08-26","","2.30716667"
"HOSPITAL DEL NORTE","2023-08-25","","1.80225"
"HOSPITAL DEL NORTE","2023-08-24","","1.95891667"
"HOSPITAL DEL NORTE","2023-08-23","","2.00966667"
"HOSPITAL DEL NORTE","2023-08-22","","1.64979167"
"HOSPITAL DEL NORTE","2023-08-21","","2.10229167"
"HOSPITAL DEL NORTE","2023-08-20","","1.80243478"
"HOSPITAL DEL NORTE","2023-08-19","","2.26808333"
"HOSPITAL DEL NORTE","2023-08-18","","1.947375"
"HOSPITAL DEL NORTE","2023-08-17","","1.98604167"
"HOSPITAL DEL NORTE","2023-08-16","","1.90625"
"HOSPITAL DEL NORTE","2023-08-15","","1.84895833"
"HOSPITAL DEL NORTE","2023-08-14","","1.70716667"
"HOSPITAL DEL NORTE","2023-08-13","","1.78713043"
"HOSPITAL DEL NORTE","2023-08-12","","2.10708333"
"HOSPITAL DEL NORTE","2023-08-11","","1.98025"
"HOSPITAL DEL NORTE","2023-08-10","","1.65591667"
"HOSPITAL DEL NORTE","2023-08-09","","2.03741667"
"HOSPITAL DEL NORTE","2023-08-08","","2.0435"
"HOSPITAL DEL NORTE","2023-08-07","","1.342625"
"HOSPITAL DEL NORTE","2023-08-06","","1.80834783"
"HOSPITAL DEL NORTE","2023-08-05","","1.8755"
"HOSPITAL DEL NORTE","2023-08-04","","1.52383333"
"HOSPITAL DEL NORTE","2023-08-03","","1.96720833"
"HOSPITAL DEL NORTE","2023-08-02","","1.93979167"
"HOSPITAL DEL NORTE","2023-08-01","","1.755625"
"HOSPITAL DEL NORTE","2023-07-31","","1.79833333"
"HOSPITAL DEL NORTE","2023-07-30","","2.17821739"
"HOSPITAL DEL NORTE","2023-07-29","","1.72820833"
"HOSPITAL DEL NORTE","2023-07-28","","1.54604167"
"HOSPITAL DEL NORTE","2023-07-27","","1.745375"
"HOSPITAL DEL NORTE","2023-07-26","","2.02941667"
"HOSPITAL DEL NORTE","2023-07-25","","1.977625"
"HOSPITAL DEL NORTE","2023-07-24","","2.01779167"
"HOSPITAL DEL NORTE","2023-07-23","","1.7236087"
"HOSPITAL DEL NORTE","2023-07-22","","1.71216667"
"HOSPITAL DEL NORTE","2023-07-21","","1.8265"
"HOSPITAL DEL NORTE","2023-07-20","","1.74745833"
"HOSPITAL DEL NORTE","2023-07-19","","1.44820833"
"HOSPITAL DEL NORTE","2023-07-18","","1.77833333"
"HOSPITAL DEL NORTE","2023-07-17","","1.90666667"
"HOSPITAL DEL NORTE","2023-07-16","","1.72321739"
"HOSPITAL DEL NORTE","2023-07-15","","1.95858333"
"HOSPITAL DEL NORTE","2023-07-14","","1.12769565"
"HOSPITAL DEL NORTE","2023-07-13","","2.14533333"
"HOSPITAL DEL NORTE","2023-07-12","","1.810875"
"HOSPITAL DEL NORTE","2023-07-11","","1.64479167"
"HOSPITAL DEL NORTE","2023-07-10","","1.76116667"
"HOSPITAL DEL NORTE","2023-07-09","","1.74078261"
"HOSPITAL DEL NORTE","2023-07-08","","1.41079167"
"HOSPITAL DEL NORTE","2023-07-07","","2.33543478"
"HOSPITAL DEL NORTE","2023-07-06","","1.66945833"
"HOSPITAL DEL NORTE","2023-07-05","","1.90825"
"HOSPITAL DEL NORTE","2023-07-04","","2.154"
"HOSPITAL DEL NORTE","2023-07-03","","1.66841667"
"HOSPITAL DEL NORTE","2023-07-02","","1.45936364"
"HOSPITAL DEL NORTE","2023-07-01","","1.40095833"
"HOSPITAL DEL NORTE","2023-06-30","","1.8095"
"HOSPITAL DEL NORTE","2023-06-29","","1.97148148"
"HOSPITAL DEL NORTE","2023-06-28","","1.98425"
"HOSPITAL DEL NORTE","2023-06-27","","1.95570833"
"HOSPITAL DEL NORTE","2023-06-26","","1.26058333"
"HOSPITAL DEL NORTE","2023-06-25","","1.71278261"
"HOSPITAL DEL NORTE","2023-06-24","","2.02966667"
"HOSPITAL DEL NORTE","2023-06-23","","1.93879167"
"HOSPITAL DEL NORTE","2023-06-22","","1.89966667"
"HOSPITAL DEL NORTE","2023-06-21","","1.55358333"
"HOSPITAL DEL NORTE","2023-06-20","","1.68045833"
"HOSPITAL DEL NORTE","2023-06-19","","1.66575"
"HOSPITAL DEL NORTE","2023-06-18","","1.54986957"
"HOSPITAL DEL NORTE","2023-06-17","","1.68458333"
"HOSPITAL DEL NORTE","2023-06-16","","1.86325"
"HOSPITAL DEL NORTE","2023-06-15","","1.68508333"
"HOSPITAL DEL NORTE","2023-06-14","","1.7635"
"HOSPITAL DEL NORTE","2023-06-13","","1.85966667"
"HOSPITAL DEL NORTE","2023-06-12","","1.7"
"HOSPITAL DEL NORTE","2023-06-11","","1.84913043"
"HOSPITAL DEL NORTE","2023-06-10","","1.80670833"
"HOSPITAL DEL NORTE","2023-06-09","","1.53541667"
"HOSPITAL DEL NORTE","2023-06-08","","1.80116667"
"HOSPITAL DEL NORTE","2023-06-07","","1.78633333"
"HOSPITAL DEL NORTE","2023-06-06","","1.49670833"
"HOSPITAL DEL NORTE","2023-06-05","","1.54958333"
"HOSPITAL DEL NORTE","2023-06-04","","1.72869565"
"HOSPITAL DEL NORTE","2023-06-03","","1.76645833"
"HOSPITAL DEL NORTE","2023-06-02","","1.3975"
"HOSPITAL DEL NORTE","2023-06-01","","1.65479167"
"HOSPITAL DEL NORTE","2023-05-31","","2.13816667"
"HOSPITAL DEL NORTE","2023-05-30","","2.04458333"
"HOSPITAL DEL NORTE","2023-05-29","","1.893625"
"HOSPITAL DEL NORTE","2023-05-28","","1.3653913"
"HOSPITAL DEL NORTE","2023-05-27","","2.11195833"
"HOSPITAL DEL NORTE","2023-05-26","","1.98366667"
"HOSPITAL DEL NORTE","2023-05-25","","1.85883333"
"HOSPITAL DEL NORTE","2023-05-24","","1.68054167"
"HOSPITAL DEL NORTE","2023-05-23","","1.813"
"HOSPITAL DEL NORTE","2023-05-22","","1.653875"
"HOSPITAL DEL NORTE","2023-05-21","","1.71043478"
"HOSPITAL DEL NORTE","2023-05-20","","1.81191667"
"HOSPITAL DEL NORTE","2023-05-19","","1.848875"
"HOSPITAL DEL NORTE","2023-05-18","","2.132375"
"HOSPITAL DEL NORTE","2023-05-17","","1.905625"
"HOSPITAL DEL NORTE","2023-05-16","","1.88333333"
"HOSPITAL DEL NORTE","2023-05-15","","1.74866667"
"HOSPITAL DEL NORTE","2023-05-14","","1.84117391"
"HOSPITAL DEL NORTE","2023-05-13","","2.12858333"
"HOSPITAL DEL NORTE","2023-05-12","","1.80070833"
"HOSPITAL DEL NORTE","2023-05-11","","2.10970833"
"HOSPITAL DEL NORTE","2023-05-10","","1.97895833"
"HOSPITAL DEL NORTE","2023-05-09","","1.9555"
"HOSPITAL DEL NORTE","2023-05-08","","1.60995833"
"HOSPITAL DEL NORTE","2023-05-07","","2.08956522"
"HOSPITAL DEL NORTE","2023-05-06","","2.38083333"
"HOSPITAL DEL NORTE","2023-05-05","","2.21179167"
"HOSPITAL DEL NORTE","2023-05-04","","1.97766667"
"HOSPITAL DEL NORTE","2023-05-03","","2.29770833"
"HOSPITAL DEL NORTE","2023-05-02","","2.10133333"
"HOSPITAL DEL NORTE","2023-05-01","","1.70708333"
"HOSPITAL DEL NORTE","2023-04-30","","1.59317391"
"HOSPITAL DEL NORTE","2023-04-29","","1.702875"
"HOSPITAL DEL NORTE","2023-04-28","","1.90416667"
"HOSPITAL DEL NORTE","2023-04-27","","1.724"
"HOSPITAL DEL NORTE","2023-04-26","","1.599125"
"HOSPITAL DEL NORTE","2023-04-25","","1.846625"
"HOSPITAL DEL NORTE","2023-04-24","","1.84091667"
"HOSPITAL DEL NORTE","2023-04-23","","1.67495652"
"HOSPITAL DEL NORTE","2023-04-22","","1.12083333"
"HOSPITAL DEL NORTE","2023-04-21","","1.45158333"
"HOSPITAL DEL NORTE","2023-04-20","","1.770125"
"HOSPITAL DEL NORTE","2023-04-19","","1.806"
"HOSPITAL DEL NORTE","2023-04-18","","1.84783333"
"HOSPITAL DEL NORTE","2023-04-17","","1.65304167"
"HOSPITAL DEL NORTE","2023-04-16","","1.70678261"
"HOSPITAL DEL NORTE","2023-04-15","","1.96158333"
"HOSPITAL DEL NORTE","2023-04-14","","1.77016667"
"HOSPITAL DEL NORTE","2023-04-13","","1.39608333"
"HOSPITAL DEL NORTE","2023-04-12","","1.65583333"
"HOSPITAL DEL NORTE","2023-04-11","","1.69666667"
"HOSPITAL DEL NORTE","2023-04-10","","1.54305263"
"HOSPITAL DEL NORTE","2023-04-09","","1.822625"
"HOSPITAL DEL NORTE","2023-04-08","","1.618"
"HOSPITAL DEL NORTE","2023-04-07","","1.78945833"
"HOSPITAL DEL NORTE","2023-04-06","","1.66583333"
"HOSPITAL DEL NORTE","2023-04-05","","1.65970833"
"HOSPITAL DEL NORTE","2023-04-04","","1.68370833"
"HOSPITAL DEL NORTE","2023-04-03","","1.70104167"
"HOSPITAL DEL NORTE","2023-04-02","","1.91852174"
"HOSPITAL DEL NORTE","2023-04-01","","1.97179167"
"HOSPITAL DEL NORTE","2023-03-31","","1.97475"
"HOSPITAL DEL NORTE","2023-03-30","","1.70733333"
"HOSPITAL DEL NORTE","2023-03-29","","1.950125"
"HOSPITAL DEL NORTE","2023-03-28","","1.903375"
"HOSPITAL DEL NORTE","2023-03-27","","2.12441667"
"HOSPITAL DEL NORTE","2023-03-26","","1.90183333"
"HOSPITAL DEL NORTE","2023-03-25","","1.97179167"
"HOSPITAL DEL NORTE","2023-03-24","","1.97475"
"HOSPITAL DEL NORTE","2023-03-23","","1.70733333"
"HOSPITAL DEL NORTE","2023-03-22","","1.950125"
"HOSPITAL DEL NORTE","2023-03-21","","1.903375"
"HOSPITAL DEL NORTE","2023-03-20","","2.12441667"
"HOSPITAL DEL NORTE","2023-03-19","","1.830625"
"HOSPITAL DEL NORTE","2023-03-18","","1.824875"
"HOSPITAL DEL NORTE","2023-03-17","","1.64808333"
"HOSPITAL DEL NORTE","2023-03-16","","1.66895833"
"HOSPITAL DEL NORTE","2023-03-15","","1.87333333"
"HOSPITAL DEL NORTE","2023-03-14","","1.55816667"
"HOSPITAL DEL NORTE","2023-03-13","","1.24125"
"HOSPITAL DEL NORTE","2023-03-12","","1.07329167"
"HOSPITAL DEL NORTE","2023-03-11","","0.909375"
"HOSPITAL DEL NORTE","2023-03-10","","1.64133333"
"HOSPITAL DEL NORTE","2023-03-09","","0.93795833"
"HOSPITAL DEL NORTE","2023-03-08","","1.58516667"
"HOSPITAL DEL NORTE","2023-03-07","","1.77770833"
"HOSPITAL DEL NORTE","2023-03-06","","2.07454167"
"HOSPITAL DEL NORTE","2023-03-05","","1.76786957"
"HOSPITAL DEL NORTE","2023-03-04","","1.24008333"
"HOSPITAL DEL NORTE","2023-03-03","","1.700875"
"HOSPITAL DEL NORTE","2023-03-02","","1.88875"
"HOSPITAL DEL NORTE","2023-03-01","","1.86833333"
"HOSPITAL DEL NORTE","2023-02-28","","1.93020833"
"HOSPITAL DEL NORTE","2023-02-27","","2.02845833"
"HOSPITAL DEL NORTE","2023-02-26","","1.86652174"
"HOSPITAL DEL NORTE","2023-02-25","","2.60666667"
"HOSPITAL DEL NORTE","2023-02-24","","1.83966667"
"HOSPITAL DEL NORTE","2023-02-23","","1.644625"
"HOSPITAL DEL NORTE","2023-02-22","","1.28104167"
"HOSPITAL DEL NORTE","2023-02-21","","1.86116667"
"HOSPITAL DEL NORTE","2023-02-20","","1.89216667"
"HOSPITAL DEL NORTE","2023-02-19","","2.29969565"
"HOSPITAL DEL NORTE","2023-02-18","","2.118875"
"HOSPITAL DEL NORTE","2023-02-17","","1.75779167"
"HOSPITAL DEL NORTE","2023-02-16","","1.37329167"
"HOSPITAL DEL NORTE","2023-02-15","","1.635625"
"HOSPITAL DEL NORTE","2023-02-14","","1.65127273"
"HOSPITAL DEL NORTE","2023-02-13","","1.65041667"
"HOSPITAL DEL NORTE","2023-02-12","","1.81658333"
"HOSPITAL DEL NORTE","2023-02-11","","2.03054167"
"HOSPITAL DEL NORTE","2023-02-10","","1.786875"
"HOSPITAL DEL NORTE","2023-02-09","","1.66508333"
"HOSPITAL DEL NORTE","2023-02-08","","1.733375"
"HOSPITAL DEL NORTE","2023-02-07","","1.979125"
"HOSPITAL DEL NORTE","2023-02-06","","1.78095833"
"HOSPITAL DEL NORTE","2023-02-05","","1.91216667"
"HOSPITAL DEL NORTE","2023-02-04","","1.9215"
"HOSPITAL DEL NORTE","2023-02-03","","1.66716667"
"HOSPITAL DEL NORTE","2023-02-02","","1.97158333"
"HOSPITAL DEL NORTE","2023-02-01","","1.85158333"
"HOSPITAL DEL NORTE","2023-01-31","","2.41170833"
"HOSPITAL DEL NORTE","2023-01-30","","1.67954167"
"HOSPITAL DEL NORTE","2023-01-29","","1.90633333"
"HOSPITAL DEL NORTE","2023-01-28","","2.13"
"HOSPITAL DEL NORTE","2023-01-27","","2.43170833"
"HOSPITAL DEL NORTE","2023-01-26","","2.02683333"
"HOSPITAL DEL NORTE","2023-01-25","","1.82579167"
"HOSPITAL DEL NORTE","2023-01-24","","1.54066667"
"HOSPITAL DEL NORTE","2023-01-23","","1.72095833"
"HOSPITAL DEL NORTE","2023-01-22","","1.97041667"
"HOSPITAL DEL NORTE","2023-01-21","","2.286375"
"HOSPITAL DEL NORTE","2023-01-20","","2.46533333"
"HOSPITAL DEL NORTE","2023-01-19","","2.014"
"HOSPITAL DEL NORTE","2023-01-18","","1.90741667"
"HOSPITAL DEL NORTE","2023-01-17","","1.77220833"
"HOSPITAL DEL NORTE","2023-01-16","","1.97286957"
"HOSPITAL DEL NORTE","2023-01-15","","1.93621739"
"HOSPITAL DEL NORTE","2023-01-14","","1.73333333"
"HOSPITAL DEL NORTE","2023-01-13","","1.70416667"
"HOSPITAL DEL NORTE","2023-01-12","","1.59565217"
"HOSPITAL DEL NORTE","2023-01-11","","1.5375"
"HOSPITAL DEL NORTE","2023-01-10","","1.50833333"
"HOSPITAL DEL NORTE","2023-01-09","","1.30434783"
"HOSPITAL DEL NORTE","2023-01-08","","1.4"
"HOSPITAL DEL NORTE","2023-01-07","","1.48333333"
"HOSPITAL DEL NORTE","2023-01-06","","1.4625"
"HOSPITAL DEL NORTE","2023-01-05","","1.50833333"
"HOSPITAL DEL NORTE","2023-01-04","","1.48695652"
"HOSPITAL DEL NORTE","2023-01-03","","1.325"
"HOSPITAL DEL NORTE","2023-01-02","","1.4875"
"HOSPITAL DEL NORTE","2023-01-01","","1.83478261"
"HOSPITAL DEL NORTE","2022-12-31","","1.86521739"
"HOSPITAL DEL NORTE","2022-12-30","","1.84583333"
"HOSPITAL DEL NORTE","2022-12-29","","1.75"
"HOSPITAL DEL NORTE","2022-12-28","","1.83333333"
"HOSPITAL DEL NORTE","2022-12-27","","1.77083333"
"HOSPITAL DEL NORTE","2022-12-26","","1.72083333"
"HOSPITAL DEL NORTE","2022-12-25","","2.37916667"
"HOSPITAL DEL NORTE","2022-12-24","","2.45833333"
"HOSPITAL DEL NORTE","2022-12-23","","1.97916667"
"HOSPITAL DEL NORTE","2022-12-22","","1.67083333"
"HOSPITAL DEL NORTE","2022-12-21","","1.74583333"
"HOSPITAL DEL NORTE","2022-12-20","","1.65833333"
"HOSPITAL DEL NORTE","2022-12-19","","1.82916667"
"HOSPITAL DEL NORTE","2022-12-18","","1.76666667"
"HOSPITAL DEL NORTE","2022-12-17","","1.825"
"HOSPITAL DEL NORTE","2022-12-16","","1.875"
"HOSPITAL DEL NORTE","2022-12-15","","1.56666667"
"HOSPITAL DEL NORTE","2022-12-14","","1.75416667"
"HOSPITAL DEL NORTE","2022-12-13","","1.48333333"
"HOSPITAL DEL NORTE","2022-12-12","","1.69583333"
"HOSPITAL DEL NORTE","2022-12-11","","1.55"
"HOSPITAL DEL NORTE","2022-12-10","","1.68333333"
"HOSPITAL DEL NORTE","2022-12-09","","1.60416667"
"HOSPITAL DEL NORTE","2022-12-08","","1.60833333"
"HOSPITAL DEL NORTE","2022-12-07","","1.8125"
"HOSPITAL DEL NORTE","2022-12-06","","1.80833333"
"HOSPITAL DEL NORTE","2022-12-05","","1.90416667"
"HOSPITAL DEL NORTE","2022-12-04","","1.72916667"
"HOSPITAL DEL NORTE","2022-12-03","","2.00416667"
"HOSPITAL DEL NORTE","2022-12-02","","2.00833333"
"HOSPITAL DEL NORTE","2022-12-01","","1.44"
"HOSPITAL DEL NORTE","2022-11-29","","1.33333333"
"HOSPITAL DEL NORTE","2022-11-28","","1.7"
"HOSPITAL DEL NORTE","2022-11-27","","1.38333333"
"HOSPITAL DEL NORTE","2022-11-26","","1.4375"
"HOSPITAL DEL NORTE","2022-11-25","","1.7"
"HOSPITAL DEL NORTE","2022-11-24","","1.85416667"
"HOSPITAL DEL NORTE","2022-11-23","","1.70416667"
"HOSPITAL DEL NORTE","2022-11-22","","1.74583333"
"HOSPITAL DEL NORTE","2022-11-21","","1.7875"
"HOSPITAL DEL NORTE","2022-11-20","","1.7875"
"HOSPITAL DEL NORTE","2022-11-19","","1.71666667"
"HOSPITAL DEL NORTE","2022-11-18","","1.20416667"
"HOSPITAL DEL NORTE","2022-11-17","","1.6125"
"HOSPITAL DEL NORTE","2022-11-16","","1.9125"
"HOSPITAL DEL NORTE","2022-11-15","","1.95833333"
"HOSPITAL DEL NORTE","2022-11-14","","1.72083333"
"HOSPITAL DEL NORTE","2022-11-13","","1.56666667"
"HOSPITAL DEL NORTE","2022-11-12","","1.70833333"
"HOSPITAL DEL NORTE","2022-11-11","","1.72916667"
"HOSPITAL DEL NORTE","2022-11-10","","1.74583333"
"HOSPITAL DEL NORTE","2022-11-09","","1.99166667"
"HOSPITAL DEL NORTE","2022-11-08","","2.10833333"
"HOSPITAL DEL NORTE","2022-11-07","","1.99583333"
"HOSPITAL DEL NORTE","2022-11-06","","1.85833333"
"HOSPITAL DEL NORTE","2022-11-05","","1.75416667"
"HOSPITAL DEL NORTE","2022-11-04","","1.97916667"
"HOSPITAL DEL NORTE","2022-11-03","","1.3625"
"HOSPITAL DEL NORTE","2022-11-02","","1.6875"
"HOSPITAL DEL NORTE","2022-11-01","","2.10833333"
"HOSPITAL DEL NORTE","2022-10-31","","2.02916667"
"HOSPITAL DEL NORTE","2022-10-30","","2.09166667"
"HOSPITAL DEL NORTE","2022-10-29","","1.8375"
"HOSPITAL DEL NORTE","2022-10-28","","1.40833333"
"HOSPITAL DEL NORTE","2022-10-27","","1.46666667"
"HOSPITAL DEL NORTE","2022-10-26","","1.35"
"HOSPITAL DEL NORTE","2022-10-25","","2.23846154"
"HOSPITAL DEL NORTE","2022-10-24","","1.9375"
"HOSPITAL DEL NORTE","2022-10-23","","1.6375"
"HOSPITAL DEL NORTE","2022-10-22","","1.95"
"HOSPITAL DEL NORTE","2022-10-21","","1.9625"
"HOSPITAL DEL NORTE","2022-10-20","","1.42916667"
"HOSPITAL DEL NORTE","2022-10-19","","1.84166667"
"HOSPITAL DEL NORTE","2022-10-18","","1.69166667"
"HOSPITAL DEL NORTE","2022-10-17","","1.84583333"
"HOSPITAL DEL NORTE","2022-10-16","","2.0875"
"HOSPITAL DEL NORTE","2022-10-15","","1.81666667"
"HOSPITAL DEL NORTE","2022-10-14","","1.7875"
"HOSPITAL DEL NORTE","2022-10-13","","1.66666667"
"HOSPITAL DEL NORTE","2022-10-12","","1.375"
"HOSPITAL DEL NORTE","2022-10-11","","1.84166667"
"HOSPITAL DEL NORTE","2022-10-10","","1.75833333"
"HOSPITAL DEL NORTE","2022-10-09","","1.65217391"
"HOSPITAL DEL NORTE","2022-10-08","","1.625"
"HOSPITAL DEL NORTE","2022-10-07","","2.04583333"
"HOSPITAL DEL NORTE","2022-10-06","","1.47083333"
