Estacion,Fecha inicial,Año,Mes,Día,NO,VViento,O3,DViento,PLiquida,HAire10,CO,NO2,P,PM2.5,SO2,PM10,TAire10,RGlobal
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-06,2022,7,6,26.64583333,1.46666667,13.5,160.6291667,0.06666667,81.4125,1083.729167,25.30416667,677.4833333,7.02083333,1.31666667,21.40416667,22.48333333,125.8875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-05,2022,7,5,19.79583333,2.1125,18.4875,191.75,0.03333333,76.29166667,910.3375,24.2625,677.8208333,6.64583333,1.0625,17.27083333,23.725,184.55
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-04,2022,7,4,13.4375,1.475,16.64583333,182.35,0.00833333,78.3125,797.45,22.2,677.8666667,7.6125,0.9875,17.45416667,23.53333333,101.8708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-03,2022,7,3,15.69166667,1.84583333,17.55833333,162.3791667,0.00833333,78.94583333,815.4083333,22.95833333,677.5666667,6.55416667,1.17916667,14.94583333,23.72083333,155.2333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-02,2022,7,2,14.39583333,1.85,17.71666667,187.175,0.125,78.8125,835.4708333,25.225,677.1958333,6.3125,1.25,16.2625,23.3125,182.9541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-01,2022,7,1,15.875,1.66666667,14.2,181.3625,0.275,84.73333333,826.4333333,27.1875,677.1875,5.60833333,0.675,14.89583333,22.28333333,121.9666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-30,2022,6,30,20.75652174,1.59565217,18.36956522,235.7956522,0.15652174,80.7,905.3391304,25.9,677.5173913,6.1826087,0.8173913,16.82608696,22.54347826,146.3782609
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-29,2022,6,29,17.56666667,1.83333333,17.13333333,169.6,0.15833333,79.83333333,743.7458333,23.59583333,678.8916667,5.91666667,1.275,16.5125,22.49583333,152.2083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-28,2022,6,28,19.55,1.59166667,16.69166667,199.2083333,0,79.97083333,805.2375,23.86666667,679.175,8.35416667,1.13333333,21.13333333,22.65416667,126.025
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-27,2022,6,27,9.63333333,1.88333333,17.00416667,174.4666667,0,79.28333333,489.1333333,19.49583333,678.8875,4.67083333,1.06666667,12.55833333,22.37916667,137.9916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-26,2022,6,26,8.475,1.92083333,17.12083333,181.9833333,0,83.2625,568.5458333,23.64583333,678.875,4.2,0.675,10.625,21.84583333,98.87083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-25,2022,6,25,15.77083333,1.9,20.06666667,217.9333333,0.69166667,83.7375,811.2,29.34583333,678.1791667,9.1875,1.47083333,18.6,22.48333333,137.9541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-24,2022,6,24,15.9875,1.79166667,17.79583333,233.1333333,0.025,81.67083333,777.0458333,28.67916667,677.5125,7.86666667,0.94583333,17.43333333,22.6375,120.3
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-23,2022,6,23,15.88333333,2.125,16.45,149.7041667,0.00833333,78.74166667,659.5458333,23.47916667,676.4083333,7.625,0.95,18.11666667,23.56666667,168.4375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-22,2022,6,22,16.20833333,2.00416667,21.6,200.0333333,0.075,76.69166667,428.35,20.70833333,676.8833333,6.30833333,1.5625,16.14583333,23.91666667,198.7583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-21,2022,6,21,25.37916667,1.45833333,14.2375,197.4916667,0.00833333,80.72916667,836.7916667,25.66666667,678.0166667,6.975,1.21666667,20.55,22.35,133.4458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-20,2022,6,20,15.70833333,1.52916667,17.1875,175.1458333,0.075,80.49583333,649.5041667,19.48333333,678.6166667,5.10416667,1.2625,14.39583333,21.99166667,129.9125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-19,2022,6,19,16.10833333,1.52083333,12.31666667,192.5583333,0.05,86.35,714.975,22.55416667,678.55,6.44166667,0.9625,15.2125,21.39583333,92.66666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-18,2022,6,18,22.275,1.60833333,14.39583333,203.5958333,0.10833333,85.42083333,899.025,28.3875,677.7958333,10.24166667,1.17916667,21.27083333,22.175,117.6958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-17,2022,6,17,,1.36818182,9.10909091,196.9681818,0.00909091,85.66818182,964.9454546,37.98333333,678.0636364,7.99090909,1.03181818,20.66363636,21.76363636,64.15909091
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-16,2022,6,16,,2.22222222,10.41538462,223.5,1.82222222,78.62222222,947.8933333,,677.9833333,6.36666667,2.48,18.98888889,23.05555556,256.15
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-15,2022,6,15,,1.5625,9.77083333,153.5958333,0.725,85.07916667,931.2958333,,677.9458333,6.3375,0.94285714,16.63333333,21.8625,135.2875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-14,2022,6,14,,1.63333333,5.8875,172.5083333,0.03333333,86.7,936.65,,677.9416667,6.07083333,1.14166667,15.95416667,21.55416667,93.575
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-13,2022,6,13,,1.95833333,8.63333333,202.9666667,0.19166667,82.5875,813.9041667,,677.9125,5.09166667,1.16666667,14.71666667,22.17916667,143.6458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-12,2022,6,12,,1.275,8.48333333,151.8666667,0.05,81.68333333,814.3958333,,678.5083333,6.4875,1.10833333,14.6125,22.61666667,96.3875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-11,2022,6,11,,1.9625,10.075,194.7125,0.00833333,78.25,868.3291667,,677.475,8.88333333,1.475,19.21666667,23.3375,144.85
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-10,2022,6,10,,1.89583333,7.2875,182.6833333,0.01666667,79.83333333,1040.016667,,677.3375,9.55416667,1.30416667,23.32916667,22.89583333,144.4375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-09,2022,6,9,,1.54166667,7.80416667,228.4833333,0.13333333,84.29583333,1051.141667,,678.0916667,7.92916667,1.27916667,21.72083333,22.12916667,90.825
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-08,2022,6,8,,1.8125,7.79166667,166.4708333,0,79.40416667,905.9666667,,678.1708333,7.1375,1.3375,18.74583333,22.47916667,140.45
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-07,2022,6,7,,2.0625,7.83333333,163.125,0.025,79.125,933.6333333,,677.9833333,6.78333333,1.29583333,17.5125,22.225,147.5458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-06,2022,6,6,,2.13333333,8.29583333,173.1208333,0,77.25833333,785.825,,677.6083333,5.1625,1.13333333,14.5,22.83333333,175.9333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-05,2022,6,5,,1.61666667,6.5,178.6041667,0.025,81.1125,757.2166667,,677.9708333,6.72916667,0.77083333,15.47083333,22.12083333,120.9041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-04,2022,6,4,,1.36666667,6.36666667,145.3958333,0.06666667,81.67083333,979.7458333,,678.35,7.6625,1.39166667,16.66666667,21.68333333,92.05416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-03,2022,6,3,,1.65833333,8.04583333,192.0125,0.38333333,79.0625,724.5583333,,678.775,6.77083333,0.90416667,15.7,22.22083333,126.2458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-02,2022,6,2,,1.975,9.30833333,183.3125,0.03333333,75.2875,725.2916667,,678.0458333,6.42083333,1.675,15.62083333,23.2,173.0166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-06-01,2022,6,1,,2.2875,16.00952381,206.1541667,0,73.55416667,952.425,,677.0916667,5.62083333,0.815,15.8,23.72083333,186.3375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-31,2022,5,31,,1.97826087,16.1,212.873913,0.06086957,79.92608696,593.1391304,,677.4782609,6.3173913,1.15217391,16.99565217,23.16086957,196.1130435
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-30,2022,5,30,,1.90416667,20.65833333,206.8375,0,76.67083333,308.8,,676.8166667,5.50416667,1,12.9875,23.76666667,161.9291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-29,2022,5,29,,1.76666667,18.06666667,213.2791667,0.03333333,79.575,456.325,,676.7416667,6.0375,0.7875,14.79583333,22.99583333,158.5416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-28,2022,5,28,,1.7,18.1625,185.6,0,78.33333333,766.7541667,,677.0583333,8.53333333,1.31666667,22.4875,23.175,150.775
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-27,2022,5,27,,1.47083333,14.1875,187.3541667,0.125,83.72916667,756.2291667,,677.9291667,9.19166667,1.03333333,22.98333333,22.7625,126.3166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-26,2022,5,26,,1.46666667,18.7625,178.75,0.00833333,79.16666667,793.2666667,,678.4083333,8.5625,1.21666667,23.82916667,22.875,130.6041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-25,2022,5,25,,1.75833333,22.29583333,214.3291667,0.25,82.86666667,548.2541667,,677.6958333,7.96666667,0.9125,19.29166667,22.1625,126.8125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-24,2022,5,24,,2.05416667,24.42916667,149.325,0.34166667,75.79166667,574.2375,,677.3125,13.6,1.50416667,29.75416667,23.7375,145.0958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-23,2022,5,23,,1.975,24.95416667,199.3833333,0,71.42083333,501.6166667,,677.65,12.36666667,1.3125,31.17916667,24.83333333,198.85
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-22,2022,5,22,,1.86666667,26.5875,165.3833333,0,70.95833333,368.55,,678.9375,11.4625,1.05416667,26.4875,24.625,221.5916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-21,2022,5,21,,1.8375,19.2875,147.9833333,0.025,77.6875,429.2708333,,679.6916667,7.29583333,1.025,18.36666667,23.62916667,204.025
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-20,2022,5,20,,1.99166667,20.69583333,201.0458333,1.50416667,78.7,453.6541667,,679.1416667,6.24583333,1.24166667,17.7,22.69166667,180.5625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-19,2022,5,19,,1.5125,15.66666667,205.7,0,78.95416667,734.9875,,678.725,7.94583333,1.17083333,23.50833333,22.95416667,136.8125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-18,2022,5,18,,1.42083333,11.8375,224.1791667,0.10833333,87.74166667,673.2291667,,679.5458333,7.07916667,1.0375,16.75416667,22.12916667,65.34583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-17,2022,5,17,,1.75,22.4625,230.2708333,0.04166667,80.54583333,928.3333333,,678.8875,8.39166667,0.7,18.625,23.95416667,129.55
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-16,2022,5,16,,1.80833333,19.30416667,220.0291667,0,77.0875,1016.241667,,677.7083333,7.85833333,1.38333333,20.51666667,24.61666667,159.0541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-15,2022,5,15,,1.87916667,20.8375,218.5458333,0,78.14583333,946.3916667,,677.1458333,7.44166667,1.4625,18.74583333,24.55416667,193.6583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-14,2022,5,14,,1.58333333,16.975,141.5833333,0,80.85,1079.025,,677.175,9.2375,1.1125,22.63333333,23.57916667,126.9833333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-13,2022,5,13,,1.55,25.20416667,157.8958333,0.10833333,80.27083333,930.7291667,,676.6833333,9.68333333,1.30416667,21.3875,23.80416667,171.6625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-12,2022,5,12,,1.82916667,19.5125,200.8166667,0.10833333,81.34166667,1018.2375,,676.8791667,9.99583333,1.3375,25.25,23.34583333,184.9583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-11,2022,5,11,,2.00416667,19.91666667,195.1625,0.98333333,83.57083333,833.6333333,,677.4291667,4.92083333,1.0375,12.9,22.56666667,190
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-10,2022,5,10,,1.78333333,23.03333333,232.8041667,0,81.59166667,1029.208333,,677.4125,8.2,1.4,21.45416667,23.19583333,137.825
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-09,2022,5,9,,1.81176471,20.4125,138.2294118,0,74.28235294,928.1583333,,677.2588235,6.59166667,1.22916667,18.29166667,23.67058824,199.6588235
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-08,2022,5,8,,1.6875,17.62916667,199.4791667,0,76.79583333,1004.491667,,677.75,6.67916667,1.37916667,18.05,23.37916667,156.5416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-07,2022,5,7,,1.28333333,12.275,171.6666667,0.87083333,89.25833333,1071.041667,,679.0041667,10.61666667,1.18333333,21.1,21.20833333,109.8083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-06,2022,5,6,,1.46666667,17.25833333,205.2416667,0.175,86.35416667,906.0375,,679.325,9.53333333,0.90416667,20.17916667,21.65833333,116.9416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-05,2022,5,5,,1.63333333,18.13333333,205.1416667,0.05833333,79.09583333,935.1041667,,678.2333333,12.78333333,1.44166667,28.53333333,23.15,105.2916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-04,2022,5,4,,1.8625,29.33913043,197.875,0,68.14583333,1088.741667,,676.8166667,9.35833333,1.93333333,24.8375,25.29166667,209.4416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-03,2022,5,3,,1.92916667,16.07727273,153.5416667,0,68.49166667,990.75,,677.15,7.30833333,0.85238095,20.99166667,24.84583333,212.9041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-02,2022,5,2,,1.5125,20.24583333,154.0166667,0,73.97916667,,,677.6166667,7.0875,1.34166667,20.70833333,23.85833333,164.075
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-05-01,2022,5,1,,1.75,17.47916667,198.2875,0.00833333,74.27083333,,,677.0041667,5.0625,0.96666667,14.24583333,24.0375,217.3458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-30,2022,4,30,,1.62173913,18.83043478,185.3521739,0.23478261,82.66956522,,,676.5869565,8.80434783,0.89565217,20.43913043,23.27391304,147.8
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-29,2022,4,29,,1.57916667,23.79166667,205.4583333,0.05,80.64166667,,,676.875,8.08333333,1.28333333,19.21666667,23.525,192.6958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-28,2022,4,28,,1.36666667,13.0125,198.5291667,0.175,85.62916667,,,677.0375,10.84166667,0.84583333,22.5,22.34166667,81.92083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-27,2022,4,27,,2.11666667,26.26666667,139.3375,0,73.8125,,,676.75,8.6125,1.35416667,18.875,24.10416667,166.3458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-26,2022,4,26,,2.00416667,24.15,189.9541667,0.00833333,74.05833333,,,677.4833333,7.35416667,1.325,19.4375,23.25833333,213
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-25,2022,4,25,,1.675,15.4125,187.6458333,0.14166667,79.4125,,,677.0208333,6.51666667,0.75416667,15.32916667,22.94166667,127.3458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-24,2022,4,24,,1.475,19.9625,168.0708333,0,76.4875,,,676.3625,7.09583333,1.0375,16.3625,23.75416667,127.7083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-23,2022,4,23,,1.57916667,17.72916667,176.0708333,0,72.98333333,,,676.2375,7.59583333,1.14166667,18.66666667,24.36666667,164.3125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-22,2022,4,22,,1.77083333,17.9375,201.9416667,1.01666667,72.04166667,,,676.0541667,5.29583333,1.03333333,12.61666667,24.725,191.9416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-21,2022,4,21,,1.64583333,15.8125,181.8041667,0.72916667,74.725,,,675.9541667,4.85,0.9625,13.2875,24.33333333,184.0041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-20,2022,4,20,,1.46666667,13.975,169.0416667,0,82.65,,,677.6791667,7.225,1.08333333,19.9125,22.6,98.26666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-19,2022,4,19,,1.63333333,8.64,216.1916667,1.63333333,83.9125,,,677.8916667,6.32916667,0.91052632,15.31666667,22.27083333,98.8625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-18,2022,4,18,,1.47083333,18.45416667,177.2458333,0.08333333,80.57916667,,,677.475,10.7625,1.125,25.55833333,22.86666667,114.1166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-17,2022,4,17,,1.37083333,14.97083333,168.4958333,0.20833333,85.41666667,,,677.0958333,12.00416667,0.86666667,21.52916667,21.91666667,90.73333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-16,2022,4,16,,1.54166667,23.43333333,204.6875,0.00833333,78.90833333,,,676.4416667,21.22916667,1.4,34.775,23.47916667,105.425
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-15,2022,4,15,,1.55,24.73333333,154.9375,0.125,74.1625,,,676.3833333,17.975,0.99583333,29.45,24.14583333,150.0541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-14,2022,4,14,,1.7625,29.6625,177.0208333,0,71.97083333,,,676.1916667,20.93333333,1.12083333,35.08333333,24.7375,178.625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-13,2022,4,13,,1.88333333,26.775,189.45,0.01666667,72.38333333,,,676.0166667,16.9125,1.53333333,32.36666667,24.8125,199.875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-12,2022,4,12,,1.55,22.425,176.6958333,0.23333333,77.2,,,675.9958333,18.29583333,1.1875,33.67916667,23.98333333,168.1958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-11,2022,4,11,,2.025,28.64583333,183.1166667,0.01666667,74.5875,,,676.5625,13.5125,1.12916667,26.82916667,24.6125,180.9208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-10,2022,4,10,,1.87083333,23.25,224.1708333,0.06666667,78.80416667,,,676.6875,9.71666667,0.88333333,19.7,24.10416667,166.0791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-09,2022,4,9,,2.01818182,23.66666667,188.6863636,0.11818182,77.7,,,677.0727273,10.15416667,1.04166667,24.31666667,24.15909091,224.4545455
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-08,2022,4,8,,1.60416667,16.85416667,163.325,0.04166667,83.59583333,,,677.3208333,8.54583333,0.79583333,23.95,22.87916667,135.3666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-07,2022,4,7,,1.17916667,16.2,171.675,0.04166667,85.8875,,,677.15,8.25833333,1.02083333,21.91666667,22.33333333,90.39166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-06,2022,4,6,,1.83333333,24.625,174.5625,0.125,77.59583333,,,676.3541667,11.09166667,1.19583333,22.95833333,24.22916667,197.9583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-05,2022,4,5,,2.24166667,8.68461538,195.5,0.025,77.1625,,,676.9208333,8.37916667,0.835,18.43333333,23.89583333,208.3916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-04,2022,4,4,,2.00416667,21.275,195.7916667,1.34583333,79.075,,,676.9625,6.02916667,0.7875,13.1375,22.99166667,162.1416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-03,2022,4,3,,1.85833333,30.25416667,191.0291667,0.6625,76.0375,,,676.6166667,11.70416667,0.85,19.89166667,24.05416667,202.8708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-02,2022,4,2,,1.925,25.875,176.7708333,0.00833333,79.30833333,,,677.4083333,12.82916667,1.06666667,25.325,24.00833333,187.7375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-04-01,2022,4,1,,2.08333333,35.21666667,240.2416667,0.475,81.24166667,,,677.3833333,10.1875,0.85833333,18.49166667,23.29166667,188.05
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-31,2022,3,31,,2.01304348,27.06190476,221.0347826,0.6,77.49130435,,,676.2869565,11.78695652,1.29130435,24.09130435,23.67826087,173.1565217
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-30,2022,3,30,,1.74347826,13.9625,242.6956522,0,80.34782609,,,676.9652174,10.70833333,0.79166667,23.45833333,22.75652174,132.7565217
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-29,2022,3,29,,1.65416667,6.83333333,176.2791667,0.09166667,82.75,,,677.4125,12.6375,0.64166667,24.60833333,23.15,143.275
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-28,2022,3,28,,1.74166667,7.075,207.2416667,0.41666667,80.5625,,,677.5541667,13.6375,0.57083333,26.92916667,23.00833333,158.225
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-27,2022,3,27,,1.35416667,5.31666667,158.1875,0.01666667,81.84583333,,,677.1666667,20.42916667,0.59583333,30.42083333,22.725,65.91666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-26,2022,3,26,,1.86666667,11.375,204.1583333,0,82.1625,,,676.6208333,22.70416667,0.4125,32.58333333,23.0125,132.1791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-25,2022,3,25,,2.3375,12.9375,226.0791667,0.40833333,75.95416667,,,676.5083333,24.675,0.59583333,37.35,24.30833333,191.6708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-24,2022,3,24,,1.82916667,9.72083333,204.9125,0.04166667,79.62916667,,,676.4041667,18.96666667,0.94583333,32.3625,23.97916667,165.75
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-23,2022,3,23,,2.01666667,16.62083333,201.65,0.1375,69.6,,,676.4125,23.12083333,0.65217391,38.57083333,25.07916667,228.7791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-22,2022,3,22,,2.04583333,9.78571429,205.275,0.01666667,73.95416667,,,676.1375,22.2,0.99444444,35.32916667,24.7125,215.125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-21,2022,3,21,,2.01666667,11.4125,214.4166667,0.01666667,77.30833333,,,676.3,21.90416667,0.85833333,31.69583333,23.75833333,206.0166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-20,2022,3,20,,1.95416667,10.925,189.6041667,0,73.84583333,,,676.9291667,27.94583333,0.9625,39.975,23.97916667,192.7166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-19,2022,3,19,,1.94583333,10.63333333,183.5958333,0,72.12083333,,,676.8583333,27.375,1.05833333,44.26666667,24.31666667,213.7875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-18,2022,3,18,,1.85416667,9.66666667,223.3416667,0,74.52083333,,,677.0833333,28.3625,1.45833333,47.47083333,23.71666667,193.4208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-17,2022,3,17,,1.85,9.45,183.275,0.00833333,78.24166667,,,677.3166667,18.93333333,1.08333333,33.04166667,23.225,184.1458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-16,2022,3,16,,1.64166667,8.05416667,184.8166667,0.06666667,80.79583333,,,677.3083333,14.34583333,1.12083333,30.15416667,22.9875,178.5916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-03-15,2022,3,15,,1.61666667,5.40833333,171.575,0.1875,84.53333333,,,677.5916667,8.22916667,0.56666667,21.3,21.55833333,179.475
