Station,Date,Year,Month,Day,NO,VWind,O3,DWind,PLiquid,HAir10,CO,NO2,P,PM2.5,SO2,RGlobal,TAir10,PM10
CLUB UNIÓN,2022-02-14,2022,2,14,21.91666667,1.36666667,,221.1958333,1.23333333,86.00833333,,18.03333333,679.9041667,13.62083333,1.38333333,196.7333333,22.77083333,20.32083333
CLUB UNIÓN,2022-02-13,2022,2,13,13.3,1.43333333,,252.1708333,0.09166667,76.7375,,13.95416667,679.0708333,15.03333333,1.52083333,238.7,24.3625,22.68333333
CLUB UNIÓN,2022-02-12,2022,2,12,26.68333333,1.38333333,,225.575,0,74.57083333,,19.37083333,678.7,16.5625,1.52916667,251.45,24.55416667,27.47083333
CLUB UNIÓN,2022-02-11,2022,2,11,29.51666667,1.30416667,,241.0458333,0,75.49583333,,18.9,678.7083333,11.51666667,1.4125,218.0083333,23.72083333,20.77083333
CLUB UNIÓN,2022-02-10,2022,2,10,28.325,1.125,,222.2125,0.00833333,80.93333333,,16.19166667,679.3583333,9.00416667,1.31666667,172.6333333,23.03333333,19.87916667
CLUB UNIÓN,2022-02-09,2022,2,9,32.24166667,1.27083333,,196.9166667,0,86.55416667,,17.525,679.9666667,10.76666667,1.425,163.5541667,21.78333333,19.92916667
CLUB UNIÓN,2022-02-08,2022,2,8,18.7375,1.34583333,,220.9041667,0.525,88.25833333,,16.9875,680.4541667,10.10416667,0.72916667,115.9625,21.7,15.97916667
CLUB UNIÓN,2022-02-07,2022,2,7,17.625,1.39583333,,220.6833333,1.9125,88.04583333,,16.00416667,680.4541667,11.975,1.02083333,128.5291667,21.79583333,16.7
CLUB UNIÓN,2022-02-06,2022,2,6,14.7125,1.51666667,,220.8416667,0.025,80.30416667,,13.32083333,680.0125,13.92083333,1.0875,209.9291667,23.275,19.59583333
CLUB UNIÓN,2022-02-05,2022,2,5,18.8625,1.475,,202.9666667,0.09166667,79.38333333,,16.8375,680.4625,18.09583333,0.93333333,218.5708333,23.4125,27.03333333
CLUB UNIÓN,2022-02-04,2022,2,4,19.68333333,1.4,,231.3708333,0.05,77.59583333,,18.7625,680.5875,20.975,0.64444444,207.9625,24.06666667,30.9875
CLUB UNIÓN,2022-02-03,2022,2,3,21.675,1.37083333,,203.8708333,0,71.67083333,,18.24583333,679.9458333,18.375,0.96521739,270.7708333,24.84166667,30.35416667
CLUB UNIÓN,2022-02-02,2022,2,2,24.20416667,1.35833333,,204.1,0,73.10416667,,18.70416667,679.4708333,14.6625,1.7375,279.4791667,24.01666667,24.58333333
CLUB UNIÓN,2022-02-01,2022,2,1,20.76666667,1.4,,228.6375,0,74.99166667,,16.1125,679.9333333,11.1125,1.1875,190.9916667,22.8,19.32916667
CLUB UNIÓN,2022-01-31,2022,1,31,17.12916667,1.4,,256.0791667,0,73.87916667,,15.0875,680.4875,10.90416667,0.95833333,179.3708333,22.85416667,18.6375
CLUB UNIÓN,2022-01-30,2022,1,30,10.50833333,1.74166667,,220.6333333,0,74.52083333,,12.20833333,680.9791667,12.20416667,0.725,202.4958333,22.4875,19.7
CLUB UNIÓN,2022-01-29,2022,1,29,7.6,1.58333333,,233.825,0.92083333,82.5625,,13.39166667,680.9083333,13.30833333,1.3375,199.725,22.62916667,20.23333333
CLUB UNIÓN,2022-01-28,2022,1,28,24.4125,1.45,,247.3416667,0,70.4375,,16.52083333,680.3291667,15.08333333,0.8,250.5375,24.075,24.625
CLUB UNIÓN,2022-01-27,2022,1,27,20.14583333,1.39166667,,229.7708333,0,73.89166667,,15.175,680.2833333,14.4,1.6,210.3125,23.975,23.7
CLUB UNIÓN,2022-01-26,2022,1,26,10.84166667,1.66666667,,221.175,0,77.02083333,,13.025,679.925,13.15833333,1.02916667,214.1583333,23.90833333,21.32916667
CLUB UNIÓN,2022-01-25,2022,1,25,11.1375,1.47083333,,208.9708333,0.42083333,79.20416667,,14.1375,679.5166667,14.09583333,0.875,228.5958333,24.28333333,23.4
CLUB UNIÓN,2022-01-24,2022,1,24,12.425,1.41666667,,235.6875,0.08333333,76.95416667,,13.54583333,678.8458333,14.33333333,0.6875,254.6708333,24.8,23.56666667
CLUB UNIÓN,2022-01-23,2022,1,23,20.8375,1.36666667,,237.9291667,0,75.9875,,11.875,679.1541667,13.78333333,1.225,247.0083333,24.5,22.81666667
CLUB UNIÓN,2022-01-22,2022,1,22,19.64166667,1.5375,,219.8,0.125,76.27916667,,10.95,679.8083333,14.775,0.65,224.9458333,24.4625,25.20416667
CLUB UNIÓN,2022-01-21,2022,1,21,22.04166667,1.34583333,,222.3291667,0,71.7125,,12.09166667,679.5166667,15.56666667,0.88333333,248.3041667,25.34166667,26.875
CLUB UNIÓN,2022-01-20,2022,1,20,25.95,1.40416667,,203.6333333,0,68.64166667,,12.52083333,679.2208333,14.13333333,0.76923077,289.0291667,25.24583333,24.31666667
CLUB UNIÓN,2022-01-19,2022,1,19,28.32916667,1.35,,202.6625,0,76.15416667,,11.33333333,679.8708333,14.74583333,0.84705882,255.2875,24.19583333,24.475
CLUB UNIÓN,2022-01-18,2022,1,18,15.8375,1.52916667,,216.4291667,0,80.99583333,,10.25833333,680.3833333,13.50833333,0.48181818,168.7916667,23.39583333,21.25416667
CLUB UNIÓN,2022-01-17,2022,1,17,28.15416667,1.38333333,,228.2791667,0,79.0375,,10.4125,680.6958333,14.84583333,0.68,194.5625,23.6625,24.04583333
CLUB UNIÓN,2022-01-16,2022,1,16,26.03333333,1.2875,,218.875,0,78.44583333,,9.27083333,680.9541667,11.34166667,0.38181818,226.0958333,23.5625,17.14166667
CLUB UNIÓN,2022-01-15,2022,1,15,25.8375,1.33333333,,233.3666667,0.01666667,79.66666667,,10.9,681.4666667,12.1875,0.79230769,246.8583333,23.0625,20.0875
CLUB UNIÓN,2022-01-14,2022,1,14,21.57083333,1.28333333,,201.4916667,0.84583333,85.09166667,,11.4625,681.7833333,9.29166667,1.15,128.1125,21.42916667,15.95
CLUB UNIÓN,2022-01-13,2022,1,13,13.00833333,1.50833333,,233.6416667,0,79.07916667,,14.72916667,681.5083333,11.42083333,1.00833333,185.4208333,22.89583333,20.825
CLUB UNIÓN,2022-01-12,2022,1,12,14.93333333,1.52916667,,225.0791667,0,78.90833333,,14,680.9833333,12.15416667,0.7375,212.125,22.95,21.44166667
CLUB UNIÓN,2022-01-11,2022,1,11,10.5625,1.64166667,,192.2458333,0,78.82083333,,12.7875,681.1291667,12.61666667,1.2375,134.7291667,22.60416667,20.6125
CLUB UNIÓN,2022-01-10,2022,1,10,14.99166667,1.4,,245.1208333,0.025,77.2875,,11.51666667,680.6916667,15.25833333,1.48333333,212.6333333,23.4125,24.12916667
CLUB UNIÓN,2022-01-09,2022,1,9,17.72083333,1.31666667,,205.4958333,0.03333333,78.09166667,,13.0875,681.2708333,17.78333333,1.07916667,234.4916667,23.61666667,26.99166667
CLUB UNIÓN,2022-01-08,2022,1,8,28.35,1.25833333,,228.6125,0,76.77083333,,16.74583333,681.6916667,19.25,0.57894737,236.2708333,23.22083333,29.84166667
CLUB UNIÓN,2022-01-07,2022,1,7,24.8625,1.29583333,,233.075,0,79.79583333,,18.25833333,680.725,19.51666667,0.76956522,92.43333333,22.19583333,31.17916667
CLUB UNIÓN,2022-01-06,2022,1,6,20.4,1.32083333,,229.375,0,68.25,,15.9875,679.3208333,13.78333333,1.12083333,286.5583333,23.45833333,24.5375
CLUB UNIÓN,2022-01-05,2022,1,5,20.50833333,1.27916667,,218.5916667,0,68.25833333,,16.39166667,679.0041667,12.4125,0.72173913,276.9541667,23.49583333,21.775
CLUB UNIÓN,2022-01-04,2022,1,4,17.0875,1.42916667,,175.075,0,69.2,,14.54583333,680.0083333,12.625,0.5375,262.8125,23.9125,22.95833333
CLUB UNIÓN,2022-01-03,2022,1,3,17.4875,1.29166667,,233.2,0,75,,13.64166667,680.9916667,12.30416667,0.37222222,230.925,24.15416667,21.12083333
CLUB UNIÓN,2022-01-02,2022,1,2,13.20416667,1.3,,233.9916667,0,78.02083333,,9.56666667,680.425,12.15416667,1.0875,261.5916667,24.3625,19.5375
CLUB UNIÓN,2022-01-01,2022,1,1,14.07916667,1.27916667,,237.2708333,0,79.05,,10.00416667,679.6916667,16.50833333,1.10833333,222.3291667,24.05,23.87083333
CLUB UNIÓN,2021-12-31,2021,12,31,25.15416667,1.37083333,,222.7875,0,78.625,,12.5875,679.4833333,12.89166667,1.12083333,256.6333333,23.95833333,21.25416667
CLUB UNIÓN,2021-12-30,2021,12,30,25.67916667,1.34166667,,193.2333333,0,78.36666667,,14.62916667,680.3583333,8.37916667,0.53333333,239.7458333,23.57916667,16.1
CLUB UNIÓN,2021-12-29,2021,12,29,21.03333333,1.40833333,,252.45,0.00833333,80.05833333,,13.6,680.4458333,8.025,0.37894737,229.95,23.90833333,15.27916667
CLUB UNIÓN,2021-12-28,2021,12,28,28.8625,1.37916667,,271.4458333,0,81.37083333,,13.45,679.8833333,9.23333333,0.76153846,244.7375,23.99583333,17.7125
CLUB UNIÓN,2021-12-27,2021,12,27,26.28333333,1.375,,248.2958333,0,82.8875,,13.96666667,680.1958333,8.1375,1.05833333,152.6083333,23.42083333,15.8125
CLUB UNIÓN,2021-12-26,2021,12,26,18.58333333,1.325,,228.7,0,77.275,,10.19166667,680.3125,8.04166667,1.29166667,253.8583333,24.62083333,14.325
CLUB UNIÓN,2021-12-25,2021,12,25,17.6875,1.40833333,,213.6625,0,81.99166667,,10.04583333,680.0958333,13.10416667,0.87916667,186.1416667,23.98333333,19.12083333
CLUB UNIÓN,2021-12-24,2021,12,24,23.49583333,1.4625,,247.0833333,0,84.3125,,12.32916667,680.8916667,10.95833333,0.67916667,206.5541667,23.34166667,17.55833333
CLUB UNIÓN,2021-12-23,2021,12,23,20.13333333,1.25416667,,225.75,0.75,92.74166667,,12.97916667,681.3916667,7.59583333,0.43913043,90.81666667,21.43333333,11.35416667
CLUB UNIÓN,2021-12-22,2021,12,22,20.25833333,1.5,,222.8625,1.22083333,89.94166667,,10.96666667,681.1208333,6.58333333,0.75833333,130.375,21.90833333,10.87083333
CLUB UNIÓN,2021-12-21,2021,12,21,30.675,1.29166667,,240.5833333,0.55,85.75,,9.2125,679.7916667,8.65416667,1.6125,128.1208333,22.67083333,14.175
CLUB UNIÓN,2021-12-20,2021,12,20,22.3125,1.50833333,,191.8458333,0.1,83.31666667,,10.07083333,679.425,10.04583333,0.85,204.9708333,23.54166667,16.73333333
CLUB UNIÓN,2021-12-19,2021,12,19,19.94166667,1.4375,,301.4958333,1.20833333,80.4625,,11.12083333,679.7041667,9.99583333,0.93333333,217.5958333,24.275,19.9875
CLUB UNIÓN,2021-12-18,2021,12,18,19.63333333,1.5625,,256.1083333,0.00833333,84.52916667,,12.8875,679.7708333,10.10416667,1.42916667,150.0041667,23.3625,17.84166667
CLUB UNIÓN,2021-12-17,2021,12,17,21.18333333,1.53333333,,260.7291667,0,80.81666667,,15.4,679.15,11.17083333,1.4875,173.2791667,24.24583333,20.36666667
CLUB UNIÓN,2021-12-16,2021,12,16,24.20833333,1.49583333,,211.3458333,0,78.57083333,,16.13333333,678.8083333,11.24166667,1.07916667,198.7083333,24.10833333,21.05416667
CLUB UNIÓN,2021-12-15,2021,12,15,24.95416667,1.375,,164.3166667,0,77.35,,17.10833333,679.6708333,13.1125,0.925,202.8666667,23.85416667,21.525
CLUB UNIÓN,2021-12-14,2021,12,14,25.59166667,1.33333333,,188.8791667,0.00833333,77.41666667,,17.52916667,680.3208333,11.14166667,1.6375,181.975,23.00416667,19.975
CLUB UNIÓN,2021-12-13,2021,12,13,15.28333333,1.54583333,,253.375,0.475,80.30416667,,14.3125,680.4791667,8.6,0.43043478,211.4041667,22.60833333,15.14583333
CLUB UNIÓN,2021-12-12,2021,12,12,9.77916667,1.5,,220.8458333,0,76.7375,,11.13333333,680.2791667,8.61666667,1.40416667,215.4583333,23.775,15.79166667
CLUB UNIÓN,2021-12-11,2021,12,11,13.8,1.65,,270.3416667,0,73.07916667,,12.99583333,679.0875,9.8625,0.89583333,231.9958333,24.15416667,18.47916667
CLUB UNIÓN,2021-12-10,2021,12,10,14.03333333,1.52083333,,252.7125,0,76.85,,14.1875,678.875,12.77916667,0.65416667,243.6625,24.53333333,23.40416667
CLUB UNIÓN,2021-12-09,2021,12,9,18.3875,1.41666667,,219.7708333,0,76.37916667,,16,679.7083333,13.7125,0.85,244.15,24.67916667,25.55416667
CLUB UNIÓN,2021-12-08,2021,12,8,21.15416667,1.225,,185.8791667,0,74.37083333,,13.95,679.8708333,14.11666667,0.71666667,237.8916667,24.575,23.2375
CLUB UNIÓN,2021-12-07,2021,12,7,25.57083333,1.31666667,,199.9416667,0,76.3125,,16.39166667,679.6083333,14.05416667,1.54166667,250.0625,24.7125,25.2375
CLUB UNIÓN,2021-12-06,2021,12,6,20.76666667,1.25416667,,231.3625,0,77.2,,14.8,680.3208333,10.77083333,0.675,252.9083333,24.70833333,20.82916667
CLUB UNIÓN,2021-12-05,2021,12,5,21.45416667,1.37916667,,235.4458333,0,78.12916667,,13.09583333,679.9583333,11.12916667,1.4125,226.9583333,24.39583333,19.55416667
CLUB UNIÓN,2021-12-04,2021,12,4,22.91666667,1.40416667,,232.375,0,76.575,,16.14166667,679.5416667,11.3875,1.9125,236.3916667,24.23333333,21.27083333
CLUB UNIÓN,2021-12-03,2021,12,3,31.3125,1.26666667,,226.2375,0,74.79166667,,17.175,679.1125,9.60416667,1.25416667,262.9708333,24.25833333,18.76666667
CLUB UNIÓN,2021-12-02,2021,12,2,29.6375,1.30833333,,205.0458333,0,77.625,,16.25416667,680.1625,8.575,1.15,194.4708333,23.1625,18.87083333
CLUB UNIÓN,2021-12-01,2021,12,1,14.25416667,1.72083333,,265.5375,0.15416667,78.87083333,,13.14583333,681.05,5.225,1.05833333,270.1291667,23.32083333,10.84583333
