Estacion,Fecha inicial,Año,Mes,Día,P,VViento,O3,DViento,PLiquida,PM2.5,PM10,RGlobal,SO2 TR,HAire10,TAire10
COLEGIO GAITÁN,2022-09-17,2022,9,17,684.6798333,1.414375,28.6625,267.1788333,0.00833333,6.37916667,12.9,154.8092917,1.84166667,86.2185,22.41804167
COLEGIO GAITÁN,2022-09-16,2022,9,16,684.6203333,1.55970833,27.33333333,215.8692917,0.641625,8.54166667,16.95833333,127.776625,1.67083333,85.58920833,22.79225
COLEGIO GAITÁN,2022-09-15,2022,9,15,684.4647917,1.53795833,29.32916667,264.161875,0,8.62916667,17.48333333,174.382875,2.0375,83.791875,23.78904167
COLEGIO GAITÁN,2022-09-14,2022,9,14,684.5911667,1.5675,33.45833333,235.0649583,0,5.69166667,12.175,196.5645833,1.6125,81.97033333,22.971625
COLEGIO GAITÁN,2022-09-13,2022,9,13,684.7190833,1.65545833,25.39583333,205.7102917,0.625,4.6875,11.03333333,149.9711667,1.64166667,89.00366667,21.73820833
COLEGIO GAITÁN,2022-09-12,2022,9,12,685.1147917,1.595375,25.20416667,238.8694167,0.85,5.825,11.875,154.71425,1.54583333,83.45075,22.9285
COLEGIO GAITÁN,2022-09-11,2022,9,11,685.6829565,1.57804348,27.90869565,211.513913,0,8.59130435,14.46956522,161.9553478,1.60434783,82.06678261,23.54752174
COLEGIO GAITÁN,2022-09-10,2022,9,10,685.1649167,1.67433333,33.10833333,237.738,0.4,11.2,18.06666667,171.4711667,2.13333333,80.24533333,23.89508333
COLEGIO GAITÁN,2022-09-09,2022,9,9,684.3132083,1.49033333,32.52083333,218.0011667,0,9.46666667,16.00833333,173.0615,2.10833333,80.51866667,24.04866667
COLEGIO GAITÁN,2022-09-08,2022,9,8,684.3080833,1.495625,33.20416667,228.2875833,0,12.64583333,19.50416667,117.4410417,1.725,86.35325,23.347
COLEGIO GAITÁN,2022-09-07,2022,9,7,685.1904167,1.39533333,30.6125,227.4749167,0.00833333,15.69583333,22.50416667,147.014375,2.0375,83.385875,23.84841667
COLEGIO GAITÁN,2022-09-06,2022,9,6,685.7253333,1.25104167,20,217.8365417,0.03333333,18.08333333,24.97083333,107.1104167,2.69411765,85.645,23.488375
COLEGIO GAITÁN,2022-09-05,2022,9,5,685.3675833,1.13729167,24.89166667,208.1561667,0.025,9.13333333,16.07916667,94.63025,1.7875,87.49175,22.719
COLEGIO GAITÁN,2022-09-04,2022,9,4,684.1156957,1.54126087,23.45217391,179.7423913,0.19130435,4.50434783,9.25217391,144.9457826,1.64782609,84.98878261,22.60426087
COLEGIO GAITÁN,2022-09-03,2022,9,3,683.7650417,2.08854167,31.67083333,223.6625,0.45829167,6.60833333,11.59583333,195.5259167,1.58333333,81.51129167,23.59704167
COLEGIO GAITÁN,2022-09-02,2022,9,2,683.9280417,1.44854167,25.05416667,258.3960833,0.06666667,9.48333333,15.67916667,155.6950417,1.81666667,85.0175,23.23504167
COLEGIO GAITÁN,2022-09-01,2022,9,1,684.2962917,1.5725,35.05,247.2555417,1.141625,5.92083333,10.96666667,174.1662917,1.82916667,85.195625,22.8885
COLEGIO GAITÁN,2022-08-31,2022,8,31,684.6387083,1.40970833,33.325,259.8134167,0,7.89583333,15.02083333,150.9109583,2.15833333,80.71275,23.98579167
COLEGIO GAITÁN,2022-08-30,2022,8,30,684.77525,1.58404167,32.44166667,219.5354167,0,8.725,16.74583333,172.7273333,1.4875,79.27041667,23.799
COLEGIO GAITÁN,2022-08-29,2022,8,29,685.5252917,1.50395833,29.79166667,242.924875,0.13333333,9.89166667,17.71666667,124.416625,1.75833333,84.40204167,22.086125
COLEGIO GAITÁN,2022-08-28,2022,8,28,684.6157391,1.868,37.08695652,191.5823044,0.0173913,7.01304348,11.33913043,161.6961739,1.36956522,84.61282609,22.97208696
COLEGIO GAITÁN,2022-08-27,2022,8,27,684.1569583,1.58966667,32,213.3710417,0.01666667,9.59583333,16.8375,210.5042917,1.73913043,78.01195833,23.549125
COLEGIO GAITÁN,2022-08-26,2022,8,26,685.346,1.68991667,24.6875,227.1714167,0.00833333,12.55833333,24.87916667,145.6410833,2.02083333,81.678625,22.67583333
COLEGIO GAITÁN,2022-08-25,2022,8,25,685.36775,1.49920833,28.30833333,213.21775,0,15.03333333,26.9125,122.030625,1.7125,80.90895833,23.17379167
COLEGIO GAITÁN,2022-08-24,2022,8,24,684.722,1.47341667,28.55833333,275.783375,0,15.59583333,25.72916667,162.65475,2.22916667,80.71995833,23.77420833
COLEGIO GAITÁN,2022-08-23,2022,8,23,684.3391304,1.43913043,25.98636364,253.7478261,0,7.8173913,14.7173913,186.1391304,2.82666667,79.79565217,23.47826087
COLEGIO GAITÁN,2022-08-22,2022,8,22,684.7708333,1.39166667,24.42916667,185.6833333,0.025,5.68333333,14.05416667,118.0166667,2.5,86.57083333,22.45
COLEGIO GAITÁN,2022-08-21,2022,8,21,684.8458333,1.30833333,23.8125,211.1375,0.15,6.0625,11.71666667,156.6666667,2.10769231,88.6625,21.95416667
COLEGIO GAITÁN,2022-08-20,2022,8,20,684.6125,1.8875,30.45416667,225.0708333,0.19166667,12.62916667,25.8375,129.5833333,2.64583333,80.4375,23.54583333
COLEGIO GAITÁN,2022-08-19,2022,8,19,683.5041667,1.48333333,33.50833333,248.7916667,0,15.48333333,31.61666667,205.0625,3.04166667,76.49583333,24.675
COLEGIO GAITÁN,2022-08-18,2022,8,18,683.7565217,1.55217391,29.44347826,220,0,8.9173913,21.4173913,234.6347826,2.76521739,72.9,24.53478261
COLEGIO GAITÁN,2022-08-17,2022,8,17,684.5434783,1.50416667,21.38333333,231.625,0,5.9375,13.56666667,227.55,2.04166667,78.32083333,23.55833333
COLEGIO GAITÁN,2022-08-16,2022,8,16,685.875,1.55833333,15.7,239.7666667,0.11666667,3.475,9.9125,103.1208333,1.8,88.52083333,21.49166667
COLEGIO GAITÁN,2022-08-15,2022,8,15,684.6708333,1.43333333,21.25833333,238.0333333,0,4.00416667,9.12083333,157.2958333,,85.35416667,22.68333333
COLEGIO GAITÁN,2022-08-14,2022,8,14,685.3916667,1.49166667,20.91666667,218.3583333,1.23333333,8.89166667,14.6125,141.0958333,,87.9375,22.25
COLEGIO GAITÁN,2022-08-13,2022,8,13,686.0833333,1.55416667,22.67916667,215.7166667,0.00833333,8.50416667,16.55833333,131.9,1.87333333,85.10416667,22.125
COLEGIO GAITÁN,2022-08-12,2022,8,12,685.6833333,1.81666667,29.27083333,181.0833333,0.00833333,5.59583333,12.30833333,158.7333333,1.61666667,77.15,23.32916667
COLEGIO GAITÁN,2022-08-11,2022,8,11,684.9333333,1.59166667,25.55,219.6666667,0.025,9.85833333,19.37083333,169.4791667,2.04583333,82.23333333,23.47083333
COLEGIO GAITÁN,2022-08-10,2022,8,10,684.9,1.525,20.7125,224.1416667,0.03333333,7.3375,15.4875,145.8666667,1.8,83.31666667,22.85
COLEGIO GAITÁN,2022-08-09,2022,8,9,683.9166667,1.58333333,22.27916667,245.7291667,0.5,9.2375,20.09583333,161.6041667,2.395,78.77083333,24.09583333
COLEGIO GAITÁN,2022-08-08,2022,8,8,683.2791667,1.46666667,26.3625,247.1458333,0,6.21666667,12.45,208.3958333,2.04166667,79.16666667,24.36666667
COLEGIO GAITÁN,2022-08-07,2022,8,7,684.1083333,1.42916667,22.3375,211.2208333,0,9.64583333,14.77083333,164.1875,2.19166667,87.12916667,23.40416667
COLEGIO GAITÁN,2022-08-06,2022,8,6,684.0916667,1.26666667,17.57083333,190.6083333,0.20833333,5.12083333,10.3,95.72916667,1.84583333,90.79166667,22.275
COLEGIO GAITÁN,2022-08-05,2022,8,5,683.3458333,1.40416667,16.67916667,201.05,0.00833333,6.4125,14.3125,103.2166667,1.52916667,86.50416667,22.9375
COLEGIO GAITÁN,2022-08-04,2022,8,4,683.7541667,1.34583333,22.87083333,240.375,0.56666667,7.32916667,14.64583333,162.2583333,1.55416667,86.525,23.025
COLEGIO GAITÁN,2022-08-03,2022,8,3,683.9666667,1.18333333,16.72916667,227.5125,0.175,7.70416667,16.81666667,125.6458333,1.77916667,88.90833333,21.99583333
COLEGIO GAITÁN,2022-08-02,2022,8,2,684.0625,1.47916667,9.95416667,265.2916667,0.83333333,8.88333333,16.7125,118.25,3.00909091,87.54583333,22.4875
COLEGIO GAITÁN,2022-08-01,2022,8,1,684.1166667,1.5375,25.6,274.0708333,0.01666667,9.19583333,16.22916667,170.8791667,2.25416667,83.475,23.35416667
COLEGIO GAITÁN,2022-07-31,2022,7,31,684.0608696,1.26956522,32.43478261,232.8695652,0.25652174,7.6173913,15.60869565,143.9130435,3.03478261,78.96086957,23.4826087
COLEGIO GAITÁN,2022-07-30,2022,7,30,684.0625,1.47083333,28.78333333,258.875,0,7.03333333,15.44166667,239.9333333,2.67916667,74.72083333,24.49583333
COLEGIO GAITÁN,2022-07-29,2022,7,29,684.8,1.63333333,22.64166667,210.7916667,0,4.5125,12.99583333,209.5125,2.57142857,80.6875,23.44166667
COLEGIO GAITÁN,2022-07-28,2022,7,28,685.4,1.55833333,22.16666667,203.5625,0.01666667,4.825,12.44166667,197.4916667,2.73333333,84.09583333,22.6375
COLEGIO GAITÁN,2022-07-27,2022,7,27,685.0958333,1.56666667,18.26666667,196.2291667,0.77083333,4.5125,12.76666667,129.8958333,2.8125,85,22.40833333
COLEGIO GAITÁN,2022-07-26,2022,7,26,685.4541667,1.34583333,16.24166667,202.5125,0.54166667,4.85416667,12.44583333,96.2625,2.54782609,88.86666667,22.01666667
COLEGIO GAITÁN,2022-07-25,2022,7,25,684.7333333,1.37083333,16.5875,197.1958333,0.05833333,7.29166667,16.45,129.0625,3.01666667,87.23333333,22.79583333
COLEGIO GAITÁN,2022-07-24,2022,7,24,684.3625,1.66666667,23.06666667,269.3291667,0,6.35833333,12.95,178.75,2.7,81.08333333,23.40833333
COLEGIO GAITÁN,2022-07-23,2022,7,23,684.2958333,1.64166667,18.05,244.225,0,6.57916667,14.00416667,185.7625,2.94583333,82.68333333,23.35833333
COLEGIO GAITÁN,2022-07-22,2022,7,22,684.3541667,1.33333333,16.64583333,207.9416667,0,9.94583333,17.11666667,131.7583333,3.0125,87.08333333,23.09166667
COLEGIO GAITÁN,2022-07-21,2022,7,21,684.1333333,1.15416667,19.5875,221.725,0.09166667,9.6375,17.17916667,126.0666667,3.575,86.04583333,23.05
COLEGIO GAITÁN,2022-07-20,2022,7,20,683.7625,1.10833333,21.05833333,228.1791667,0.05,6.50416667,13.83333333,128.0625,3.69583333,83.02083333,23.54166667
COLEGIO GAITÁN,2022-07-19,2022,7,19,684.4958333,1.3125,22.00833333,231.4291667,0.025,6.75,16.34583333,190.4916667,3.48333333,81.53333333,23.59166667
COLEGIO GAITÁN,2022-07-18,2022,7,18,685.0416667,1.44166667,21.5,244.225,0.30833333,5.30833333,12.6625,113.4416667,2.44166667,88.43333333,22.60833333
COLEGIO GAITÁN,2022-07-17,2022,7,17,683.8458333,1.31666667,21.9625,236.0125,0.05,9.9375,19.675,164.6958333,2.58333333,82.90416667,23.95416667
COLEGIO GAITÁN,2022-07-16,2022,7,16,684.0583333,1.51666667,23.52083333,268.7,0,11.62083333,25.9625,192.8458333,3.14583333,79.35833333,24.025
COLEGIO GAITÁN,2022-07-15,2022,7,15,685.05,1.48333333,24.27083333,233.9708333,0,11.38333333,23.47083333,214.6833333,3.30833333,76.52916667,24.175
